no_training:70	no_test:80file identifier	 training data
6	-345.687671
83	-344.434906
76	-325.685245
18	-309.719641
61	-308.462933
120	-323.345161
88	-345.655534
75	-381.566310
121	-361.711483
146	-377.813815
62	-309.677968
15	-288.542593
149	-380.415966
0	-351.615495
145	-310.929561
77	-348.062001
127	-322.216227
11	-356.688211
116	-346.831175
59	-248.430371
25	-309.712046
143	-302.355005
13	-360.526646
33	-264.504487
50	-357.934562
70	-346.874234
124	-271.621961
78	-270.472470
65	-312.125621
104	-360.574432
119	-327.012568
46	-372.766726
86	-190.624631
48	-304.689512
117	-211.295163
55	-335.683118
7	-309.722879
147	-345.615452
139	-338.257996
37	-381.587333
90	-327.017113
140	-309.676929
49	-396.507540
31	-359.310420
27	-324.573866
114	-361.772743
60	-382.768883
107	-307.580090
44	-309.735489
26	-301.359287
142	-307.594137
54	-195.186228
64	-362.945802
52	-345.627428
102	-307.230370
113	-360.478880
19	-309.720734
135	-301.341304
92	-301.343578
95	-351.666551
8	-272.545439
99	-336.813559
2	-324.551643
118	-352.905052
45	-266.615452
3	-346.838279
130	-274.988525
36	-344.382282
141	-287.734664
56	-345.599154

file identifier 	 test data 	 predicted
57	-345.635513	-356.673705
123	-269.263476	-312.885479
9	-344.468531	-334.422111
98	-303.553222	-331.739398
24	-345.608180	-335.779924
63	-287.377993	-316.405685
138	-362.875317	-322.482597
41	-345.649146	-334.163255
21	-278.059333	-266.591805
128	-303.785832	-302.657451
74	-310.918822	-340.858378
17	-345.612580	-332.729175
32	-287.509315	-329.420975
42	-376.564691	-347.474210
134	-308.516376	-315.506732
109	-158.340943	-225.562098
111	-344.470970	-333.412992
4	-270.439280	-274.552511
84	-345.610574	-326.594662
81	-318.390876	-339.565333
53	-285.330157	-297.478779
38	-309.736982	-325.323788
132	-308.469258	-340.985843
16	-273.806874	-308.315252
12	-377.816587	-352.279050
122	-339.419649	-340.917381
71	-346.864282	-300.636035
66	-337.302324	-295.714101
14	-302.238859	-337.628610
115	-356.682218	-340.251706
34	-306.355655	-289.488231
105	-309.727110	-304.396406
106	-362.952198	-320.961362
101	-324.507184	-350.505824
73	-233.293627	-283.949419
87	-490.834069	-338.698554
110	-346.869123	-320.638684
85	-272.550580	-350.411280
89	-249.259410	-294.403333
91	-275.011437	-279.248071
22	-324.575190	-328.543454
133	-271.642927	-319.078845
93	-340.615011	-347.188273
5	-351.628383	-339.027441
29	-344.425700	-352.240584
67	-172.006141	-250.054719
96	-375.359188	-299.363250
28	-324.630221	-321.960561
23	-304.679494	-339.570234
40	-344.338878	-315.228151
94	-362.955075	-329.257830
125	-228.992613	-256.576873
129	-308.512092	-314.882137
112	-340.648166	-318.018868
10	-344.512001	-352.710436
80	-392.672883	-334.617502
100	-361.702143	-347.859202
97	-286.495035	-313.537723
20	-270.370102	-293.579905
108	-345.614707	-326.279198
137	-287.440932	-357.995646
144	-271.323089	-328.101262
51	-283.168740	-268.649580
35	-343.197784	-327.491972
39	-340.687222	-349.834639
1	-360.499843	-339.304775
58	-304.683044	-332.511935
72	-325.720699	-305.018318
131	-345.603479	-342.287034
126	-274.991042	-302.870775
69	-265.441614	-291.570754
43	-319.572842	-333.142311
103	-291.024232	-316.151013
148	-345.629933	-329.665843
79	-324.605178	-337.500779
47	-247.225618	-255.829695
82	-309.701458	-314.552102
30	-325.717105	-308.236792
68	-286.519735	-304.608552
136	-343.240623	-326.507266
