no_training:5	no_test:3988file identifier	 training data
1362	-249.387499
786	-307.544728
3746	-309.736797
227	-377.805829
2950	-360.498298

file identifier 	 test data 	 predicted
588	-309.684571	-309.793471
1200	-346.908492	-301.194328
249	-306.347185	-351.983859
263	-341.853650	-113.222726
3277	-354.254979	-33.767563
2151	-289.802108	-95.771321
171	-361.745138	-303.296799
3840	-309.681264	-310.515147
2399	-308.430606	-95.954911
536	-323.348544	-359.420833
615	-345.676743	-107.556397
951	-307.548619	-310.202672
3362	-345.632413	-98.567506
886	-304.728323	-111.692076
623	-265.457424	-348.680949
30	-325.717105	-97.729833
2923	-325.801905	-108.487339
2968	-310.909942	-73.315995
1542	-370.291993	-28.643036
255	-309.672030	-309.205845
449	-325.753993	-111.209060
561	-264.226909	-94.471015
1871	-306.406578	-356.404936
1966	-302.558699	-356.011220
2635	-323.324700	-359.849749
3834	-324.589539	-306.679609
1610	-196.406419	-131.923633
3742	-271.272557	-111.355366
2219	-265.437885	-348.529824
878	-308.466070	-117.871412
3655	-287.379629	-304.255931
1507	-310.914024	-69.255388
1166	-324.576650	-317.271898
2280	-359.345792	-67.615232
1091	-309.678344	-309.039395
3822	-309.665941	-307.511133
3783	-310.912792	-71.113167
1249	-272.543724	-305.570615
1293	-271.369084	-115.266649
2315	-273.793520	-83.732435
3028	-346.861640	-304.538516
322	-346.832352	-302.914449
2620	-324.587670	-308.165665
1818	-371.535911	-45.049482
1623	-229.615446	-71.985673
979	-309.713440	-307.516659
2586	-191.810916	-76.461878
3531	-344.458268	-359.043061
1532	-309.731599	-310.156717
2699	-346.864540	-303.510731
808	-320.774349	-309.209946
1165	-309.706371	-307.107515
646	-323.641347	-341.517664
2129	-356.722498	-357.198045
1482	-312.132386	-57.227097
2527	-297.554699	-82.542634
1323	-289.811983	-89.266369
1503	-327.014214	-102.454882
3848	-324.564634	-306.025824
2207	-301.330754	-82.176833
2350	-341.853951	-103.876996
2924	-348.045292	-64.791032
1465	-382.796989	-98.118931
1642	-344.345376	-345.075039
3119	-301.090914	-74.733238
3792	-360.525610	-355.934848
1888	-276.201993	-61.284598
2689	-309.673807	-309.124859
2575	-308.759090	-114.422198
2258	-303.453218	-313.808512
3460	-288.678290	-121.101030
2887	-345.641890	-117.956584
2340	-310.899612	-74.214436
2384	-281.469893	-115.149851
975	-357.171724	-27.423001
511	-320.778636	-313.594608
3220	-273.806349	-81.479746
777	-307.544712	-305.843257
2069	-346.855971	-301.400344
1622	-346.869712	-302.288008
3473	-360.527434	-352.516511
1276	-340.667317	-349.521371
2222	-340.678668	-348.358970
2550	-271.628346	-119.189204
2822	-310.902197	-77.001157
2693	-340.638326	-346.310682
126	-274.991042	-70.238143
1941	-286.206129	-353.052329
2049	-344.463291	-351.902536
1438	-356.728392	-355.920979
1244	-345.616998	-95.155315
1758	-271.616401	-119.989121
1800	-212.439286	-287.545941
3721	-284.372483	-88.018444
1092	-360.552974	-357.111957
711	-341.849127	-95.020054
296	-345.688916	-112.243905
1199	-377.813742	-383.974977
659	-326.976670	-96.191805
2373	-302.564379	-358.035868
431	-361.712798	-307.045397
312	-234.485640	-142.550489
298	-377.795528	-379.540639
3268	-324.562156	-313.327632
1364	-267.963366	-103.991049
345	-309.704732	-306.054213
2121	-324.619773	-313.510844
2977	-310.909944	-76.231541
3195	-274.982322	-67.974280
2043	-344.484341	-351.513151
3578	-286.432515	-294.718848
3470	-416.814878	-65.690411
3068	-306.015194	-120.276186
2284	-359.298380	-70.719512
2896	-356.725069	-357.235229
559	-362.935404	-94.691396
1550	-301.345683	-88.362828
3590	-340.660106	-337.123975
531	-226.107205	-89.977646
3072	-340.671263	-349.271879
2176	-345.608670	-94.192576
364	-117.824798	-121.067423
262	-345.647032	-102.257283
1570	-325.783642	-116.199783
