no_training:5	no_test:3988file identifier	 training data
176	-308.554162
2244	-414.351653
2522	-307.545457
675	-346.827397
2035	-249.294409

file identifier 	 test data 	 predicted
1928	-326.927990	-270.279668
3043	-196.405320	-289.486690
3953	-325.792503	-280.176653
3484	-341.890999	-213.390304
2847	-307.566260	-308.015573
1980	-345.680616	-342.877791
2627	-235.695309	-277.127926
1775	-306.353871	-306.774569
2769	-376.563238	-210.247267
434	-338.195462	-211.787587
1964	-309.726463	-311.737818
414	-192.762455	-288.760597
2785	-310.915445	-310.586144
3285	-247.192524	-240.405407
2949	-346.838702	-343.777109
408	-208.863267	-239.752425
2760	-155.908941	-273.998788
2370	-360.496984	-258.473784
2495	-307.596472	-305.146924
2994	-345.597078	-345.375129
128	-303.785832	-209.201648
2750	-268.301176	-294.447720
2737	-322.442708	-247.791485
784	-377.848074	-222.754497
2336	-344.433499	-340.086827
1630	-323.431776	-263.852662
3462	-272.538255	-256.053872
1755	-304.686811	-215.955694
3394	-376.613178	-211.605976
1409	-285.282853	-258.427879
3574	-398.876124	-219.419792
2441	-310.909223	-309.451060
3611	-324.577560	-271.331638
545	-356.698773	-192.300481
1522	-324.485746	-271.679037
2835	-362.925466	-259.656815
3547	-324.582904	-271.767115
354	-285.174014	-253.323894
455	-340.664551	-212.743430
1055	-345.681183	-340.995293
302	-340.632285	-214.656024
101	-324.507184	-277.188531
2532	-301.405558	-207.164867
3882	-194.261089	-286.333055
2324	-346.831385	-345.094456
3691	-352.852117	-130.469523
1091	-309.678344	-312.211772
2118	-324.560961	-265.790527
3212	-360.575745	-260.787985
32	-287.509315	-238.873807
1406	-375.394844	-219.889874
554	-340.688787	-215.021620
3199	-273.811544	-259.730583
316	-341.858490	-219.429712
1946	-346.841836	-343.819694
2960	-271.360631	-261.469435
664	-335.632054	-158.877519
1900	-309.689410	-309.349554
3201	-346.845480	-340.715428
1288	-324.635136	-271.373521
2407	-377.829134	-217.366770
652	-345.620593	-341.051755
2348	-285.253877	-254.420822
2080	-325.793131	-265.569748
461	-273.773506	-264.482854
3504	-308.561061	-310.122255
1181	-323.657279	-258.524205
413	-301.369263	-211.125531
1461	-346.899170	-339.307935
1567	-356.714706	-178.991184
1718	-356.706262	-183.531372
2331	-308.516808	-307.884840
1136	-271.296056	-259.976633
304	-322.464725	-253.313115
31	-359.310420	-257.009260
1985	-339.481708	-215.354896
1109	-333.411326	-139.267239
800	-324.611571	-278.685014
2536	-273.758980	-260.362292
5	-351.628383	-129.559780
3171	-345.599912	-343.853974
492	-305.904760	-218.111283
521	-262.065493	-196.671684
1393	-271.647465	-322.025222
223	-339.501781	-214.548334
1883	-346.839066	-342.968840
1202	-361.725394	-266.239534
787	-360.525379	-254.059635
902	-310.940195	-309.902508
1548	-306.308471	-307.654650
953	-392.650949	-170.852050
3829	-323.654114	-251.003706
1447	-469.758395	-359.395536
985	-320.770329	-176.705575
833	-325.761605	-274.729780
30	-325.717105	-269.795168
2593	-321.252793	-247.919646
2889	-341.871347	-215.119337
1119	-304.733360	-216.653003
2722	-344.423318	-342.465224
376	-309.732528	-310.547413
449	-325.753993	-269.183327
40	-344.338878	-340.260707
694	-344.360007	-344.041822
2184	-360.501473	-269.721279
3357	-361.779217	-256.163552
2546	-248.018573	-243.561480
1736	-273.764207	-260.196710
1808	-356.676972	-183.494447
3818	-308.470796	-306.964829
120	-323.345161	-279.454725
3141	-345.651109	-341.889912
233	-301.382062	-214.151393
1891	-323.382399	-279.279840
510	-234.491176	-273.674921
429	-288.570364	-236.783951
2884	-324.471313	-273.229932
3842	-376.587741	-216.160616
2515	-323.341413	-279.759059
519	-309.687078	-312.435191
1795	-356.736238	-176.540572
1134	-343.068226	-211.427349
616	-345.676243	-343.476189
2075	-345.606444	-343.191780
3972	-359.339915	-265.714698
705	-362.953848	-265.641136
335	-361.729115	-261.697152
2559	-319.571638	-175.223097
0	-351.615495	-129.381539
3880	-357.942023	-185.338221
1871	-306.406578	-306.442061
2684	-310.940657	-309.195900
1348	-309.683859	-309.854974
325	-345.637577	-341.910037
2955	-346.822341	-341.085249
