no_training:5	no_test:3988file identifier	 training data
3135	-272.569212
1198	-308.449457
184	-322.436757
751	-361.724921
2066	-432.401755

file identifier 	 test data 	 predicted
1535	-324.463541	-295.022987
2173	-304.678340	-331.078683
1708	-324.502429	-326.774950
718	-392.601894	-383.469529
307	-302.239101	-368.546209
2495	-307.596472	-295.809808
2020	-272.514099	-253.630331
587	-307.283919	-351.845219
2077	-309.736028	-271.490312
1962	-382.756724	-328.075898
2317	-308.503515	-326.626408
2906	-340.657508	-356.585801
2398	-319.533364	-389.547638
3245	-327.024699	-273.786931
1926	-273.773955	-245.417112
350	-320.793580	-320.736288
2734	-309.719592	-283.655863
2560	-339.452794	-406.384682
555	-361.677945	-344.322961
1783	-320.761312	-319.556372
2253	-325.818163	-292.024450
1638	-344.481904	-361.170369
902	-310.940195	-244.903559
2165	-319.567241	-356.595172
3141	-345.651109	-345.776031
1421	-360.526142	-347.100133
3631	-303.560350	-329.180035
3952	-269.175627	-289.157528
55	-335.683118	-360.143048
1180	-306.364186	-326.721774
3284	-343.290242	-361.336735
1448	-372.747155	-398.840932
695	-345.700085	-327.714346
9	-344.468531	-339.123537
169	-309.688569	-286.816361
3778	-309.700675	-312.850640
3812	-271.623066	-269.714558
1309	-287.723848	-279.965042
3447	-270.389803	-291.392770
2211	-340.648620	-339.407461
3865	-362.899954	-330.435594
2880	-346.831172	-312.707650
1467	-345.613895	-352.558221
1187	-264.235803	-336.628454
956	-230.183076	-313.968411
3547	-324.582904	-340.913360
1958	-340.595950	-336.977530
2375	-360.564233	-339.501012
2681	-308.466840	-324.045560
1531	-345.640098	-303.022649
756	-325.798888	-294.683434
2830	-325.800699	-293.326169
2073	-345.600119	-297.864381
237	-268.287661	-311.215504
917	-323.320690	-370.564427
3885	-304.728655	-311.792276
701	-265.396194	-332.331487
541	-325.714161	-297.851810
58	-304.683044	-320.594007
2931	-361.729140	-333.718789
3661	-287.358011	-331.379821
1781	-324.582445	-352.547172
2527	-297.554699	-351.146821
3133	-356.679691	-348.583772
3156	-362.941094	-324.411032
2475	-381.524347	-351.149992
3861	-234.486176	-306.374577
690	-375.420808	-388.619281
242	-340.623533	-351.104124
175	-361.754326	-333.373907
1984	-287.441165	-305.531290
1279	-377.837977	-373.485233
2929	-345.638912	-315.204977
966	-339.467091	-359.096839
1086	-272.587059	-261.278567
3489	-308.508824	-292.622038
3500	-323.345473	-377.377133
1062	-324.496997	-317.350573
3222	-344.494043	-319.737830
1341	-301.373831	-347.791750
3869	-324.525580	-365.073288
3143	-286.432042	-309.542199
430	-307.543210	-297.547752
1975	-341.829025	-326.461947
2756	-153.742562	-334.354356
3272	-173.147782	-273.393305
2169	-356.733974	-375.359501
1834	-381.615289	-354.471282
2771	-310.910278	-268.816725
73	-233.293627	-261.781541
2875	-344.475122	-318.537915
1945	-361.754136	-338.969998
2158	-340.663379	-337.647630
1819	-249.292101	-260.967493
930	-346.898838	-308.958571
3416	-320.770681	-307.612481
602	-275.010289	-216.458766
897	-345.659998	-298.156869
742	-272.588370	-255.154706
1036	-340.609236	-328.944561
1495	-286.516879	-327.845250
2331	-308.516808	-303.854917
664	-335.632054	-410.073745
1445	-396.491525	-392.491537
143	-302.355005	-385.661025
1893	-344.385273	-382.033883
377	-360.527122	-345.400123
3726	-382.754967	-324.805722
1699	-272.541597	-283.466992
126	-274.991042	-243.714447
469	-325.775843	-291.190067
509	-307.238995	-358.663872
2378	-339.490841	-374.788290
2490	-343.078368	-287.298741
2783	-272.537685	-270.400253
425	-289.769718	-239.032882
2022	-344.425164	-403.582590
847	-324.608363	-343.382628
449	-325.753993	-318.711286
1170	-310.895183	-266.274574
2684	-310.940657	-261.900309
305	-346.859213	-268.210134
3104	-310.941183	-233.300997
3574	-398.876124	-330.722391
2481	-324.614891	-316.944688
2079	-363.517297	-364.496176
918	-310.917344	-269.819061
744	-249.332005	-283.050801
2372	-322.217569	-394.615142
1620	-270.431243	-306.190824
844	-324.606050	-331.776438
3446	-306.044918	-416.999301
3233	-304.691526	-309.829560
1706	-382.777508	-337.639050
3702	-362.951503	-319.367642
123	-269.263476	-320.960574
1291	-285.276634	-377.171173
1313	-324.502042	-359.916545
1143	-367.635675	-397.405696
2471	-288.628801	-302.614466
1374	-322.175807	-420.952365
3320	-310.952127	-250.570718
244	-346.835129	-297.527195
2532	-301.405558	-361.284272
2900	-272.554670	-329.146478
236	-325.758113	-307.801351
3259	-359.368793	-396.162661
471	-324.532283	-330.369763
2641	-270.394309	-266.517429
157	-376.519880	-360.576483
3701	-248.211932	-311.218076
2549	-375.410333	-379.740657
3748	-376.556657	-373.464234
2682	-324.528297	-338.246516
470	-303.460335	-320.392819
2769	-376.563238	-380.086900
1741	-345.629842	-301.507312
1652	-301.316399	-336.203967
3516	-324.634527	-332.197715
1854	-382.743932	-336.217171
1128	-361.695007	-320.996303
2851	-356.699504	-376.264312
2076	-274.982287	-211.509042
2673	-345.652182	-317.135214
3244	-323.320332	-324.642744
