no_training:10	no_test:3983file identifier	 training data
3731	-310.913156
868	-312.124574
3645	-304.681903
825	-340.536374
2894	-309.717750
1413	-247.214861
1509	-345.612220
1835	-376.631067
1254	-325.753541
3437	-288.585212

file identifier 	 test data 	 predicted
964	-291.014970	-55.742823
503	-355.514134	-180.486112
1382	-360.492675	-25.494029
3668	-309.700336	-269.212783
734	-233.242250	-44.425359
2249	-392.653825	-148.872710
1265	-227.324775	-290.970610
3332	-376.610619	-373.903158
1497	-251.731545	-294.325111
3206	-346.853173	-297.592213
2126	-270.399529	-35.924305
3142	-376.617653	-374.485519
744	-249.332005	-307.975150
1422	-361.728608	-21.524042
1191	-360.510716	-32.379808
2749	-340.645995	-329.130913
3519	-376.604739	-366.114249
162	-232.324966	-300.489464
2881	-345.594203	-335.000070
2704	-320.786981	-22.434110
1250	-309.686189	-279.003748
3199	-273.811544	-313.522248
2439	-324.485913	-21.126706
224	-324.628594	-30.005358
3813	-340.620847	-326.332369
120	-323.345161	-48.030949
857	-245.711897	-28.733482
2058	-356.710498	-23.861583
1612	-310.902795	-305.095105
2207	-301.330754	-215.228145
3959	-305.831035	-303.101241
3077	-336.822591	-326.882691
3095	-339.431197	-363.690042
901	-270.446915	-40.849123
532	-344.369744	-330.880740
2926	-320.764569	-24.194204
953	-392.650949	-153.263918
3231	-380.446861	-367.838080
1546	-318.321510	-210.650407
241	-309.718177	-296.712562
1818	-371.535911	-12.596434
1263	-345.642008	-344.302145
171	-361.745138	-17.771265
3152	-335.591582	-369.854245
91	-275.011437	-307.737839
1471	-346.857623	-281.912596
1310	-307.529289	-27.207188
3067	-271.304881	-292.423810
1431	-344.392695	-333.491998
3024	-251.729571	-293.836103
3355	-345.648365	-343.083101
299	-195.196751	-262.220146
3128	-341.867138	-321.512396
2450	-312.124760	-311.847246
1988	-312.124451	-306.833654
3589	-324.543443	-33.341663
2184	-360.501473	-36.199057
2176	-345.608670	-336.318296
1117	-345.566120	-336.445048
2052	-325.809179	-304.792448
595	-340.652012	-327.461095
3623	-341.892484	-341.333225
2331	-308.516808	-319.069163
3106	-273.735646	-308.743809
165	-327.013034	-48.467170
1809	-324.559733	-22.535038
1190	-377.830859	-326.287000
2022	-344.425164	-322.766363
782	-361.678341	-19.928602
958	-302.599262	-35.717032
78	-270.472470	-39.207435
2543	-376.588479	-374.820808
3393	-359.297522	-184.689370
3511	-324.552260	-24.097231
45	-266.615452	-47.413905
1364	-267.963366	-243.322787
3663	-344.446747	-334.078530
480	-325.760797	-306.766254
2327	-381.624797	-316.888649
2104	-379.006904	-335.397028
2541	-341.834413	-306.136819
2996	-324.566568	-33.582796
3111	-318.340705	-220.110103
1314	-324.460304	-20.599438
1849	-324.547957	-25.252567
1050	-304.643392	-320.635690
319	-352.845678	-22.513400
1781	-324.582445	-34.833940
3570	-272.514475	-290.475001
2878	-285.336744	-345.567875
2741	-297.520999	-216.702610
1014	-301.385442	-217.071518
1451	-348.052763	-284.924111
3499	-309.702237	-279.117233
472	-273.761356	-313.329032
1142	-309.702591	-276.421248
3721	-284.372483	-225.950971
1696	-320.785074	-25.338163
712	-294.081616	-6.852063
3139	-344.437158	-312.622605
2411	-193.075202	-248.901893
2807	-269.176124	-50.133212
642	-234.476516	-231.209247
3811	-274.982348	-310.460457
628	-325.726991	-315.058284
579	-281.480583	-341.865540
125	-228.992613	-32.711722
1726	-381.506605	-313.832796
2735	-309.690179	-308.868692
1273	-355.513035	-183.969069
2657	-308.451299	-326.037810
1918	-319.573117	-33.574001
1933	-270.396100	-47.445242
62	-309.677968	-299.405275
3224	-286.504546	-323.474181
935	-269.154939	-40.410241
3192	-313.554802	-21.170779
203	-340.663148	-332.640203
2189	-325.762375	-319.530521
1151	-392.620909	-143.557287
2786	-327.009009	-41.937915
1358	-340.682075	-338.637856
2934	-324.462733	-20.533683
3050	-303.940271	-18.549863
725	-325.725266	-307.614097
147	-345.615452	-334.983363
485	-250.585183	-253.504931
3752	-345.686524	-329.956946
3445	-286.508374	-329.841767
3737	-361.714817	-27.460995
101	-324.507184	-42.083913
3901	-346.822424	-281.952218
3339	-356.699649	-24.093940
1009	-266.763445	-26.567199
2916	-340.655601	-339.063471
1927	-361.739999	-26.015799
1944	-325.796840	-301.480988
3824	-302.288055	-351.746387
1614	-325.736331	-308.422804
2216	-308.505718	-319.725644
2821	-308.511516	-318.562836
1877	-287.407788	-39.502751
3569	-272.588302	-293.057602
1522	-324.485746	-20.865356
925	-307.567279	-34.569558
2120	-381.630205	-323.293464
1317	-344.393241	-325.584022
2134	-344.433965	-334.400523
872	-309.711438	-285.528691
2674	-342.352279	-177.045802
2582	-320.773768	-21.183055
938	-331.411639	-32.746835
2936	-324.504178	-33.388786
