no_training:5	no_test:3988file identifier	 training data
1911	-272.582516
2012	-382.788561
2587	-376.609234
2695	-346.871133
1509	-345.612220

file identifier 	 test data 	 predicted
3644	-345.587398	-348.066914
32	-287.509315	-2.799496
2370	-360.496984	-0.363974
2591	-325.773278	-2.703852
796	-344.453746	-0.257616
1036	-340.609236	-0.441461
3222	-344.494043	-0.332294
1901	-362.946498	-2.269757
151	-270.397623	-2.767048
1229	-288.582662	-4.831295
189	-322.167165	-0.382750
3766	-344.436564	-0.194134
3551	-345.646761	-364.501299
2341	-377.784360	-0.229250
2009	-273.812948	-0.563923
0	-351.615495	-0.158196
2409	-324.595526	-1.726925
3776	-320.773105	-1.562928
517	-344.434827	-0.319507
1978	-281.485530	-274.149022
882	-169.557758	-0.393610
3590	-340.660106	-0.253076
2549	-375.410333	-0.032573
3501	-318.409788	-0.321115
3626	-310.902465	-0.423471
1423	-344.413850	-0.259399
1377	-325.768959	-3.130960
3636	-324.624318	-1.821038
1293	-271.369084	-247.671864
465	-266.553159	-3.022639
1062	-324.496997	-1.615501
477	-265.399968	-0.943050
719	-309.693538	-303.232066
2548	-340.654465	-0.293330
3273	-288.589678	-3.944546
3351	-285.306999	-278.515223
3512	-340.641866	-0.276906
2743	-234.516409	-5.325058
1122	-345.601318	-353.087947
1982	-345.609374	-352.859135
3915	-309.687698	-321.392588
142	-307.594137	-2.084064
294	-308.506421	-315.504121
61	-308.462933	-327.194977
496	-377.794221	-0.183605
1348	-309.683859	-323.801863
812	-308.509197	-316.842800
1318	-310.897519	-0.278619
784	-377.848074	-0.190034
2582	-320.773768	-1.495895
1545	-308.468255	-295.099802
2926	-320.764569	-1.716995
2045	-324.495988	-1.818890
3851	-326.998454	-0.942199
913	-352.855499	-0.188843
2517	-308.462063	-321.914455
1674	-360.499243	-0.343256
657	-270.392759	-3.329273
3748	-376.556657	-372.307487
35	-343.197784	-270.247580
3989	-272.542369	-247.154790
768	-193.039603	-0.929613
1750	-287.645651	-296.694221
1593	-335.598739	-350.525470
3542	-344.409533	-0.288180
2006	-339.486095	-329.811461
3488	-340.672417	-0.279976
250	-360.538828	-0.492989
567	-339.489014	-341.216675
580	-360.537290	-0.289198
2047	-286.246880	-0.785525
1807	-344.469516	-0.352117
2556	-321.958604	-3.415659
1933	-270.396100	-3.425120
2585	-249.269471	-0.891668
2977	-310.909944	-0.397491
2974	-396.486691	-0.110649
2366	-286.466852	-0.698938
3494	-324.573795	-1.980901
751	-361.724921	-1.290880
372	-337.283890	-0.016519
2963	-287.651399	-301.231388
685	-320.029854	-0.026986
3969	-324.609784	-1.688257
1092	-360.552974	-0.327544
828	-361.684892	-1.486362
1319	-308.560759	-324.490779
2326	-320.768781	-1.514268
1537	-309.692993	-313.746826
3317	-269.177232	-0.882497
390	-306.070291	-227.966225
2788	-345.596027	-369.566525
1230	-323.396217	-0.718963
1438	-356.728392	-0.223149
3444	-289.794376	-1.406538
2662	-345.635068	-355.577035
3575	-309.736328	-316.022016
2874	-309.725707	-321.111583
3343	-320.735225	-2.139419
145	-310.929561	-0.299693
2420	-340.625366	-0.253018
2985	-304.745635	-315.876121
3333	-361.709769	-0.964768
1266	-324.582035	-1.381507
909	-325.789320	-2.573042
418	-324.565412	-1.799695
3854	-346.867382	-340.786748
415	-309.692626	-315.243424
3720	-308.561301	-328.528625
2489	-250.583259	-231.734601
2491	-381.634033	-0.156382
2638	-309.688194	-307.115472
3674	-309.731169	-313.480311
1777	-265.408147	-0.953760
3692	-281.505078	-282.385163
3935	-289.875063	-2.163950
1827	-343.492484	-0.542382
38	-309.736982	-318.009372
550	-319.568017	-0.718806
1344	-341.767606	-353.254278
91	-275.011437	-0.219055
3656	-310.918831	-0.323349
2536	-273.758980	-0.507915
1988	-312.124451	-0.133033
1329	-309.710338	-315.292386
