no_training:10	no_test:3983file identifier	 training data
68	-286.519735
3378	-325.831718
978	-324.545574
2147	-382.781806
1421	-360.526142
3576	-325.729906
3742	-271.272557
143	-302.355005
3108	-361.653332
3926	-325.748612

file identifier 	 test data 	 predicted
3413	-308.440890	-285.446442
3883	-308.516508	-294.021149
1007	-235.694216	-249.360791
2166	-343.239068	-332.400979
1189	-287.322957	-289.692480
1413	-247.214861	-274.963347
3214	-344.426062	-359.587011
3507	-376.594067	-333.107111
1563	-376.575382	-340.850685
2619	-326.939536	-359.758237
2487	-361.694757	-355.192350
2365	-345.689766	-318.747435
2126	-270.399529	-256.538685
3101	-360.503577	-328.164170
1338	-320.793141	-345.551282
1012	-266.609146	-281.971417
3122	-232.329070	-265.106104
3436	-361.762744	-358.549636
2423	-338.238743	-338.116638
1748	-288.688929	-265.886724
1378	-346.867789	-363.719924
110	-346.869123	-342.265273
98	-303.553222	-317.620891
1029	-325.751230	-323.664268
790	-341.836780	-342.688279
2932	-285.320198	-284.935921
293	-377.807580	-374.223695
2740	-360.536920	-360.303506
1087	-324.508933	-317.667061
503	-355.514134	-356.429283
1661	-322.148261	-346.618930
3898	-356.700248	-329.240261
3171	-345.599912	-322.703029
3287	-271.458576	-296.231225
910	-270.384937	-278.594246
798	-208.842347	-251.708953
2101	-361.717364	-348.440766
3577	-361.716705	-351.479661
162	-232.324966	-270.593814
1000	-339.452428	-352.610928
624	-312.119017	-340.248489
2608	-306.369631	-322.147942
3510	-340.674744	-309.326996
275	-344.442225	-322.461974
364	-117.824798	-211.516794
1769	-324.569009	-360.868224
2191	-359.317050	-357.944780
3296	-345.650105	-345.103765
2971	-312.131841	-294.174254
1903	-309.678054	-352.066695
427	-382.798099	-387.257116
2282	-375.368783	-358.322342
225	-346.842403	-361.603674
3820	-340.655117	-313.664179
348	-196.432825	-242.694052
2302	-492.008892	-404.424935
1296	-345.612257	-317.920742
1849	-324.547957	-320.852734
1772	-361.717972	-355.841175
2237	-325.784144	-352.276577
3435	-361.728293	-371.663628
1379	-325.731549	-348.585532
58	-304.683044	-334.881648
744	-249.332005	-277.262777
941	-340.652570	-309.119964
1461	-346.899170	-347.216441
62	-309.677968	-356.649368
738	-324.592221	-340.459784
206	-309.688611	-352.671278
1838	-356.685238	-359.000946
1538	-348.050463	-321.770500
1793	-325.725688	-306.382288
13	-360.526646	-358.794120
523	-345.565792	-330.186262
2637	-325.687098	-327.492625
1940	-334.429558	-323.646741
3812	-271.623066	-271.032832
971	-324.624537	-308.608006
2204	-310.904876	-328.049811
96	-375.359188	-360.664797
1907	-346.819476	-342.638424
90	-327.017113	-319.823274
935	-269.154939	-274.324992
3884	-323.333263	-325.900488
829	-310.909285	-296.886804
3637	-309.764115	-317.790641
2072	-344.431636	-310.403280
1487	-345.665813	-340.044991
2835	-362.925466	-372.311956
310	-308.480308	-293.423465
1104	-287.315479	-282.302578
1358	-340.682075	-358.045061
1459	-306.320451	-301.554645
2543	-376.588479	-349.433872
522	-309.680641	-373.384218
3603	-326.952955	-335.868805
3669	-285.267165	-280.878911
1293	-271.369084	-291.085017
3391	-306.403144	-296.370922
3382	-341.145624	-296.944667
92	-301.343578	-284.021023
2436	-308.473229	-293.900802
1892	-382.805933	-361.201063
3160	-362.937857	-331.536289
3279	-356.732861	-332.864020
560	-344.385047	-332.313977
2698	-344.434438	-318.366509
3872	-340.691219	-353.224710
172	-282.667163	-300.746491
990	-309.684377	-315.642715
3143	-286.432042	-304.278596
2702	-309.685148	-294.872773
3880	-357.942023	-341.310148
2787	-324.505365	-351.341001
1290	-345.660459	-333.197914
2177	-346.868453	-357.891003
494	-345.611057	-329.936445
1604	-347.456674	-342.753702
1868	-326.949224	-338.875978
1474	-340.654517	-344.188905
3224	-286.504546	-308.401124
3145	-324.570872	-343.840373
3294	-340.693392	-315.630034
2928	-324.540084	-324.723933
823	-361.732840	-357.331988
924	-324.528533	-327.975252
493	-336.819674	-302.233634
991	-345.602096	-308.179955
2547	-323.328581	-361.806312
1213	-324.530103	-320.077454
3497	-392.627857	-339.797296
1025	-324.520219	-306.576834
1878	-346.819711	-343.646283
2794	-304.681399	-348.974857
713	-308.484017	-291.664252
2362	-305.134491	-291.882308
3617	-345.608658	-314.784861
1569	-234.503085	-259.021687
2799	-340.702898	-321.989852
1736	-273.764207	-280.157630
2066	-432.401755	-362.144190
141	-287.734664	-307.957010
3357	-361.779217	-339.563318
222	-412.548009	-358.034485
2471	-288.628801	-288.381349
3761	-352.866322	-329.684069
3481	-357.941534	-361.105235
3208	-288.572843	-351.562381
1232	-336.811744	-356.999864
747	-359.350089	-346.784278
828	-361.684892	-354.105806
3656	-310.918831	-299.867248
1143	-367.635675	-361.011760
3090	-287.362939	-306.418639
2133	-323.338627	-315.662666
1829	-382.804482	-357.189354
693	-234.520624	-282.465234
1123	-375.393636	-359.946536
683	-348.060054	-350.731052
2833	-248.375248	-277.114466
715	-285.275928	-307.706532
