no_training:70	no_test:80file identifier	 training data
66	-337.302324
49	-396.507540
110	-346.869123
55	-335.683118
95	-351.666551
127	-322.216227
122	-339.419649
77	-348.062001
74	-310.918822
108	-345.614707
39	-340.687222
31	-359.310420
130	-274.988525
0	-351.615495
97	-286.495035
16	-273.806874
89	-249.259410
65	-312.125621
35	-343.197784
6	-345.687671
120	-323.345161
78	-270.472470
116	-346.831175
124	-271.621961
147	-345.615452
64	-362.945802
111	-344.470970
14	-302.238859
73	-233.293627
100	-361.702143
101	-324.507184
96	-375.359188
38	-309.736982
20	-270.370102
12	-377.816587
1	-360.499843
11	-356.688211
145	-310.929561
47	-247.225618
7	-309.722879
29	-344.425700
22	-324.575190
2	-324.551643
70	-346.874234
109	-158.340943
90	-327.017113
42	-376.564691
54	-195.186228
103	-291.024232
82	-309.701458
141	-287.734664
15	-288.542593
131	-345.603479
136	-343.240623
83	-344.434906
58	-304.683044
128	-303.785832
139	-338.257996
146	-377.813815
8	-272.545439
86	-190.624631
105	-309.727110
52	-345.627428
17	-345.612580
21	-278.059333
92	-301.343578
84	-345.610574
57	-345.635513
138	-362.875317
137	-287.440932

file identifier 	 test data 	 predicted
23	-304.679494	-303.662054
60	-382.768883	-331.127639
36	-344.382282	-344.249385
85	-272.550580	-271.030177
125	-228.992613	-259.605112
76	-325.685245	-326.983570
102	-307.230370	-306.754561
91	-275.011437	-274.691669
4	-270.439280	-270.448630
129	-308.512092	-307.460107
71	-346.864282	-347.004699
30	-325.717105	-325.746933
40	-344.338878	-343.643256
27	-324.573866	-324.758866
46	-372.766726	-326.090618
107	-307.580090	-309.425847
13	-360.526646	-362.949510
50	-357.934562	-348.732995
45	-266.615452	-281.292053
72	-325.720699	-326.738894
88	-345.655534	-345.696055
25	-309.712046	-308.463636
56	-345.599154	-345.253465
112	-340.648166	-338.404483
79	-324.605178	-324.561781
98	-303.553222	-302.899503
68	-286.519735	-287.483453
126	-274.991042	-275.402032
142	-307.594137	-309.809301
19	-309.720734	-309.390568
67	-172.006141	-197.396020
24	-345.608180	-345.841772
59	-248.430371	-246.138505
18	-309.719641	-308.918757
33	-264.504487	-278.409549
3	-346.838279	-347.254989
34	-306.355655	-308.988037
93	-340.615011	-329.152612
140	-309.676929	-309.025666
37	-381.587333	-336.415202
26	-301.359287	-300.587047
99	-336.813559	-341.411312
32	-287.509315	-285.705300
81	-318.390876	-318.163287
135	-301.341304	-302.740062
121	-361.711483	-361.791459
48	-304.689512	-303.734035
80	-392.672883	-346.658274
44	-309.735489	-309.455825
87	-490.834069	-45.051087
134	-308.516376	-306.814143
41	-345.649146	-345.100123
43	-319.572842	-322.356614
118	-352.905052	-350.172153
144	-271.323089	-271.260837
149	-380.415966	-335.187929
61	-308.462933	-308.291768
94	-362.955075	-362.932008
63	-287.377993	-286.041830
114	-361.772743	-356.549529
53	-285.330157	-289.297120
51	-283.168740	-306.644448
143	-302.355005	-299.768478
148	-345.629933	-346.080155
115	-356.682218	-343.592663
5	-351.628383	-351.181643
62	-309.677968	-308.050622
106	-362.952198	-360.879229
117	-211.295163	-216.897570
104	-360.574432	-361.369237
9	-344.468531	-344.112752
69	-265.441614	-280.041539
75	-381.566310	-336.098256
123	-269.263476	-269.105847
10	-344.512001	-344.114729
28	-324.630221	-325.251002
132	-308.469258	-308.391205
133	-271.642927	-271.492479
113	-360.478880	-359.699550
119	-327.012568	-325.079290
