no_training:10	no_test:3983file identifier	 training data
1869	-269.207716
149	-380.415966
1762	-361.755551
1422	-361.728608
2	-324.551643
1576	-247.184334
3365	-396.458774
3332	-376.610619
2057	-288.540318
3699	-355.497878

file identifier 	 test data 	 predicted
2811	-326.944158	-0.562210
603	-346.867624	-1.547768
553	-271.666055	-268.504234
644	-376.595314	-375.567932
2945	-307.281910	-2.389274
2565	-345.591597	-1.201804
751	-361.724921	-362.138564
3286	-361.731914	-344.593976
1755	-304.686811	-2.788064
1717	-345.603646	-0.953567
3888	-323.359825	-246.902976
2255	-360.513163	-194.859463
628	-325.726991	-264.796570
2102	-361.723581	-362.501273
1607	-303.462115	-5.182936
1458	-288.648179	-244.923198
2112	-304.729640	-1.728434
471	-324.532283	-322.189293
294	-308.506421	-4.385678
3273	-288.589678	-278.299136
678	-308.506580	-2.049610
462	-234.474088	-234.805550
777	-307.544712	-312.388810
883	-340.647778	-2.862216
3107	-281.504745	-291.936982
25	-309.712046	-1.693414
2114	-307.528446	-306.514247
3492	-345.645245	-1.548941
1028	-360.421732	-209.642737
2564	-325.789398	-246.271766
2570	-324.626187	-326.976966
1209	-392.612820	-394.087593
431	-361.712798	-357.738568
2926	-320.764569	-319.331162
1759	-305.906809	-4.439046
3653	-309.763576	-2.640341
2681	-308.466840	-2.171755
957	-360.490486	-194.731256
848	-309.744522	-3.155811
2469	-270.392444	-244.364887
268	-362.957295	-235.045694
1406	-375.394844	-0.565964
1113	-234.484521	-222.962958
2998	-246.027383	-1.389029
2501	-232.377706	-7.840161
853	-76.404702	-9.150689
3242	-397.707881	-151.734904
3905	-395.515911	-0.051640
175	-361.754326	-360.453392
3477	-348.046236	-0.391803
3887	-242.196351	-1.064947
2355	-336.816043	-1.573394
2726	-324.475651	-323.656082
3937	-361.713179	-359.999276
3757	-281.482952	-295.964273
1088	-291.017433	-0.720405
3366	-323.268818	-204.334890
3708	-270.397474	-238.707623
756	-325.798888	-268.070500
2443	-288.547509	-283.691637
2967	-305.841708	-2.675870
1572	-322.170570	-336.109360
1272	-308.486687	-2.005735
3183	-345.642870	-1.790471
3814	-361.745554	-348.744557
1382	-360.492675	-194.216084
1391	-323.317575	-225.983979
1385	-309.679840	-1.315407
143	-302.355005	-312.187937
1696	-320.785074	-317.219071
2733	-310.940764	-0.653241
2686	-340.697732	-2.519461
51	-283.168740	-0.605077
284	-360.500454	-194.190766
2460	-345.631797	-0.929034
8	-272.545439	-3.912065
3462	-272.538255	-2.098984
2873	-307.545713	-312.647207
1720	-309.692095	-1.728617
2842	-308.450204	-1.519674
146	-377.813815	-2.532967
2736	-310.922181	-0.531205
3892	-271.608843	-279.220433
3240	-338.234966	-0.920610
90	-327.017113	-0.539908
1399	-341.826906	-2.740624
1134	-343.068226	-0.952752
564	-272.569586	-2.892749
681	-312.126544	-0.417420
3991	-372.765028	-375.988825
2908	-271.620997	-279.670105
3959	-305.831035	-3.342296
1364	-267.963366	-236.812388
509	-307.238995	-4.802077
1819	-249.292101	-4.437599
243	-323.389193	-245.847668
1223	-324.586663	-316.321604
225	-346.842403	-1.176621
2007	-308.499105	-2.648435
1333	-270.359564	-242.965684
2369	-273.760271	-1.090661
1318	-310.897519	-0.499049
2510	-325.797299	-265.450388
393	-323.334482	-236.714207
1566	-380.438011	-375.719612
3649	-343.292778	-367.055023
3881	-357.951284	-350.398698
2775	-382.812383	-0.948309
3830	-346.817778	-2.895599
1575	-334.447259	-1.013021
194	-308.496245	-2.976555
3825	-93.411888	-7.654667
3179	-270.408713	-242.215729
1972	-233.542445	-4.584651
958	-302.599262	-239.972005
1292	-323.652284	-2.852903
2905	-307.206439	-3.709221
3319	-376.604793	-368.746222
1016	-305.129953	-257.478359
1962	-382.756724	-0.859130
2819	-360.551444	-186.719336
945	-264.243028	-224.266067
513	-355.518342	-346.876458
435	-306.309029	-238.886612
774	-395.551843	-0.048370
1581	-345.660520	-1.320930
2543	-376.588479	-379.219339
1267	-341.841438	-1.657695
3170	-271.626697	-282.549767
3143	-286.432042	-5.268892
