no_training:10	no_test:3983file identifier	 training data
3857	-340.686134
1823	-340.656176
851	-270.117027
2796	-345.678871
358	-272.544323
262	-345.647032
124	-271.621961
2626	-305.900638
3973	-356.659922
2408	-356.708234

file identifier 	 test data 	 predicted
904	-345.608456	-342.823091
2571	-309.686348	-273.345209
1372	-381.574124	-290.224046
1903	-309.678054	-278.313913
3	-346.838279	-345.651325
3384	-357.949026	-356.094851
525	-273.812813	-271.750191
255	-309.672030	-270.059264
1124	-271.651913	-274.912744
666	-381.593528	-295.376128
2621	-305.145002	-339.405854
472	-273.761356	-270.244485
3263	-285.326726	-316.265641
2302	-492.008892	-98.798499
3061	-392.552088	-317.278313
1906	-324.613156	-305.023773
2043	-344.484341	-341.625774
230	-271.617434	-272.987823
449	-325.753993	-308.963680
3927	-323.326298	-307.375927
3884	-323.333263	-306.807052
2932	-285.320198	-313.232007
2101	-361.717364	-350.357863
3630	-287.660591	-314.996144
1672	-336.831068	-282.409317
3872	-340.691219	-341.283067
1485	-309.731369	-274.560850
1519	-352.874613	-240.046563
295	-320.770299	-311.833687
33	-264.504487	-322.054305
2829	-340.622886	-340.097435
2934	-324.462733	-302.834199
3978	-282.861121	-310.778585
2226	-276.206257	-272.765310
1697	-345.613396	-341.513616
345	-309.704732	-272.749253
3860	-308.505267	-275.222826
1289	-344.439723	-344.816838
1612	-310.902795	-276.021019
1854	-382.743932	-286.113940
931	-361.763293	-355.925041
3491	-361.750275	-353.278743
1280	-356.683566	-350.776827
318	-310.954514	-275.011380
704	-235.696677	-269.751630
147	-345.615452	-344.207089
1446	-319.575102	-308.239249
3190	-232.325947	-283.348931
698	-274.985880	-271.739043
3222	-344.494043	-342.154641
1128	-361.695007	-355.668590
374	-372.796889	-299.212872
3909	-310.945132	-273.191133
1105	-302.306944	-299.770971
645	-308.540795	-270.752779
1535	-324.463541	-301.595286
1108	-341.839596	-341.637973
1318	-310.897519	-275.582485
1855	-360.497728	-350.340908
2386	-352.829520	-219.692257
1978	-281.485530	-315.206317
2594	-335.586914	-277.893978
2699	-346.864540	-343.861449
1010	-340.666160	-341.819140
3300	-344.499155	-344.290538
3760	-280.314080	-308.443304
984	-248.443503	-316.001642
215	-356.645883	-352.525376
608	-309.688960	-270.708080
1031	-304.643927	-298.981464
298	-377.795528	-355.671333
2171	-359.346839	-352.281864
2711	-322.460671	-345.001775
3885	-304.728655	-302.344181
1148	-284.062954	-310.094265
2500	-286.498235	-313.563163
1164	-340.611734	-342.604265
1763	-325.799404	-303.968390
586	-376.582598	-348.870562
731	-355.501990	-350.885142
1355	-361.727678	-354.609722
2665	-348.031230	-342.609629
1839	-355.496901	-350.728597
3971	-360.530885	-353.381372
3465	-324.548021	-302.550868
1937	-287.438379	-286.977650
2803	-327.013853	-309.648943
2872	-288.581144	-289.920864
3340	-229.879598	-283.496387
587	-307.283919	-273.197881
282	-325.714378	-305.264527
1135	-310.903412	-275.649201
2449	-341.841190	-343.408795
3053	-490.831786	-99.150095
3546	-233.219124	-266.186525
3652	-361.720088	-353.953827
1063	-265.440996	-309.245276
459	-348.056615	-343.975024
2579	-273.765811	-273.306444
3656	-310.918831	-272.886719
868	-312.124574	-278.960061
3428	-288.564752	-284.645936
3122	-232.329070	-280.014074
2372	-322.217569	-301.416096
3748	-376.556657	-354.539687
1589	-324.608694	-303.304627
632	-361.705069	-354.457476
3945	-304.737186	-303.396103
1598	-308.471397	-275.138568
248	-339.489875	-341.489863
2666	-303.423742	-301.481129
2903	-308.505951	-274.411976
186	-340.606711	-341.497700
2871	-308.460407	-275.844368
107	-307.580090	-339.808633
1469	-324.444698	-305.057731
3250	-360.517106	-352.186319
2737	-322.442708	-343.243278
2743	-234.516409	-269.450956
790	-341.836780	-343.599466
3249	-325.739818	-308.035574
357	-307.245430	-274.219814
2821	-308.511516	-270.792387
1752	-296.265627	-262.452234
3008	-323.359336	-306.485326
1430	-361.720960	-350.815724
594	-325.809558	-306.375499
1047	-346.836177	-346.319033
3092	-340.610697	-340.685349
553	-271.666055	-275.982969
1877	-287.407788	-282.641291
1236	-155.897345	-272.268605
3157	-335.619981	-278.885825
867	-283.179781	-323.140499
