no_training:70	no_test:80file identifier	 training data
135	-301.341304
57	-345.635513
18	-309.719641
110	-346.869123
95	-351.666551
36	-344.382282
75	-381.566310
38	-309.736982
113	-360.478880
115	-356.682218
140	-309.676929
128	-303.785832
62	-309.677968
144	-271.323089
17	-345.612580
67	-172.006141
81	-318.390876
28	-324.630221
117	-211.295163
147	-345.615452
109	-158.340943
127	-322.216227
74	-310.918822
90	-327.017113
126	-274.991042
88	-345.655534
10	-344.512001
4	-270.439280
39	-340.687222
13	-360.526646
5	-351.628383
54	-195.186228
125	-228.992613
103	-291.024232
6	-345.687671
79	-324.605178
129	-308.512092
84	-345.610574
12	-377.816587
29	-344.425700
148	-345.629933
70	-346.874234
123	-269.263476
1	-360.499843
22	-324.575190
111	-344.470970
72	-325.720699
66	-337.302324
32	-287.509315
7	-309.722879
119	-327.012568
14	-302.238859
63	-287.377993
3	-346.838279
2	-324.551643
44	-309.735489
132	-308.469258
48	-304.689512
73	-233.293627
68	-286.519735
19	-309.720734
116	-346.831175
122	-339.419649
55	-335.683118
61	-308.462933
124	-271.621961
23	-304.679494
37	-381.587333
69	-265.441614
71	-346.864282

file identifier 	 test data 	 predicted
85	-272.550580	-262.327927
16	-273.806874	-267.205411
106	-362.952198	-338.178928
112	-340.648166	-350.885059
87	-490.834069	-266.211379
133	-271.642927	-269.020665
136	-343.240623	-341.528255
107	-307.580090	-294.310746
24	-345.608180	-352.509120
26	-301.359287	-305.728073
60	-382.768883	-370.238941
30	-325.717105	-335.966910
53	-285.330157	-296.006546
34	-306.355655	-289.824538
121	-361.711483	-336.743048
0	-351.615495	-346.691870
27	-324.573866	-316.574733
46	-372.766726	-330.696487
11	-356.688211	-317.294152
52	-345.627428	-350.104477
97	-286.495035	-294.821230
141	-287.734664	-282.747736
76	-325.685245	-314.543439
86	-190.624631	-173.980034
33	-264.504487	-268.674287
118	-352.905052	-329.303236
56	-345.599154	-344.163214
35	-343.197784	-296.589338
47	-247.225618	-249.946768
94	-362.955075	-361.327398
20	-270.370102	-278.753311
49	-396.507540	-345.506656
108	-345.614707	-344.634090
130	-274.988525	-261.928727
77	-348.062001	-350.011402
21	-278.059333	-232.684235
149	-380.415966	-379.808351
99	-336.813559	-331.354960
138	-362.875317	-354.924178
50	-357.934562	-320.303957
8	-272.545439	-279.339593
40	-344.338878	-357.750570
143	-302.355005	-294.716379
9	-344.468531	-333.116549
25	-309.712046	-314.396435
51	-283.168740	-271.242171
82	-309.701458	-326.972976
42	-376.564691	-345.648926
134	-308.516376	-324.833943
104	-360.574432	-343.354191
15	-288.542593	-302.916851
64	-362.945802	-364.078023
59	-248.430371	-251.656499
58	-304.683044	-309.313708
120	-323.345161	-318.072236
45	-266.615452	-266.237323
114	-361.772743	-332.484211
93	-340.615011	-350.339207
142	-307.594137	-313.645073
102	-307.230370	-328.688143
65	-312.125621	-297.116597
101	-324.507184	-295.942229
105	-309.727110	-307.562813
91	-275.011437	-261.739907
98	-303.553222	-312.707226
41	-345.649146	-341.224111
89	-249.259410	-263.095906
43	-319.572842	-332.334729
139	-338.257996	-332.927422
80	-392.672883	-328.667207
83	-344.434906	-348.255776
96	-375.359188	-344.305790
78	-270.472470	-259.598993
137	-287.440932	-264.724045
131	-345.603479	-315.531851
145	-310.929561	-307.848120
31	-359.310420	-359.106848
146	-377.813815	-348.436694
100	-361.702143	-355.559814
92	-301.343578	-310.371117
