no_training:120	no_test:30file identifier	 training data
49	-396.507540
35	-343.197784
65	-312.125621
52	-345.627428
48	-304.689512
90	-327.017113
12	-377.816587
37	-381.587333
103	-291.024232
16	-273.806874
109	-158.340943
71	-346.864282
118	-352.905052
94	-362.955075
42	-376.564691
22	-324.575190
133	-271.642927
123	-269.263476
55	-335.683118
131	-345.603479
148	-345.629933
97	-286.495035
87	-490.834069
104	-360.574432
11	-356.688211
96	-375.359188
2	-324.551643
92	-301.343578
72	-325.720699
108	-345.614707
47	-247.225618
33	-264.504487
125	-228.992613
56	-345.599154
101	-324.507184
27	-324.573866
26	-301.359287
139	-338.257996
135	-301.341304
9	-344.468531
119	-327.012568
93	-340.615011
78	-270.472470
58	-304.683044
4	-270.439280
23	-304.679494
106	-362.952198
41	-345.649146
39	-340.687222
25	-309.712046
14	-302.238859
149	-380.415966
85	-272.550580
76	-325.685245
24	-345.608180
44	-309.735489
99	-336.813559
100	-361.702143
45	-266.615452
70	-346.874234
102	-307.230370
126	-274.991042
46	-372.766726
127	-322.216227
91	-275.011437
31	-359.310420
107	-307.580090
115	-356.682218
143	-302.355005
112	-340.648166
10	-344.512001
147	-345.615452
88	-345.655534
134	-308.516376
51	-283.168740
29	-344.425700
7	-309.722879
114	-361.772743
43	-319.572842
84	-345.610574
105	-309.727110
146	-377.813815
120	-323.345161
113	-360.478880
89	-249.259410
83	-344.434906
32	-287.509315
66	-337.302324
15	-288.542593
6	-345.687671
34	-306.355655
130	-274.988525
142	-307.594137
140	-309.676929
138	-362.875317
50	-357.934562
79	-324.605178
132	-308.469258
36	-344.382282
98	-303.553222
67	-172.006141
136	-343.240623
74	-310.918822
13	-360.526646
64	-362.945802
61	-308.462933
141	-287.734664
68	-286.519735
117	-211.295163
80	-392.672883
19	-309.720734
60	-382.768883
63	-287.377993
20	-270.370102
54	-195.186228
137	-287.440932
38	-309.736982
0	-351.615495
129	-308.512092
18	-309.719641

file identifier 	 test data 	 predicted
124	-271.621961	-278.938394
86	-190.624631	-291.557525
53	-285.330157	-295.909288
144	-271.323089	-237.113814
30	-325.717105	-311.624706
128	-303.785832	-290.638658
110	-346.869123	-319.375350
82	-309.701458	-301.972181
145	-310.929561	-306.940387
28	-324.630221	-319.742887
40	-344.338878	-329.712088
5	-351.628383	-342.725301
69	-265.441614	-256.636431
1	-360.499843	-376.698401
17	-345.612580	-351.781749
62	-309.677968	-307.288874
57	-345.635513	-341.741151
122	-339.419649	-369.399796
8	-272.545439	-262.017648
75	-381.566310	-394.756028
111	-344.470970	-368.071025
21	-278.059333	-222.846592
77	-348.062001	-383.832008
81	-318.390876	-305.198047
73	-233.293627	-244.650756
59	-248.430371	-226.992527
116	-346.831175	-354.102465
121	-361.711483	-373.313385
3	-346.838279	-339.007063
95	-351.666551	-346.379459
