no_training:5	no_test:3988file identifier	 training data
2068	-308.471269
275	-344.442225
239	-270.446608
2035	-249.294409
2379	-361.769162

file identifier 	 test data 	 predicted
1672	-336.831068	-299.517891
2853	-325.794835	-375.580549
2757	-346.855643	-356.624482
2067	-280.248350	-235.119619
3608	-372.729173	-280.580562
1729	-361.740062	-343.557458
2584	-360.567154	-311.964381
2001	-346.833365	-375.286014
2775	-382.812383	-357.855253
1507	-310.914024	-371.179901
758	-307.574899	-287.917125
1648	-345.660642	-362.025188
1182	-304.738393	-337.332446
881	-234.470813	-296.780792
953	-392.650949	-289.395102
3209	-346.834502	-384.650966
2562	-375.357530	-281.337906
1788	-345.646841	-348.854550
2204	-310.904876	-380.689534
1484	-273.817328	-331.043877
1904	-304.752598	-299.831522
1973	-340.637231	-314.547830
2000	-309.736479	-351.365819
1655	-338.217210	-269.725673
929	-272.832690	-317.271251
1558	-270.389386	-281.850832
2369	-273.760271	-375.598412
3899	-337.265273	-198.707235
1454	-288.652757	-371.908206
582	-325.833302	-355.666208
1178	-382.751729	-354.799541
2241	-346.857051	-353.753603
365	-361.740208	-322.750332
3771	-309.655144	-360.169316
1805	-344.380468	-325.967764
2825	-360.576433	-297.484131
1687	-344.407598	-334.161190
3383	-360.602876	-318.790035
310	-308.480308	-352.058023
2497	-325.763216	-354.126711
1619	-340.600021	-318.622099
1480	-324.584824	-285.037436
2698	-344.434438	-314.875788
3970	-305.897998	-360.192091
1295	-346.829652	-389.308358
1478	-309.691634	-366.145307
763	-308.429953	-331.353888
2407	-377.829134	-329.727366
287	-307.560718	-300.101122
574	-271.665153	-292.916653
1354	-382.790027	-368.494424
576	-345.655968	-357.073727
1814	-360.537947	-300.815554
994	-323.428670	-305.623756
2542	-326.951186	-378.698879
824	-310.952875	-402.538363
2682	-324.528297	-332.186871
809	-361.738091	-357.424423
1719	-232.050342	-241.027002
3220	-273.806349	-391.428326
2905	-307.206439	-313.414719
3487	-210.101789	-191.079300
1009	-266.763445	-181.667752
3874	-323.344889	-315.198087
571	-339.423497	-293.918976
1231	-324.569596	-332.874753
3881	-357.951284	-325.207228
996	-307.544316	-297.775925
1292	-323.652284	-280.047161
3321	-251.726162	-296.953507
2889	-341.871347	-325.576401
3961	-308.561152	-339.827341
1388	-250.583643	-305.905509
668	-267.103350	-173.448479
1237	-360.542541	-318.244826
3726	-382.754967	-370.445789
3043	-196.405320	-256.566747
3669	-285.267165	-246.651520
652	-345.620593	-361.969288
352	-288.557016	-346.865034
1759	-305.906809	-363.233920
2242	-362.870426	-360.678500
3034	-360.418556	-328.987776
1445	-396.491525	-294.313086
3723	-345.597175	-351.648859
1972	-233.542445	-249.123438
3242	-397.707881	-321.898168
2504	-325.805550	-358.724068
3308	-381.582831	-351.760950
2360	-340.636727	-295.726318
3741	-169.860788	-70.219733
2647	-262.017735	-155.705780
263	-341.853650	-351.876231
370	-356.698196	-294.210341
2641	-270.394309	-282.790087
680	-325.806369	-356.379513
3689	-308.467642	-353.150880
1618	-345.629039	-368.447416
1828	-284.993731	-246.933835
2663	-361.722327	-364.568856
3050	-303.940271	-189.884864
65	-312.125621	-418.427874
3154	-309.714008	-364.835484
2102	-361.723581	-334.254498
1218	-287.431740	-329.363404
669	-377.780670	-327.163135
2790	-287.732329	-303.097386
3272	-173.147782	-167.123139
587	-307.283919	-316.578432
397	-288.630839	-339.040243
3318	-308.513124	-323.718717
2899	-310.930659	-394.416108
3574	-398.876124	-361.243948
1998	-324.536830	-335.394890
826	-248.137789	-237.963057
2267	-291.016020	-379.468815
916	-345.608831	-332.821947
566	-303.472917	-300.819946
3627	-323.347112	-305.507049
