no_training:10	no_test:3983file identifier	 training data
755	-324.568345
310	-308.480308
1242	-308.508254
600	-268.859550
382	-344.494711
3771	-309.655144
1884	-307.577822
3112	-327.021680
181	-412.528245
2592	-308.486071

file identifier 	 test data 	 predicted
885	-324.623780	-327.792253
3119	-301.090914	-372.229128
391	-345.584667	-290.598221
1263	-345.642008	-287.409455
2540	-211.295796	-192.023933
2024	-306.349032	-125.063153
2206	-312.126404	-75.617413
1538	-348.050463	-82.489731
107	-307.580090	-321.828982
1346	-308.542644	-307.111956
2162	-340.613712	-349.657948
1416	-308.514570	-309.450694
2240	-381.627040	-331.765067
1797	-194.267232	-185.641041
2004	-346.839235	-288.934548
7	-309.722879	-313.951039
239	-270.446608	-324.128249
1329	-309.710338	-300.560068
591	-325.760915	-126.446185
1616	-272.539058	-332.395609
3145	-324.570872	-314.042490
2133	-323.338627	-109.164880
14	-302.238859	-238.639902
2943	-340.654874	-341.634485
2526	-340.601771	-344.206876
569	-376.620836	-168.488709
3500	-323.345473	-143.095045
814	-308.509272	-307.799479
3251	-306.056425	-239.232764
3932	-360.472117	-79.772064
3988	-309.707600	-303.508599
3634	-340.646592	-343.755873
724	-320.775720	-320.915935
3517	-396.475511	-72.755724
2658	-308.461040	-313.001237
1761	-376.622507	-173.180826
663	-323.347275	-130.312900
3639	-345.680996	-293.108967
3960	-336.825944	-348.646738
774	-395.551843	-36.679426
3883	-308.516508	-302.531380
1847	-325.753767	-126.041322
1513	-306.368494	-117.479613
1209	-392.612820	-51.824905
3847	-356.693135	-83.705475
48	-304.689512	-312.243057
1521	-323.665247	-350.834276
2319	-271.316064	-325.140258
2189	-325.762375	-130.575578
1581	-345.660520	-293.387861
1921	-310.904960	-114.580640
3605	-372.755216	-167.587322
2811	-326.944158	-326.661306
3884	-323.333263	-112.904061
1386	-362.967171	-97.707019
1599	-304.689816	-313.586105
1117	-345.566120	-287.149569
3315	-269.176979	-142.691512
1253	-312.126356	-80.538763
2675	-303.787203	-328.267329
1739	-303.454720	-354.676125
1683	-346.829154	-288.512286
2250	-339.462492	-196.156285
2539	-321.276274	-406.827130
2245	-308.434866	-305.439007
2344	-305.915175	-321.093635
2008	-336.802659	-341.372930
1642	-344.345376	-337.750054
3957	-307.291354	-355.341059
688	-324.491475	-313.329439
1451	-348.052763	-104.356454
1650	-341.836348	-290.134226
1863	-381.631601	-330.162883
740	-344.452972	-348.089491
3387	-309.727603	-312.847974
3031	-270.411205	-319.564717
753	-361.710299	-306.472998
2867	-361.734339	-308.899094
421	-288.627624	-145.441514
1360	-362.941781	-94.042380
1735	-320.791360	-326.604661
725	-325.725266	-114.291803
1892	-382.805933	-272.500441
3015	-359.362011	-79.080495
1365	-361.755045	-317.655763
2225	-324.612179	-320.510905
2095	-348.034975	-84.217754
532	-344.369744	-334.255729
1878	-346.819711	-283.234496
3949	-359.301320	-79.750763
509	-307.238995	-359.220879
2142	-324.624987	-328.822217
944	-320.766684	-329.553745
290	-348.056024	-92.879132
221	-310.917273	-96.027435
1344	-341.767606	-292.089707
1602	-318.339586	-114.794955
3820	-340.655117	-348.708944
989	-272.839582	-339.139150
2351	-304.614169	-307.574628
1165	-309.706371	-304.956365
3990	-303.459637	-352.926116
1388	-250.583643	-320.323296
71	-346.864282	-275.336744
23	-304.679494	-309.460589
452	-324.575287	-319.947654
446	-305.831164	-311.588761
575	-272.582834	-321.581704
3266	-287.736841	-312.393058
3429	-274.987297	-99.665100
1406	-375.394844	-408.636677
2136	-263.278851	-379.535649
249	-306.347185	-120.932626
3488	-340.672417	-344.587734
3386	-309.684862	-306.134818
123	-269.263476	-132.851984
2716	-303.464433	-354.991653
2038	-348.056093	-90.989106
2359	-360.468392	-88.097989
2358	-322.169697	-92.967317
3088	-308.459859	-305.381022
1722	-362.946707	-103.182026
3713	-325.748400	-129.799046
2232	-56.525887	-218.397410
155	-324.571682	-316.330167
2320	-362.876210	-103.588623
454	-265.283843	-132.419541
1946	-346.841836	-283.030192
2965	-344.689237	-314.627083
875	-376.554863	-168.301778
852	-361.731511	-307.438337
1477	-303.462312	-354.369591
172	-282.667163	-359.581022
32	-287.509315	-326.396635
33	-264.504487	-239.889192
619	-325.787161	-117.970912
2990	-376.661483	-172.395446
777	-307.544712	-318.255147
3220	-273.806349	-122.872921
655	-325.771459	-118.765960
3323	-232.335768	-346.366117
2118	-324.560961	-322.204032
3899	-337.265273	-52.254806
2376	-346.840597	-283.962496
3581	-319.540355	-97.949451
654	-309.727166	-312.470282
184	-322.436757	-208.324055
3084	-325.781161	-114.274323
1330	-324.575010	-324.750615
346	-307.586014	-306.923259
3195	-274.982322	-101.100317
2084	-361.708021	-304.047497
3519	-376.604739	-185.077783
2479	-271.622821	-148.881678
2931	-361.729140	-317.446133
2	-324.551643	-319.514022
1941	-286.206129	-150.380082
3611	-324.577560	-328.213624
1442	-308.465594	-305.753011
641	-322.439472	-207.616229
1586	-272.837559	-348.016402
1027	-360.529992	-103.384558
2791	-194.254127	-179.816981
681	-312.126544	-73.344567
2375	-360.564233	-76.687023
427	-382.798099	-265.576396
1919	-407.364323	-23.495720
2278	-345.650717	-290.318863
1717	-345.603646	-291.862445
2347	-308.476587	-311.078136
3297	-360.526636	-83.899812
3041	-345.692143	-290.470953
931	-361.763293	-305.890295
1238	-360.499088	-82.646735
131	-345.603479	-282.631649
3008	-323.359336	-114.118395
2723	-324.554067	-322.896839
1257	-346.855622	-288.560868
1767	-285.277900	-232.155799
2711	-322.460671	-205.428678
1723	-307.290176	-357.606974
2585	-249.269471	-345.298973
3557	-344.382663	-347.532837
1914	-288.576123	-148.413596
1591	-249.397368	-352.080305
2217	-344.408081	-343.832366
3626	-310.902465	-116.820118
999	-308.512721	-305.046639
1332	-209.144909	-354.417279
3013	-346.883127	-289.188170
1248	-304.732336	-312.538024
499	-340.611683	-347.493247
1468	-345.650338	-287.893987
