no_training:5	no_test:3988file identifier	 training data
1509	-345.612220
1652	-301.316399
1925	-309.677276
2738	-324.555069
3312	-323.647099

file identifier 	 test data 	 predicted
3895	-325.808333	-326.530658
326	-236.917664	-253.655271
252	-305.913756	-252.060541
3253	-281.476938	-213.716444
1422	-361.728608	-332.977579
2427	-339.474134	-302.650212
89	-249.259410	-264.156824
270	-372.752005	-218.350936
591	-325.760915	-326.144205
908	-310.911406	-314.519846
3345	-312.120708	-313.544714
1350	-343.076530	-304.283132
1473	-340.678945	-308.900589
854	-383.971058	-282.580567
2651	-273.744309	-233.078444
2793	-306.384286	-336.730861
1624	-340.670034	-308.552233
1671	-309.708282	-309.644223
1135	-310.903412	-313.033220
3685	-381.602419	-287.659462
393	-323.334482	-328.757011
3982	-324.592116	-326.512637
2542	-326.951186	-325.871016
2907	-344.466563	-345.315387
514	-309.685045	-310.178177
3981	-249.257629	-263.309964
2263	-274.983122	-238.085576
1093	-325.718074	-325.040499
1784	-324.497693	-327.832467
2000	-309.736479	-309.048049
3697	-312.119261	-315.291842
3936	-326.951067	-325.160187
1786	-325.785038	-330.807373
1806	-324.610229	-326.719762
2657	-308.451299	-308.074051
2177	-346.868453	-346.088112
2519	-323.585680	-322.503704
2185	-344.343476	-342.304642
2100	-343.199390	-345.847081
1698	-325.800949	-327.794403
1100	-380.373569	-279.230832
924	-324.528533	-325.325424
2058	-356.710498	-270.541658
3047	-285.293918	-321.089720
2668	-310.906004	-312.271027
509	-307.238995	-312.889634
2377	-236.916033	-252.065992
938	-331.411639	-179.732300
3683	-308.510782	-310.144356
1461	-346.899170	-344.246737
2904	-302.545112	-308.357722
3417	-354.292460	-266.586552
3102	-310.903589	-309.878593
1499	-320.779994	-213.673988
3600	-325.781571	-323.833132
216	-307.283509	-309.862866
596	-325.754527	-325.372408
1989	-287.426977	-256.102829
2323	-310.954565	-312.658711
1089	-344.451793	-343.692906
3624	-324.614194	-326.023438
3819	-397.692021	-275.839380
1835	-376.631067	-300.119096
2283	-231.111403	-318.998193
3207	-355.520098	-260.271426
3338	-308.466631	-313.062234
1202	-361.725394	-335.273285
232	-490.793044	-106.877352
561	-264.226909	-245.717944
966	-339.467091	-302.839178
2631	-380.316551	-280.931442
563	-345.644179	-347.365245
1049	-323.336196	-330.931202
1413	-247.214861	-316.022343
1363	-355.525451	-256.607362
11	-356.688211	-261.821576
2300	-453.655583	-93.262617
1405	-361.711854	-333.306141
2741	-297.520999	-181.807183
1985	-339.481708	-301.600873
916	-345.608831	-347.110912
492	-305.904760	-250.225090
3119	-301.090914	-254.175919
1594	-323.433551	-326.009889
2688	-284.964138	-253.573264
2837	-325.730097	-325.745066
1249	-272.543724	-238.432721
2021	-346.818246	-347.248735
2409	-324.595526	-327.734802
735	-309.716570	-310.837521
365	-361.740208	-328.548751
1402	-286.203815	-251.929458
3449	-297.510804	-176.357218
3213	-339.438949	-312.453805
3259	-359.368793	-330.733975
3563	-227.798785	-301.662421
300	-324.602433	-324.286475
728	-309.678404	-310.750755
1990	-281.482892	-211.956425
364	-117.824798	-255.691070
1552	-346.865957	-345.094107
3482	-281.480993	-220.501402
328	-310.911163	-309.855383
1469	-324.444698	-324.628320
1437	-376.547304	-292.151247
84	-345.610574	-347.069679
2416	-344.406447	-345.595581
1414	-377.797879	-298.844314
3346	-318.327053	-214.573131
1680	-377.842223	-300.451458
3092	-340.610697	-309.558014
3770	-272.544060	-237.200985
3284	-343.290242	-345.213911
3882	-194.261089	-309.668764
2609	-322.351046	-323.146103
3274	-196.407957	-266.076657
2345	-342.329232	-271.328988
3706	-345.687338	-346.672526
3592	-323.367866	-326.259000
533	-287.720383	-317.741675
665	-288.571762	-246.976595
2694	-317.396153	-251.462493
3054	-269.129580	-324.903272
3603	-326.952955	-328.807315
1344	-341.767606	-305.111230
882	-169.557758	-257.015170
3766	-344.436564	-339.463016
3408	-287.661454	-323.956273
608	-309.688960	-307.825106
