no_training:25	no_test:3968file identifier	 training data
1576	-247.184334
1999	-233.547877
909	-325.789320
1253	-312.126356
2340	-310.899612
3707	-271.620156
3890	-341.849730
1973	-340.637231
208	-270.399081
3943	-376.602183
2635	-323.324700
2642	-324.578146
1376	-348.053064
2528	-308.467760
3377	-360.549337
282	-325.714378
3077	-336.822591
2553	-302.545562
1733	-322.169100
3074	-272.553250
2922	-352.890573
1406	-375.394844
441	-380.414967
1092	-360.552974
3326	-381.616196

file identifier 	 test data 	 predicted
1174	-345.614442	-360.202811
1957	-206.721858	-219.469918
1315	-288.533780	-273.452126
2709	-345.632155	-330.926047
3301	-371.491061	-372.512461
2177	-346.868453	-351.936901
1220	-325.800532	-304.671859
816	-356.748545	-361.471706
2830	-325.800699	-315.562355
515	-287.727890	-272.060212
906	-383.969892	-366.308264
2680	-340.664901	-362.340754
3474	-309.730988	-320.504845
2355	-336.816043	-333.221052
2912	-346.883119	-321.906149
2243	-340.673964	-365.063033
3407	-343.517848	-315.410903
2220	-272.538190	-274.559822
686	-391.370332	-372.441673
3172	-274.982310	-290.683933
3779	-308.476903	-312.021370
2866	-344.431605	-344.214826
1264	-324.536694	-306.655116
2545	-324.614082	-353.434625
2035	-249.294409	-257.902102
3600	-325.781571	-326.162588
524	-308.507004	-292.302958
100	-361.702143	-378.090875
2644	-320.786990	-341.483831
2066	-432.401755	-391.182142
2933	-360.538112	-386.678320
2871	-308.460407	-357.861825
1824	-336.855265	-343.190395
1108	-341.839596	-347.207831
1277	-309.706892	-291.278886
1501	-288.653529	-275.034497
3863	-346.804974	-352.768957
2266	-289.766576	-292.623636
57	-345.635513	-331.194415
159	-273.773408	-291.851978
1236	-155.897345	-217.695003
678	-308.506580	-334.999423
1897	-197.629387	-198.134626
2729	-323.315925	-313.739669
1259	-288.590804	-309.513405
3809	-310.902628	-334.552193
3547	-324.582904	-343.680170
9	-344.468531	-383.809086
1276	-340.667317	-369.188048
1159	-325.779568	-362.215087
3620	-359.351415	-377.108066
1057	-391.518453	-370.351437
826	-248.137789	-294.134452
3032	-360.508895	-353.996374
1982	-345.609374	-314.398674
142	-307.594137	-289.542731
533	-287.720383	-273.413514
3611	-324.577560	-321.613030
3055	-285.313284	-282.192090
385	-305.159206	-276.613325
1907	-346.819476	-353.645552
2574	-273.812881	-307.234576
1547	-335.613384	-359.191216
749	-249.280474	-233.754634
302	-340.632285	-328.401471
1866	-310.940708	-316.252991
3184	-308.439671	-306.351324
233	-301.382062	-303.751252
2187	-310.904927	-283.807645
3906	-309.685651	-292.265669
1988	-312.124451	-311.973042
1515	-360.502298	-345.504115
1059	-303.436180	-305.376997
2513	-345.631685	-340.731868
1305	-319.621560	-344.910626
2211	-340.648620	-377.250037
3466	-325.794624	-311.722198
1378	-346.867789	-345.603095
394	-344.385642	-334.673581
1237	-360.542541	-363.227491
2556	-321.958604	-319.694027
2961	-348.061993	-322.549891
2991	-272.841336	-230.821553
983	-341.851447	-357.314475
3024	-251.729571	-246.621643
1805	-344.380468	-369.466521
2749	-340.645995	-347.808469
2785	-310.915445	-296.434450
2354	-387.558484	-365.805601
344	-343.305175	-368.887684
3317	-269.177232	-294.963802
3872	-340.691219	-357.518282
2527	-297.554699	-286.043759
2365	-345.689766	-301.437605
3805	-309.680682	-328.941308
279	-306.012858	-311.468409
2413	-345.604177	-326.847628
2645	-362.923114	-330.625421
3775	-324.576188	-341.271982
2014	-371.537915	-362.767202
1544	-324.594826	-322.291796
2841	-360.524422	-342.876617
2305	-376.633716	-361.092901
3677	-307.571921	-291.830240
3436	-361.762744	-365.686794
1688	-324.567893	-326.844770
2947	-355.510313	-365.298995
294	-308.506421	-329.181902
3306	-361.650084	-352.366593
50	-357.934562	-345.427025
2166	-343.239068	-343.819046
3417	-354.292460	-332.052380
1784	-324.497693	-353.803884
2823	-309.730966	-328.593812
2154	-360.512793	-356.906077
1399	-341.826906	-328.663948
3922	-270.394284	-267.816732
1343	-310.895432	-318.354313
1297	-345.621773	-332.825443
3761	-352.866322	-345.240600
1115	-325.773014	-322.209719
166	-325.729970	-341.005573
1578	-233.217482	-236.997500
2306	-287.354343	-292.612625
2980	-274.983908	-270.391458
3907	-291.017966	-297.070912
972	-341.869909	-361.785204
2983	-346.833689	-318.209484
2197	-309.684327	-311.930848
1153	-325.764669	-332.319546
2145	-346.844016	-322.705067
1698	-325.800949	-290.489511
3522	-309.691414	-307.479136
1630	-323.431776	-352.914033
1640	-304.583737	-308.807263
3117	-346.824942	-335.738115
3126	-360.523204	-361.627489
1000	-339.452428	-332.508148
63	-287.377993	-291.517452
1140	-304.683966	-331.005296
3712	-300.148891	-302.308256
3262	-235.693825	-229.848583
3273	-288.589678	-296.943953
1568	-324.555249	-322.243425
736	-325.799293	-332.600957
381	-341.835557	-343.862529
1189	-287.322957	-287.540080
3871	-346.859809	-346.168957
3130	-270.427802	-275.715162
2052	-325.809179	-297.914735
3036	-310.907823	-332.199322
397	-288.630839	-310.107916
421	-288.627624	-332.409325
967	-372.742461	-369.056902
3182	-287.440436	-277.168651
140	-309.676929	-325.659794
712	-294.081616	-259.899710
2446	-361.740252	-347.129078
799	-310.910909	-314.049035
2012	-382.788561	-392.849819
3391	-306.403144	-287.676231
183	-362.962787	-339.809936
2804	-344.433943	-335.522054
292	-308.517192	-339.097680
1883	-346.839066	-348.120927
3177	-287.662612	-288.306388
2244	-414.351653	-318.546268
168	-325.810050	-331.645099
1989	-287.426977	-314.155409
1445	-396.491525	-379.799957
3746	-309.736797	-339.498470
3164	-344.379764	-333.897000
2745	-322.118085	-348.189871
1141	-115.679136	-301.745326
504	-356.680129	-367.380521
3411	-286.134060	-305.805683
375	-346.857432	-328.747452
545	-356.698773	-373.154700
2201	-452.728039	-367.494989
3337	-286.438448	-277.498226
1421	-360.526142	-353.305779
3825	-93.411888	-315.422289
3665	-323.329494	-322.155380
2165	-319.567241	-350.125133
1567	-356.714706	-345.932288
3554	-309.689751	-338.793303
1834	-381.615289	-369.294443
1155	-272.838189	-256.990617
10	-344.512001	-350.426414
1307	-303.460433	-318.806942
280	-271.324234	-313.581428
1171	-325.721867	-320.479086
3232	-345.686487	-334.676960
754	-361.718210	-353.346319
844	-324.606050	-358.097812
3292	-326.937372	-333.378088
98	-303.553222	-340.474531
3556	-276.202384	-263.287844
3040	-360.506446	-365.412658
1069	-375.370023	-363.388426
3625	-326.948771	-335.624208
2218	-325.756157	-318.289789
2470	-309.688189	-294.234465
435	-306.309029	-282.120768
2891	-308.511094	-328.607202
379	-391.337881	-364.235888
