no_training:5	no_test:3988file identifier	 training data
3976	-273.765901
436	-360.521191
1621	-346.884834
1130	-346.826923
2633	-324.627681

file identifier 	 test data 	 predicted
3038	-288.542113	-115.040182
1705	-286.218259	-349.994981
2216	-308.505718	-85.964950
3623	-341.892484	-73.951306
180	-360.505528	-359.671725
2844	-301.377995	-53.576767
3451	-319.606765	-365.413670
3411	-286.134060	-359.151867
3480	-286.460642	-90.856024
2269	-308.452310	-84.391653
1769	-324.569009	-323.918550
724	-320.775720	-323.480385
3270	-273.788787	-273.702380
3017	-271.339346	-146.323391
94	-362.955075	-83.305829
3604	-273.812100	-278.582554
641	-322.439472	-60.531324
1470	-272.542270	-355.528852
2708	-308.512758	-91.088938
449	-325.753993	-101.931858
1248	-304.732336	-94.502549
725	-325.725266	-93.365384
1084	-309.711894	-341.665252
2271	-310.916474	-256.205156
955	-345.632414	-62.198126
1868	-326.949224	-105.557053
1035	-284.385189	-56.570997
2408	-356.708234	-358.189995
3539	-324.625415	-324.652062
3723	-345.597175	-88.535312
2409	-324.595526	-317.041405
1075	-325.751822	-91.880825
3093	-334.424572	-35.442695
0	-351.615495	-38.096056
1974	-345.655745	-86.965316
243	-323.389193	-363.458338
931	-361.763293	-308.639559
1762	-361.755551	-309.034399
269	-325.729080	-95.236298
1101	-307.244627	-117.992387
1091	-309.678344	-353.514580
3445	-286.508374	-115.766595
508	-325.801512	-100.194821
1603	-232.363630	-140.720332
3665	-323.329494	-360.785631
2564	-325.789398	-106.833537
945	-264.243028	-82.511236
2941	-340.635024	-108.019711
3571	-309.676719	-348.786417
1447	-469.758395	-8.701967
2532	-301.405558	-52.469966
3719	-320.742924	-330.139203
2831	-356.723059	-359.266365
1668	-344.433140	-81.652565
3364	-305.057353	-48.244380
1466	-340.657975	-73.394943
2846	-273.780933	-271.224230
1712	-345.612640	-71.170172
418	-324.565412	-329.183918
2859	-362.909074	-82.834870
2582	-320.773768	-324.233956
2624	-309.699280	-353.490705
32	-287.509315	-333.427561
1613	-346.890723	-340.725162
963	-345.645239	-86.028511
1006	-336.843788	-68.208434
2479	-271.622821	-124.166266
2537	-317.434422	-35.550628
1759	-305.906809	-357.392630
213	-249.281074	-126.264973
1957	-206.721858	-72.679696
3452	-361.758902	-309.172297
3214	-344.426062	-86.933706
3565	-286.474509	-110.862242
1816	-344.357220	-65.129687
2428	-309.682996	-356.144362
1334	-273.765782	-275.546560
568	-303.458583	-120.367915
1583	-345.655509	-77.897775
3721	-284.372483	-60.420317
248	-339.489875	-57.407618
1359	-229.927277	-75.617547
1126	-270.392715	-320.737745
2773	-325.684055	-93.672620
1527	-271.621836	-128.252338
2619	-326.939536	-101.837847
2179	-361.698233	-311.142393
477	-265.399968	-355.445418
3862	-271.646263	-120.260184
2987	-271.618137	-125.549010
1215	-335.566430	-56.261672
482	-272.599303	-338.580373
1813	-307.550360	-327.497879
2376	-346.840597	-340.542580
1690	-339.426816	-63.173886
3499	-309.702237	-341.031234
3651	-303.463214	-99.022095
2485	-392.676111	-27.230116
1835	-376.631067	-43.293286
3058	-247.214450	-84.362787
3520	-325.752207	-98.883072
3002	-269.479234	-110.142970
1691	-272.595294	-343.513622
1981	-306.313924	-354.579392
2833	-248.375248	-350.700479
553	-271.666055	-128.949194
3177	-287.662612	-106.511008
396	-372.782655	-44.345387
781	-362.918463	-82.637542
3799	-291.018995	-88.107270
808	-320.774349	-326.219340
3687	-325.793945	-95.849400
3176	-432.852890	-15.457151
921	-325.682121	-95.129566
2877	-324.556404	-324.900607
1946	-346.841836	-339.292647
3873	-348.051405	-236.560154
1309	-287.723848	-97.600127
1062	-324.496997	-312.553257
356	-372.741729	-44.392033
2294	-341.831947	-74.743994
1624	-340.670034	-68.299542
2505	-344.440744	-69.747118
1341	-301.373831	-52.327221
367	-360.491873	-356.706717
2251	-430.448052	-8.931781
1494	-345.654016	-75.952124
3156	-362.941094	-86.605193
1533	-309.671865	-348.335994
3054	-269.129580	-352.147546
3172	-274.982310	-87.981832
451	-362.932378	-90.542477
83	-344.434906	-73.461506
886	-304.728323	-94.257378
3365	-396.458774	-25.351693
1839	-355.496901	-37.993597
1310	-307.529289	-322.709752
1010	-340.666160	-75.174141
1018	-354.272548	-26.827417
1535	-324.463541	-314.522490
804	-248.395289	-350.106312
517	-344.434827	-76.810951
1618	-345.629039	-69.242538
619	-325.787161	-98.208086
2585	-249.269471	-102.791651
2891	-308.511094	-101.295561
3355	-345.648365	-68.992326
2930	-310.906738	-252.788367
707	-381.585428	-66.666505
3465	-324.548021	-325.522170
3542	-344.409533	-79.295240
2389	-361.728546	-306.093352
2129	-356.722498	-361.516609
493	-336.819674	-71.275119
2263	-274.983122	-90.928634
3055	-285.313284	-86.495930
68	-286.519735	-100.050965
1107	-267.060326	-54.715522
774	-395.551843	-16.746866
28	-324.630221	-324.055938
1223	-324.586663	-324.576374
2860	-345.600676	-82.884483
195	-296.296482	-39.821048
3546	-233.219124	-325.975939
3601	-308.749822	-107.492446
2989	-287.317913	-326.632893
486	-288.678720	-115.033358
2926	-320.764569	-324.175403
2437	-356.692640	-359.266315
360	-346.890881	-343.659807
645	-308.540795	-96.793155
2535	-272.835594	-107.700242
950	-324.580266	-319.989622
3820	-340.655117	-77.471542
2865	-342.307696	-42.522700
1567	-356.714706	-358.304288
3767	-324.568597	-321.791448
662	-341.843824	-81.825215
785	-273.796695	-273.988006
2134	-344.433965	-76.622894
1906	-324.613156	-326.655707
2025	-249.363808	-129.306480
1393	-271.647465	-120.521539
453	-375.430225	-30.467219
112	-340.648166	-88.464007
853	-76.404702	-148.981225
984	-248.443503	-353.114710
447	-271.627826	-123.262060
2095	-348.034975	-230.483566
1526	-269.267574	-356.966494
2101	-361.717364	-306.783870
1237	-360.542541	-361.399027
541	-325.714161	-94.611435
872	-309.711438	-344.382719
1258	-344.472090	-77.887676
2594	-335.586914	-58.167325
1196	-346.840727	-342.439019
1314	-324.460304	-316.960529
1874	-416.367317	-15.056815
3950	-270.439135	-326.192247
913	-352.855499	-360.142104
696	-356.709466	-361.274098
3949	-359.301320	-36.379021
2670	-326.934805	-108.282393
337	-312.123120	-66.485840
3592	-323.367866	-364.921443
385	-305.159206	-50.153812
1730	-345.663299	-60.327917
11	-356.688211	-357.647401
3945	-304.737186	-96.475259
1098	-356.649302	-358.331638
1541	-310.912991	-259.261513
3022	-234.455424	-143.391142
1975	-341.829025	-90.525834
3280	-344.483775	-69.068136
