no_training:10	no_test:3983file identifier	 training data
1608	-361.758032
3400	-289.799552
3247	-360.531175
1619	-340.600021
766	-312.133805
2742	-348.048844
2757	-346.855643
293	-377.807580
2187	-310.904927
214	-348.052027

file identifier 	 test data 	 predicted
2289	-325.766945	-168.313077
605	-456.103432	-301.546218
2250	-339.462492	-121.481224
3195	-274.982322	-318.244675
122	-339.419649	-130.410800
3910	-309.703111	-350.977830
544	-340.643340	-372.125270
3191	-284.360325	-135.261063
1568	-324.555249	-359.173778
1022	-310.902683	-311.940386
325	-345.637577	-133.810213
1803	-270.394458	-356.364016
3923	-309.737951	-355.967950
3990	-303.459637	-337.237803
3073	-309.734862	-349.416314
1461	-346.899170	-334.581652
417	-344.440065	-368.194360
311	-287.724713	-171.152525
56	-345.599154	-136.762902
1877	-287.407788	-357.575539
674	-346.879260	-345.851704
274	-272.539126	-367.423745
2430	-304.688809	-165.305971
2405	-318.344936	-121.287698
3789	-273.762938	-311.841891
2067	-280.248350	-87.132187
938	-331.411639	-358.753158
3825	-93.411888	-174.245014
3277	-354.254979	-49.712721
2523	-344.512144	-351.538522
2617	-248.151318	-181.406235
2116	-340.646768	-354.246607
2519	-323.585680	-357.283106
3421	-324.571081	-360.234089
2321	-381.536295	-357.502674
2999	-307.237456	-331.755347
2111	-348.048744	-335.660261
410	-325.835955	-162.301660
335	-361.729115	-352.028177
3853	-271.336383	-207.195052
2071	-246.029150	-84.100728
1524	-272.550818	-352.889059
3970	-305.897998	-358.101081
3399	-307.229313	-328.072958
2363	-324.610150	-365.947839
1656	-323.352987	-365.566435
420	-362.950092	-147.231518
1049	-323.336196	-366.418400
3308	-381.582831	-374.516831
3806	-309.676410	-348.017251
3680	-305.904722	-363.960706
3309	-274.989422	-319.571539
107	-307.580090	-369.354488
748	-324.572987	-363.086327
2218	-325.756157	-157.831112
2254	-359.388326	-101.286490
3221	-308.477915	-167.595844
714	-356.669324	-350.288716
3267	-320.776472	-365.619282
2582	-320.773768	-357.950556
3530	-309.739069	-354.190419
2180	-340.665904	-365.123248
3557	-344.382663	-345.833514
1128	-361.695007	-364.640502
1602	-318.339586	-128.782457
694	-344.360007	-346.953775
1614	-325.736331	-162.555286
3179	-270.408713	-367.421171
3589	-324.543443	-372.998931
234	-308.467880	-163.025755
3303	-272.589883	-360.783722
463	-309.715058	-342.656968
3328	-324.549529	-367.015657
3780	-323.320574	-369.826040
3553	-346.830674	-340.375885
732	-327.023478	-282.026355
2860	-345.600676	-144.040615
1063	-265.440996	-368.119820
1710	-361.726166	-360.380313
3757	-281.482952	-136.335878
3712	-300.148891	-74.839558
2701	-326.942959	-281.190979
899	-321.230055	-75.491146
871	-309.680919	-346.216371
602	-275.010289	-318.117767
3115	-340.620294	-347.275719
778	-324.573162	-360.684836
3951	-326.977685	-290.543338
796	-344.453746	-350.192588
2931	-361.729140	-357.273443
1643	-310.910140	-303.893566
2305	-376.633716	-97.690775
2198	-382.804255	-120.615966
781	-362.918463	-147.993522
1963	-325.761942	-164.501233
177	-362.872710	-151.484282
545	-356.698773	-364.722455
3032	-360.508895	-361.712936
