no_training:5	no_test:3988file identifier	 training data
2225	-324.612179
635	-324.578381
69	-265.441614
1562	-309.676327
1411	-327.023352

file identifier 	 test data 	 predicted
2092	-288.572051	-279.727883
3820	-340.655117	-293.617178
3113	-324.531139	-324.446767
972	-341.869909	-296.206629
2173	-304.678340	-268.797614
3969	-324.609784	-324.464178
1717	-345.603646	-257.805910
2885	-309.686862	-311.086642
3805	-309.680682	-309.381112
3088	-308.459859	-305.047031
1852	-309.685790	-310.615446
2388	-309.695742	-312.314816
1412	-242.195730	-215.729341
976	-382.776658	-208.033239
2892	-325.728271	-325.908366
1420	-286.516174	-315.223599
1540	-285.217962	-310.024025
1147	-304.755780	-263.565482
3151	-362.873906	-266.433645
1507	-310.914024	-309.259992
3126	-360.523204	-267.760829
2285	-340.578657	-291.996901
1585	-360.545832	-262.855031
3640	-309.692577	-307.723385
1732	-269.170665	-312.904328
1311	-288.545722	-275.931975
426	-362.933001	-259.457951
998	-302.306196	-264.462258
2042	-232.364952	-303.849086
3637	-309.764115	-309.564613
561	-264.226909	-260.424698
3148	-324.567513	-326.113745
2154	-360.512793	-254.362664
1576	-247.184334	-296.684245
631	-371.449232	-192.948231
2022	-344.425164	-268.349740
2125	-310.908354	-309.843320
244	-346.835129	-261.696325
786	-307.544728	-253.135452
3234	-287.349937	-272.692288
3107	-281.504745	-217.823796
2043	-344.484341	-260.388027
830	-320.767103	-230.316113
535	-248.416462	-294.267753
2869	-306.113519	-307.249073
3293	-360.535142	-266.251744
1149	-325.796862	-325.194506
2540	-211.295796	-279.548698
308	-303.428586	-267.031790
1950	-232.331230	-302.809399
1157	-309.691584	-308.101854
1009	-266.763445	-310.923162
1630	-323.431776	-321.149124
775	-344.469204	-254.845059
3564	-303.533472	-272.750563
392	-345.637570	-254.760690
342	-323.351196	-325.738839
371	-380.374978	-201.576674
3978	-282.861121	-312.912352
1825	-271.656372	-313.570824
2452	-344.424745	-264.805070
3441	-372.686714	-193.276752
2575	-308.759090	-259.507954
3800	-346.862839	-253.210822
3803	-287.351460	-274.574984
1121	-333.449362	-181.865442
662	-341.843824	-294.370730
1261	-268.282665	-246.884847
2949	-346.838702	-258.422561
3287	-271.458576	-251.791067
2063	-344.402806	-260.905345
3074	-272.553250	-256.088151
1702	-251.727632	-286.105388
2422	-325.718957	-324.770654
848	-309.744522	-309.395148
263	-341.853650	-291.370857
3348	-304.715963	-268.423133
66	-337.302324	-210.537476
2765	-381.546975	-200.028592
1593	-335.598739	-188.884642
2959	-289.795007	-279.131076
3421	-324.571081	-323.220333
