no_training:5	no_test:3988file identifier	 training data
1763	-325.799404
1879	-288.594527
809	-361.738091
3688	-322.476720
3976	-273.765901

file identifier 	 test data 	 predicted
227	-377.805829	-299.239597
785	-273.796695	-286.585630
3343	-320.735225	-343.156374
3527	-309.716030	-324.835073
1171	-325.721867	-311.563771
2106	-286.476486	-308.730908
335	-361.729115	-336.217046
2355	-336.816043	-275.098056
3587	-322.421320	-319.568995
3324	-345.641848	-348.655512
622	-341.886905	-316.814842
2225	-324.612179	-300.304503
324	-307.534482	-314.705074
2072	-344.431636	-303.050633
3969	-324.609784	-306.387274
2036	-309.733888	-310.807637
532	-344.369744	-337.211680
913	-352.855499	-303.974200
182	-324.474954	-316.089907
1267	-341.841438	-341.925214
2649	-381.581036	-336.645443
294	-308.506421	-285.781458
1019	-327.016183	-323.096987
1644	-325.774769	-327.915488
1275	-310.936083	-293.978803
230	-271.617434	-290.351141
729	-343.084333	-303.581043
2989	-287.317913	-310.124028
151	-270.397623	-300.278699
1874	-416.367317	-332.639298
3182	-287.440436	-327.013237
1005	-273.786179	-287.278829
3554	-309.689751	-298.431458
1859	-324.577613	-348.262558
1206	-342.315546	-325.034544
3173	-325.791830	-317.408710
2938	-346.875201	-298.601024
1144	-264.255612	-329.695508
3534	-320.785748	-289.378995
935	-269.154939	-316.813936
3621	-346.815715	-299.609661
462	-234.474088	-298.829531
3877	-340.623773	-311.595330
749	-249.280474	-314.394090
1891	-323.382399	-332.529407
700	-310.938181	-296.949584
364	-117.824798	-284.470258
3272	-173.147782	-284.696272
507	-309.697879	-293.108894
2202	-324.602888	-328.581816
1551	-324.575851	-321.600343
2316	-306.361448	-312.400052
3560	-286.463470	-322.567732
1221	-344.436348	-329.589878
2180	-340.665904	-339.378016
2749	-340.645995	-308.094094
1186	-359.296697	-347.784239
2508	-324.574476	-314.303526
1550	-301.345683	-317.271049
1830	-345.641862	-303.290635
1888	-276.201993	-269.346835
1185	-324.558175	-322.851677
899	-321.230055	-307.107357
3062	-381.573048	-332.241195
1664	-310.904974	-291.990668
270	-372.752005	-318.896510
3224	-286.504546	-337.901327
2448	-346.833271	-330.471443
1071	-360.495618	-342.116804
1063	-265.440996	-274.508400
1667	-323.323781	-327.983245
45	-266.615452	-308.465438
2698	-344.434438	-318.499080
1149	-325.796862	-310.698871
906	-383.969892	-313.080084
2266	-289.766576	-285.471405
3780	-323.320574	-336.497026
575	-272.582834	-312.211188
3670	-286.248451	-305.237724
3942	-287.507193	-296.254170
1734	-359.354596	-348.357894
3901	-346.822424	-294.618278
2311	-193.034988	-287.862956
3707	-271.620156	-286.146122
2104	-379.006904	-319.953755
1659	-487.002792	-342.974661
3469	-356.686540	-303.059192
2344	-305.915175	-314.266384
2424	-273.764093	-294.074583
1121	-333.449362	-300.285829
3947	-382.782251	-355.458053
2349	-301.357553	-275.980312
2179	-361.698233	-316.117621
3094	-324.601619	-300.283987
1984	-287.441165	-300.379972
1624	-340.670034	-306.094811
2388	-309.695742	-289.293542
2129	-356.722498	-311.634085
188	-339.406341	-326.943812
2704	-320.786981	-311.238347
572	-356.752533	-321.234263
2232	-56.525887	-270.530184
