no_training:25	no_test:3968file identifier	 training data
2957	-323.644468
660	-271.630416
875	-376.554863
3848	-324.564634
3566	-325.830752
3066	-345.688382
2402	-235.696227
944	-320.766684
560	-344.385047
3208	-288.572843
2031	-269.170061
1258	-344.472090
3492	-345.645245
882	-169.557758
2895	-273.764673
2452	-344.424745
3847	-356.693135
2540	-211.295796
3227	-348.043668
3823	-303.527274
980	-356.743821
1986	-344.459234
3350	-339.431591
791	-309.662433
2783	-272.537685

file identifier 	 test data 	 predicted
3832	-346.836423	-291.054558
1055	-345.681183	-345.054763
462	-234.474088	-237.617538
3869	-324.525580	-323.697450
2778	-325.711441	-319.788847
2768	-340.690205	-347.240081
2231	-346.825174	-294.746419
138	-362.875317	-333.453822
2250	-339.462492	-356.822857
2822	-310.902197	-331.098042
2624	-309.699280	-299.642590
2788	-345.596027	-346.983749
445	-319.610687	-326.323387
2248	-377.773452	-373.463284
1454	-288.652757	-291.315974
2796	-345.678871	-334.198582
2586	-191.810916	-43.034343
3863	-346.804974	-297.668573
3505	-274.983383	-33.970444
2629	-356.679047	-355.359671
1981	-306.313924	-302.116670
3556	-276.202384	-26.680817
1937	-287.438379	-316.125613
2909	-361.687451	-309.119759
544	-340.643340	-337.706819
61	-308.462933	-347.338086
3619	-325.779372	-320.174039
3356	-270.447268	-323.038899
535	-248.416462	-252.823082
1585	-360.545832	-358.264690
1622	-346.869712	-286.970683
1911	-272.582516	-288.794374
2324	-346.831385	-277.973806
1529	-354.275774	-8.126818
3524	-308.455477	-336.271198
2233	-319.556235	-323.045371
3801	-310.937414	-301.325713
132	-308.469258	-339.592848
1586	-272.837559	-224.308376
955	-345.632414	-319.490094
2237	-325.784144	-322.685598
2813	-232.063900	-231.144948
1880	-346.873992	-311.034831
3577	-361.716705	-310.784507
2924	-348.045292	-333.304490
1213	-324.530103	-323.965995
868	-312.124574	-22.284264
1280	-356.683566	-355.553763
42	-376.564691	-372.938861
2934	-324.462733	-318.877566
2238	-281.495234	-333.586780
94	-362.955075	-332.180307
3992	-319.576017	-323.858747
3071	-273.789182	-270.347352
1006	-336.843788	-334.164663
1025	-324.520219	-324.866279
2274	-308.463553	-334.255269
655	-325.771459	-321.914698
771	-346.903261	-288.896973
562	-456.105229	-204.717758
2930	-310.906738	-295.799189
1414	-377.797879	-369.778120
1300	-324.595031	-323.016689
1950	-232.331230	-216.510583
662	-341.843824	-339.419259
363	-320.778723	-323.182092
2169	-356.733974	-356.733086
2122	-348.040439	-341.542402
2390	-270.097243	-258.448995
2886	-324.530742	-322.758873
1820	-324.522751	-324.592545
3488	-340.672417	-342.541224
786	-307.544728	-325.333282
52	-345.627428	-316.646998
2192	-307.232824	-307.523506
1030	-309.683546	-311.895364
2612	-345.627545	-325.772905
2828	-232.030352	-228.495225
512	-346.861026	-298.180325
565	-356.730212	-358.619830
1472	-306.080007	-320.114273
1700	-320.782427	-322.961174
892	-288.621895	-291.344646
1766	-270.387395	-319.479824
3476	-304.737418	-329.441675
2973	-324.604156	-323.696742
2770	-288.588657	-287.734683
397	-288.630839	-287.818853
1503	-327.014214	-190.178935
3139	-344.437158	-331.464349
2687	-377.816463	-371.613534
1005	-273.786179	-249.648099
3428	-288.564752	-286.330650
538	-324.494520	-317.122426
1982	-345.609374	-334.388514
337	-312.123120	-21.124057
1597	-336.805704	-341.123276
1227	-322.155306	-27.141306
3221	-308.477915	-342.736970
2475	-381.524347	-359.114041
1011	-310.942660	-289.013226
2438	-392.565188	-9.702922
3471	-416.384141	-3.645668
442	-356.712228	-357.408514
1237	-360.542541	-361.102687
160	-309.685140	-297.695613
1663	-232.351764	-215.462644
1102	-116.609549	-77.326443
1224	-308.420805	-327.968322
3560	-286.463470	-285.226680
289	-321.949791	-315.661573
3968	-287.425634	-325.518407
1676	-296.285473	-13.263315
545	-356.698773	-356.858821
1582	-361.735290	-310.728650
139	-338.257996	-14.605245
3878	-360.554015	-360.233196
3340	-229.879598	-33.760875
1914	-288.576123	-287.189931
1614	-325.736331	-318.479705
3349	-207.916786	-35.124250
606	-343.235457	-314.970890
3936	-326.951067	-187.419903
1508	-308.462196	-347.436683
1679	-288.576381	-292.303149
2817	-340.641240	-344.424351
1268	-344.411146	-331.184674
895	-356.728690	-359.511785
3933	-307.569255	-320.306215
3408	-287.661454	-337.331778
1917	-325.790782	-323.817534
2433	-324.552283	-322.059890
3291	-362.911941	-334.434625
3916	-273.810780	-269.202102
3501	-318.409788	-24.596593
1922	-248.132701	-278.757140
1256	-312.119596	-21.060813
2490	-343.078368	-282.562367
1293	-271.369084	-312.192402
2564	-325.789398	-313.954981
3958	-291.015785	-34.698421
131	-345.603479	-339.138397
3872	-340.691219	-341.935992
1520	-309.728493	-301.791716
1353	-359.297643	-16.494822
31	-359.310420	-14.456585
3854	-346.867382	-298.785320
2675	-303.787203	-321.849517
2327	-381.624797	-367.850019
1283	-345.605635	-330.360798
1179	-343.195060	-358.486701
1906	-324.613156	-323.832050
1435	-193.963318	-232.123974
3987	-324.506120	-326.738065
1266	-324.582035	-314.170563
2765	-381.546975	-357.709661
2351	-304.614169	-333.093530
2262	-325.780603	-321.344899
312	-234.485640	-238.106727
1772	-361.717972	-302.434849
1308	-341.814212	-337.479193
1972	-233.542445	-311.258354
1696	-320.785074	-323.989921
2610	-309.711468	-286.051980
3044	-363.519194	-12.938324
3661	-287.358011	-326.520363
1810	-288.653294	-287.342329
2179	-361.698233	-309.066298
2058	-356.710498	-355.206003
1936	-360.564423	-359.810768
746	-273.802095	-267.527836
1734	-359.354596	-14.399641
3923	-309.737951	-300.673843
3827	-270.435807	-321.642534
2414	-382.803358	-335.104684
340	-273.789697	-272.281189
1111	-335.656557	-364.255118
715	-285.275928	-326.900344
1652	-301.316399	-22.349842
1271	-310.902165	-312.374743
2022	-344.425164	-328.708576
1592	-271.616430	-277.516138
3411	-286.134060	-284.335969
1712	-345.612640	-333.096661
2570	-324.626187	-323.869497
3703	-287.697316	-331.867243
492	-305.904760	-298.253027
2439	-324.485913	-320.323741
1873	-346.842529	-286.668466
3147	-338.530072	-17.710893
2809	-344.506029	-343.254034
2647	-262.017735	-17.341226
3463	-304.735360	-336.405694
3767	-324.568597	-315.323372
1451	-348.052763	-346.573089
119	-327.012568	-179.986889
2521	-361.728609	-309.117690
962	-376.587043	-375.968716
634	-154.960361	-56.822098
3112	-327.021680	-181.387093
3125	-308.510840	-340.303073
777	-307.544712	-325.134665
2407	-377.829134	-370.313924
364	-117.824798	-83.478808
3481	-357.941534	-313.729768
1956	-308.461475	-347.701268
3569	-272.588302	-275.639292
179	-362.928160	-332.880329
194	-308.496245	-346.037962
125	-228.992613	-28.122670
1363	-355.525451	-14.775461
3078	-383.966179	-269.420349
3384	-357.949026	-314.987344
3123	-309.702150	-272.646429
1560	-340.645686	-341.964024
3010	-361.720579	-310.088303
798	-208.842347	-41.869720
1137	-271.622539	-282.164210
1502	-340.679724	-339.272619
3905	-395.515911	-4.107770
1709	-326.941251	-185.404784
744	-249.332005	-239.759906
1668	-344.433140	-347.234101
3257	-308.472221	-341.490996
1918	-319.573117	-323.130330
1310	-307.529289	-323.949927
1843	-362.899677	-327.366393
3554	-309.689751	-294.575179
1603	-232.363630	-216.221404
3985	-324.548763	-326.613494
2368	-325.804686	-316.831088
3610	-360.476593	-355.404533
3310	-309.721850	-306.571206
3932	-360.472117	-355.080357
3403	-339.424322	-352.401470
2481	-324.614891	-324.005456
2575	-308.759090	-309.845832
3660	-288.651313	-284.788653
959	-492.026657	-304.753424
2900	-272.554670	-294.754809
174	-229.928448	-36.624676
1147	-304.755780	-327.404048
1183	-325.750970	-315.329835
3857	-340.686134	-344.297990
509	-307.238995	-305.976452
1866	-310.940708	-332.258628
3852	-361.710525	-308.920128
463	-309.715058	-271.665343
3891	-346.821929	-285.538654
505	-338.531538	-17.212726
3063	-317.413890	-11.502730
255	-309.672030	-294.389646
2918	-271.326117	-331.328128
432	-344.390227	-348.546920
3790	-286.502445	-274.356200
407	-287.508781	-322.693398
3961	-308.561152	-343.068995
2882	-322.444150	-361.382142
158	-308.540079	-342.122043
694	-344.360007	-343.817032
281	-322.479769	-353.993465
3894	-322.469844	-340.919137
1048	-286.495416	-279.496457
3851	-326.998454	-183.670926
2337	-324.588418	-324.497196
2006	-339.486095	-360.100982
3629	-359.312853	-15.174470
3809	-310.902628	-299.661622
1151	-392.620909	-8.753645
3780	-323.320574	-328.206782
1731	-381.565314	-357.774731
1783	-320.761312	-321.798476
3084	-325.781161	-319.549733
3229	-271.614305	-277.374114
356	-372.741729	-374.707242
3819	-397.692021	-379.311553
1933	-270.396100	-320.556427
2148	-309.718089	-296.593724
2087	-286.484121	-287.176616
3307	-318.647923	-349.536578
2858	-346.862070	-307.154938
415	-309.692626	-295.924248
2703	-309.722894	-287.262614
2837	-325.730097	-321.039652
1360	-362.941781	-337.950858
316	-341.858490	-339.499485
2096	-345.661705	-341.280861
1778	-305.036659	-21.016820
2555	-287.427764	-322.165378
1115	-325.773014	-315.945918
1742	-288.583008	-290.969607
1261	-268.282665	-292.454823
1513	-306.368494	-317.726045
3717	-275.014300	-32.416634
3578	-286.432515	-287.852080
36	-344.382282	-340.195493
1619	-340.600021	-340.757000
481	-307.573371	-319.161277
2032	-287.663174	-338.086795
221	-310.917273	-287.579775
1067	-273.762417	-286.442258
1916	-360.557411	-357.672635
2602	-345.645491	-346.149461
483	-309.705795	-268.919133
2045	-324.495988	-319.675960
3620	-359.351415	-14.100976
2021	-346.818246	-304.528887
3217	-306.392828	-317.658860
2666	-303.423742	-305.362093
457	-380.372151	-372.842297
285	-249.362379	-240.816680
2460	-345.631797	-328.356174
553	-271.666055	-277.367690
2158	-340.663379	-342.220218
2085	-309.695312	-283.545209
3967	-273.758273	-289.723631
145	-310.929561	-292.504683
2224	-307.568767	-319.745752
2830	-325.800699	-318.862067
758	-307.574899	-322.068410
1135	-310.903412	-306.697212
1228	-345.640969	-318.726944
2691	-308.505543	-335.432717
3824	-302.288055	-338.281813
1519	-352.874613	-349.852539
2131	-320.777849	-324.244858
2807	-269.176124	-272.179115
781	-362.918463	-335.119026
2111	-348.048744	-323.325393
3232	-345.686487	-345.258267
939	-344.481802	-345.783127
1190	-377.830859	-368.595909
1010	-340.666160	-343.438445
667	-360.533083	-360.320808
827	-303.556664	-305.678496
63	-287.377993	-318.560768
2265	-360.469291	-357.010667
568	-303.458583	-297.364533
429	-288.570364	-288.546142
128	-303.785832	-324.817552
295	-320.770299	-326.045441
3584	-281.484877	-318.354502
830	-320.767103	-325.379764
3326	-381.616196	-361.826459
2824	-304.720708	-339.416735
3127	-327.010419	-184.202667
1204	-361.704371	-306.893275
2271	-310.916474	-273.227599
2043	-344.484341	-340.992633
2921	-310.904813	-291.113306
2447	-323.330261	-327.876281
2197	-309.684327	-306.760319
1819	-249.292101	-235.376811
103	-291.024232	-33.572615
1728	-362.942862	-333.856550
1862	-319.615129	-323.126876
170	-340.667287	-339.980756
2304	-286.431160	-286.604014
1390	-340.660793	-344.139944
577	-343.087962	-292.858389
431	-361.712798	-308.102894
3346	-318.327053	-22.976077
1381	-303.795699	-325.412534
2592	-308.486071	-333.171470
1625	-320.776082	-325.221621
3784	-344.450127	-344.473413
928	-345.665412	-336.538376
3621	-346.815715	-309.143346
525	-273.812813	-270.448231
3612	-309.738513	-293.997068
1481	-376.634518	-374.584681
1568	-324.555249	-321.445436
2381	-346.856604	-285.869062
860	-397.697425	-377.436108
2784	-273.803873	-259.617790
3486	-437.484875	-22.277656
2902	-271.653205	-270.968385
151	-270.397623	-323.505053
3771	-309.655144	-311.687664
1162	-309.684472	-276.160506
2641	-270.394309	-322.345906
2227	-356.712771	-358.210626
2322	-355.508682	-14.428206
1334	-273.765782	-255.852190
3696	-308.474441	-316.461445
3034	-360.418556	-351.299576
1398	-234.469383	-230.321902
2932	-285.320198	-332.735684
3130	-270.427802	-315.699217
1182	-304.738393	-332.301664
680	-325.806369	-322.335635
2581	-234.469389	-234.331591
147	-345.615452	-338.151113
3157	-335.619981	-363.518993
906	-383.969892	-280.089342
1015	-344.454928	-345.594123
39	-340.687222	-343.922772
697	-340.621200	-334.309651
643	-345.663386	-337.213806
2966	-308.428791	-329.687620
3643	-309.660190	-273.718977
3466	-325.794624	-320.438418
3957	-307.291354	-307.368846
3519	-376.604739	-361.684236
185	-361.726913	-299.153128
1955	-339.498757	-366.159464
907	-381.607752	-368.375278
3543	-287.318584	-319.342716
2199	-377.815601	-370.762827
2939	-352.864008	-351.033759
1316	-361.652250	-312.216750
795	-246.023231	-27.238469
956	-230.183076	-46.189413
3212	-360.575745	-361.843179
2182	-340.610000	-337.297773
3337	-286.438448	-287.282315
2046	-286.493052	-280.225152
3631	-303.560350	-304.680938
2003	-324.579943	-323.025331
3747	-324.521162	-318.833581
2596	-339.467484	-362.046754
3877	-340.623773	-341.328459
2912	-346.883119	-290.122066
17	-345.612580	-338.043689
1173	-344.465017	-344.002475
3974	-323.433262	-328.765334
2014	-371.537915	-6.952931
2786	-327.009009	-188.028262
3782	-262.035127	-16.954075
2480	-344.385369	-344.267728
3774	-305.130184	-27.348319
2914	-270.422403	-321.493854
3462	-272.538255	-271.053371
3840	-309.681264	-305.371510
3366	-323.268818	-311.630102
3467	-308.494487	-343.167058
573	-286.504534	-281.513227
219	-307.221351	-304.884075
2543	-376.588479	-364.327607
2794	-304.681399	-347.287879
3513	-340.637067	-347.165450
2013	-343.195410	-353.564070
3191	-284.360325	-29.357148
3378	-325.831718	-322.132018
666	-381.593528	-363.380077
1517	-359.342366	-15.969571
701	-265.396194	-263.435338
2897	-346.825923	-305.076826
3841	-371.541704	-6.764809
1579	-288.589020	-286.822802
741	-344.434318	-345.936107
2987	-271.618137	-279.786036
2950	-360.498298	-359.224207
3831	-451.528971	-1.668146
1954	-226.144377	-31.725966
716	-325.758431	-317.403605
510	-234.491176	-228.597011
3953	-325.792503	-316.332359
3485	-324.614459	-322.967006
3048	-381.616883	-369.416960
753	-361.710299	-305.843692
3121	-344.419977	-343.078725
3676	-346.840522	-289.572928
2725	-269.218553	-270.578027
2098	-327.020807	-186.697248
1046	-271.618580	-276.474249
2446	-361.740252	-307.999881
3748	-376.556657	-373.867544
1708	-324.502429	-323.890212
1342	-361.712098	-303.706265
2437	-356.692640	-355.651797
1549	-340.689515	-343.442858
