no_training:120	no_test:30file identifier	 training data
133	-271.642927
87	-490.834069
1	-360.499843
100	-361.702143
50	-357.934562
51	-283.168740
68	-286.519735
15	-288.542593
144	-271.323089
49	-396.507540
107	-307.580090
123	-269.263476
147	-345.615452
0	-351.615495
23	-304.679494
127	-322.216227
94	-362.955075
97	-286.495035
103	-291.024232
53	-285.330157
88	-345.655534
34	-306.355655
135	-301.341304
58	-304.683044
131	-345.603479
73	-233.293627
119	-327.012568
99	-336.813559
116	-346.831175
27	-324.573866
69	-265.441614
76	-325.685245
145	-310.929561
111	-344.470970
59	-248.430371
122	-339.419649
70	-346.874234
149	-380.415966
43	-319.572842
25	-309.712046
124	-271.621961
106	-362.952198
130	-274.988525
10	-344.512001
11	-356.688211
148	-345.629933
61	-308.462933
74	-310.918822
128	-303.785832
117	-211.295163
78	-270.472470
98	-303.553222
137	-287.440932
5	-351.628383
29	-344.425700
105	-309.727110
90	-327.017113
101	-324.507184
75	-381.566310
33	-264.504487
110	-346.869123
143	-302.355005
52	-345.627428
17	-345.612580
30	-325.717105
140	-309.676929
54	-195.186228
16	-273.806874
132	-308.469258
8	-272.545439
65	-312.125621
120	-323.345161
21	-278.059333
80	-392.672883
108	-345.614707
142	-307.594137
12	-377.816587
45	-266.615452
82	-309.701458
126	-274.991042
41	-345.649146
86	-190.624631
48	-304.689512
56	-345.599154
102	-307.230370
19	-309.720734
136	-343.240623
2	-324.551643
134	-308.516376
96	-375.359188
89	-249.259410
9	-344.468531
24	-345.608180
112	-340.648166
85	-272.550580
139	-338.257996
64	-362.945802
67	-172.006141
141	-287.734664
93	-340.615011
28	-324.630221
118	-352.905052
36	-344.382282
26	-301.359287
3	-346.838279
81	-318.390876
114	-361.772743
32	-287.509315
4	-270.439280
57	-345.635513
84	-345.610574
115	-356.682218
113	-360.478880
7	-309.722879
35	-343.197784
38	-309.736982
66	-337.302324
40	-344.338878
42	-376.564691
121	-361.711483

file identifier 	 test data 	 predicted
92	-301.343578	-302.052306
63	-287.377993	-284.905960
71	-346.864282	-346.373448
138	-362.875317	-361.901332
46	-372.766726	-365.622352
62	-309.677968	-310.486409
47	-247.225618	-251.303980
146	-377.813815	-377.489825
31	-359.310420	-354.461628
60	-382.768883	-379.806808
125	-228.992613	-222.947122
83	-344.434906	-345.139923
77	-348.062001	-337.036521
44	-309.735489	-309.825002
79	-324.605178	-324.692807
72	-325.720699	-328.198516
22	-324.575190	-324.233567
14	-302.238859	-297.687399
37	-381.587333	-380.005348
109	-158.340943	-162.976923
95	-351.666551	-352.068993
13	-360.526646	-361.584805
129	-308.512092	-308.426624
39	-340.687222	-341.208986
18	-309.719641	-310.153049
6	-345.687671	-345.292852
20	-270.370102	-269.158443
55	-335.683118	-337.008968
91	-275.011437	-272.912008
104	-360.574432	-359.786705
