no_training:5	no_test:3988file identifier	 training data
1249	-272.543724
1103	-273.764642
3582	-344.436500
2509	-344.380267
1079	-287.347000

file identifier 	 test data 	 predicted
1214	-341.865386	-324.514581
3863	-346.804974	-309.734828
1217	-325.773675	-303.798228
269	-325.729080	-321.590905
649	-340.685408	-320.818588
1391	-323.317575	-332.603741
1486	-380.373644	-372.156327
3391	-306.403144	-364.712879
2904	-302.545112	-360.565377
921	-325.682121	-312.886779
2934	-324.462733	-320.416560
1305	-319.621560	-318.162473
2415	-340.676441	-328.244530
2389	-361.728546	-349.801437
2688	-284.964138	-352.321117
1586	-272.837559	-287.331812
979	-309.713440	-277.787059
2793	-306.384286	-372.994058
2109	-321.219665	-385.508027
3795	-310.908453	-281.590345
3979	-345.651111	-327.491348
399	-304.735224	-291.602265
2194	-273.757530	-256.496423
2101	-361.717364	-324.464761
2445	-324.576679	-333.880834
849	-360.532987	-346.821387
2718	-382.782995	-329.647836
2433	-324.552283	-322.279685
712	-294.081616	-432.837932
2253	-325.818163	-279.283687
437	-309.705971	-269.218097
303	-375.328197	-381.542927
1706	-382.777508	-354.538895
2847	-307.566260	-331.913059
1771	-287.657053	-333.071357
3506	-320.804155	-306.210724
1867	-324.583096	-324.519644
1026	-325.765414	-316.702041
1366	-345.633122	-318.745059
3078	-383.966179	-311.052217
960	-310.940611	-279.836244
1308	-341.814212	-322.368109
1543	-323.360471	-348.295964
1268	-344.411146	-327.154340
658	-307.234503	-313.496463
3607	-325.801523	-310.037473
3847	-356.693135	-342.233688
2653	-361.749428	-333.596123
1450	-273.757658	-262.249800
989	-272.839582	-312.729493
974	-303.468081	-342.158991
2050	-362.937518	-313.193969
3668	-309.700336	-289.797404
660	-271.630416	-324.058788
3653	-309.763576	-281.490361
3046	-322.057728	-348.674985
2683	-309.686061	-286.553672
3418	-308.467120	-321.081732
2345	-342.329232	-386.150969
1976	-346.831692	-306.392803
3973	-356.659922	-361.752687
495	-342.297848	-384.166059
2633	-324.627681	-315.120803
244	-346.835129	-310.867393
107	-307.580090	-337.927829
886	-304.728323	-306.788201
665	-288.571762	-292.389426
680	-325.806369	-323.967021
572	-356.752533	-331.788216
3813	-340.620847	-314.867537
18	-309.719641	-281.766222
1805	-344.380468	-334.618189
2458	-361.683558	-327.602661
962	-376.587043	-359.522050
1682	-269.215705	-318.034703
696	-356.709466	-337.438761
266	-308.477155	-309.661424
1062	-324.496997	-323.819805
3000	-309.688191	-301.134744
2282	-375.368783	-375.491842
3810	-372.726782	-372.242323
773	-309.674485	-298.055203
766	-312.133805	-266.180457
2629	-356.679047	-345.141303
434	-338.195462	-358.682223
2714	-398.878264	-352.035694
528	-288.538806	-291.031875
2316	-306.361448	-372.097477
552	-340.639366	-349.667388
3062	-381.573048	-353.965463
726	-346.870614	-310.467542
1225	-196.409349	-325.560399
2771	-310.910278	-283.621377
2779	-381.606362	-349.971898
3158	-269.271320	-321.976294
171	-361.745138	-296.388863
3497	-392.627857	-365.131807
3941	-231.108368	-374.575077
1270	-307.571937	-345.184514
2765	-381.546975	-340.666889
589	-340.604189	-348.196116
1674	-360.499243	-364.698054
1552	-346.865957	-327.101506
2477	-360.539944	-327.415340
3880	-357.942023	-319.449531
2642	-324.578146	-340.372429
2746	-247.190194	-384.562543
1011	-310.942660	-281.847017
