no_training:5	no_test:3988file identifier	 training data
507	-309.697879
3593	-304.614300
3609	-269.176442
1212	-304.733723
1815	-345.663783

file identifier 	 test data 	 predicted
3658	-309.682445	-328.100959
3580	-345.661657	-325.873509
1251	-322.482659	-301.573080
1819	-249.292101	-251.827998
3141	-345.651109	-345.914149
2877	-324.556404	-341.781389
294	-308.506421	-364.408565
851	-270.117027	-269.688639
2453	-268.273240	-272.281292
1692	-362.862736	-342.470110
2344	-305.915175	-331.773104
3924	-270.393737	-261.628970
2125	-310.908354	-325.767428
2773	-325.684055	-307.333297
2514	-354.197108	-305.173591
1738	-273.759338	-306.058877
2953	-348.047609	-373.396140
130	-274.988525	-303.137914
2340	-310.899612	-364.247735
1928	-326.927990	-336.152163
2961	-348.061993	-311.601624
2274	-308.463553	-314.774684
1921	-310.904960	-305.593823
2121	-324.619773	-341.863273
2347	-308.476587	-308.066327
2867	-361.734339	-365.873107
585	-229.918003	-260.944527
1869	-269.207716	-268.149707
1041	-371.504707	-313.087948
3814	-361.745554	-352.461318
2424	-273.764093	-337.298891
3849	-360.531172	-323.607320
892	-288.621895	-308.802754
697	-340.621200	-298.707723
271	-361.759779	-341.696052
2297	-322.412936	-273.524512
2225	-324.612179	-299.115510
1986	-344.459234	-329.274275
2958	-324.580268	-316.521051
388	-340.594424	-306.551976
708	-306.313133	-268.779419
2345	-342.329232	-296.177478
2178	-339.455981	-291.396258
1336	-334.362330	-300.752122
2019	-340.659620	-299.984410
3390	-309.736085	-288.018379
2086	-308.486338	-289.983411
1305	-319.621560	-302.417711
1985	-339.481708	-309.230995
1657	-338.273162	-302.112493
1106	-231.106310	-254.629835
3408	-287.661454	-304.302564
2167	-309.681554	-309.118629
83	-344.434906	-323.893165
248	-339.489875	-274.282415
2176	-345.608670	-321.025222
1624	-340.670034	-313.672812
1425	-288.648476	-321.056815
2306	-287.354343	-290.580446
1926	-273.773955	-356.943878
940	-325.787515	-320.368023
1500	-345.609230	-341.212830
2374	-285.279236	-267.954538
3630	-287.660591	-283.903812
2607	-275.007113	-241.304656
786	-307.544728	-293.854287
566	-303.472917	-322.938739
596	-325.754527	-311.721798
1488	-320.766344	-310.222983
275	-344.442225	-296.025522
3288	-348.045786	-319.740513
1064	-276.202311	-264.113019
3333	-361.709769	-317.341306
552	-340.639366	-333.016802
3542	-344.409533	-314.821515
957	-360.490486	-306.963620
3867	-356.726146	-309.215554
2687	-377.816463	-327.338657
893	-232.317400	-284.716185
1340	-271.616723	-308.952655
2750	-268.301176	-274.786614
3592	-323.367866	-285.203493
1493	-335.643923	-296.028359
3943	-376.602183	-308.580220
3760	-280.314080	-239.125999
3076	-247.198000	-262.119289
3900	-308.465445	-344.430541
1242	-308.508254	-323.902077
140	-309.676929	-341.635373
752	-324.557693	-288.418284
171	-361.745138	-289.112532
1065	-360.485823	-348.271387
3895	-325.808333	-332.229784
321	-324.604397	-311.530926
3377	-360.549337	-338.942327
219	-307.221351	-328.441086
3210	-336.808333	-340.381554
3535	-323.235679	-298.170423
2940	-339.418028	-296.147037
1847	-325.753767	-318.883012
1543	-323.360471	-309.947519
