no_training:70	no_test:3923file identifier	 training data
3037	-288.567911
3087	-392.563319
558	-344.464151
3613	-308.483617
2937	-324.573883
952	-325.717725
1541	-310.912991
186	-340.606711
1271	-310.902165
3565	-286.474509
3700	-361.717469
1351	-309.733696
1962	-382.756724
1502	-340.679724
3244	-323.320332
1084	-309.711894
152	-306.286325
2312	-344.416076
1678	-310.955296
343	-360.502305
2973	-324.604156
911	-356.711832
3357	-361.779217
946	-324.577279
1155	-272.838189
2872	-288.581144
2746	-247.190194
882	-169.557758
3450	-382.824468
2094	-325.812885
2740	-360.536920
3235	-339.416290
1217	-325.773675
3929	-321.233569
1432	-324.522792
1569	-234.503085
3727	-285.317454
1176	-288.584832
3747	-324.521162
2724	-376.591176
2890	-309.738198
900	-288.561991
862	-361.764434
2959	-289.795007
3662	-360.469577
3703	-287.697316
473	-346.828378
3099	-324.530718
1795	-356.736238
2316	-306.361448
1090	-272.500426
361	-376.622353
835	-320.740782
135	-301.341304
964	-291.014970
1043	-324.605875
3780	-323.320574
566	-303.472917
2077	-309.736028
1488	-320.766344
1857	-307.540766
300	-324.602433
3438	-312.132858
3936	-326.951067
1648	-345.660642
737	-336.836792
3021	-360.495540
2243	-340.673964
3391	-306.403144
2366	-286.466852

file identifier 	 test data 	 predicted
2091	-346.904050	-337.333734
513	-355.518342	-357.959394
2048	-235.699029	-235.977686
3004	-288.652346	-284.928811
3974	-323.433262	-325.371858
574	-271.665153	-280.333887
3886	-270.388222	-255.864428
2219	-265.437885	-250.984584
3625	-326.948771	-315.359304
3829	-323.654114	-328.359392
1225	-196.409349	-165.351971
2806	-234.476081	-227.151509
645	-308.540795	-306.930234
1615	-287.344000	-271.658646
772	-381.599310	-362.698012
2543	-376.588479	-369.740559
47	-247.225618	-245.494302
3085	-322.130736	-313.215476
3797	-376.587519	-369.211536
1244	-345.616998	-348.502230
593	-303.525517	-306.978478
827	-303.556664	-310.426602
1885	-345.647670	-353.238308
3282	-362.972786	-349.179733
76	-325.685245	-318.574237
3485	-324.614459	-325.387020
2867	-361.734339	-361.090365
3185	-348.053386	-299.008533
1226	-195.226072	-181.482466
3283	-287.404397	-273.016387
3813	-340.620847	-339.328391
1992	-325.723538	-320.817237
1806	-324.610229	-325.281891
2886	-324.530742	-324.827709
103	-291.024232	-289.285080
1114	-302.353948	-306.071905
3818	-308.470796	-305.865727
3833	-324.559324	-324.676530
2187	-310.904927	-305.133193
2506	-307.526911	-305.333829
369	-361.733362	-364.290823
166	-325.729970	-324.261481
1415	-338.156727	-303.143545
1060	-345.713205	-356.543766
2749	-340.645995	-334.582501
2274	-308.463553	-303.556826
3542	-344.409533	-338.624013
3605	-372.755216	-378.066300
2625	-291.021574	-284.906286
144	-271.323089	-252.996672
614	-383.982605	-348.478434
541	-325.714161	-313.749541
2719	-286.477365	-280.753965
2250	-339.462492	-349.412464
1841	-325.788368	-328.118351
625	-308.514390	-309.720640
3336	-308.477672	-306.700002
591	-325.760915	-320.273618
1182	-304.738393	-306.170833
1545	-308.468255	-303.157355
1466	-340.657975	-337.143171
917	-323.320690	-318.117728
3715	-381.567301	-367.323381
2337	-324.588418	-323.701833
3849	-360.531172	-356.485928
3680	-305.904722	-305.072028
3992	-319.576017	-319.306412
2169	-356.733974	-355.932413
985	-320.770329	-320.753064
2634	-326.927446	-319.544693
2689	-309.673807	-306.477348
1297	-345.621773	-345.251705
896	-323.312767	-322.972149
2140	-325.715372	-321.717260
1299	-348.043466	-295.882144
1475	-362.957353	-349.486875
44	-309.735489	-315.568139
2859	-362.909074	-345.986651
1573	-233.255259	-205.415018
1843	-362.899677	-332.963901
2286	-309.728265	-305.841638
476	-397.686127	-379.603888
1547	-335.613384	-341.390466
1980	-345.680616	-352.936569
2897	-346.825923	-346.210023
2006	-339.486095	-351.891132
2200	-344.426799	-342.883145
1859	-324.577613	-324.569010
2122	-348.040439	-294.597029
1921	-310.904960	-310.485408
1426	-381.607770	-372.455332
2798	-307.259167	-310.180837
3285	-247.192524	-250.077588
2825	-360.576433	-358.252322
693	-234.520624	-230.354127
892	-288.621895	-288.692037
