no_training:10	no_test:3983file identifier	 training data
3175	-309.649998
3767	-324.568597
561	-264.226909
1177	-325.808092
3488	-340.672417
3538	-271.350701
2314	-345.658870
1429	-288.579114
166	-325.729970
2902	-271.653205

file identifier 	 test data 	 predicted
1523	-340.646229	-317.694300
3813	-340.620847	-334.773265
2012	-382.788561	-365.464965
3560	-286.463470	-280.135885
2072	-344.431636	-347.252054
3820	-340.655117	-329.674465
1202	-361.725394	-371.563016
3194	-301.367422	-282.205901
2348	-285.253877	-284.838901
350	-320.793580	-328.107110
2653	-361.749428	-364.926510
3377	-360.549337	-380.092531
3416	-320.770681	-334.301150
2677	-309.684577	-319.699083
2878	-285.336744	-274.061395
3502	-376.564063	-382.097968
2665	-348.031230	-365.220094
3505	-274.983383	-314.860584
780	-308.769557	-295.400563
1518	-309.683200	-329.463644
3689	-308.467642	-341.129670
269	-325.729080	-346.836003
2760	-155.908941	-228.592270
3637	-309.764115	-283.647766
3760	-280.314080	-275.495066
3255	-345.578846	-347.718470
2389	-361.728546	-378.973216
2773	-325.684055	-324.499896
1683	-346.829154	-328.574353
1170	-310.895183	-331.728324
1932	-310.911279	-348.371182
989	-272.839582	-291.344696
731	-355.501990	-365.493453
1074	-304.697680	-339.574389
1812	-307.275809	-328.998109
3418	-308.467120	-332.637408
3991	-372.765028	-355.900586
2005	-305.155985	-328.819565
1423	-344.413850	-347.029013
2690	-231.093096	-229.261959
124	-271.621961	-268.044812
155	-324.571682	-351.131530
3688	-322.476720	-287.066083
991	-345.602096	-365.838548
2894	-309.717750	-321.354839
2446	-361.740252	-368.495293
1865	-345.609914	-342.514313
1520	-309.728493	-327.428024
2552	-340.624424	-364.671483
1289	-344.439723	-380.996475
1261	-268.282665	-264.555327
3342	-153.787612	-228.252763
3103	-340.631134	-391.057752
470	-303.460335	-313.700494
2398	-319.533364	-345.727611
1155	-272.838189	-266.042560
2231	-346.825174	-348.360522
1798	-312.126342	-343.972808
3594	-272.544482	-307.122465
2080	-325.793131	-332.301379
2230	-262.056533	-252.690030
1180	-306.364186	-297.034813
1145	-312.129019	-312.744232
954	-324.612244	-323.783257
2406	-306.386594	-285.066547
154	-324.538764	-326.398994
416	-271.318448	-294.867943
1390	-340.660793	-343.227305
178	-188.042067	-242.398206
2789	-340.629283	-341.121020
209	-308.493663	-296.103668
28	-324.630221	-309.479029
1732	-269.170665	-290.551637
1513	-306.368494	-293.318226
2696	-353.269456	-316.388499
3326	-381.616196	-348.666280
128	-303.785832	-281.175145
2360	-340.636727	-342.028071
3977	-288.552886	-300.135802
3239	-361.708121	-392.863509
756	-325.798888	-356.584684
1265	-227.324775	-246.767642
1787	-325.795649	-332.073530
664	-335.632054	-393.291828
1060	-345.713205	-332.458027
2831	-356.723059	-354.036527
3453	-321.254976	-323.580049
647	-338.268974	-349.449176
1716	-325.784331	-335.737802
465	-266.553159	-280.195748
2407	-377.829134	-394.344596
2104	-379.006904	-376.079188
2964	-362.945907	-354.048071
62	-309.677968	-369.695190
1332	-209.144909	-228.692945
257	-324.569867	-356.487219
427	-382.798099	-383.520769
3065	-344.486202	-334.704791
2251	-430.448052	-356.653215
1335	-283.156647	-280.938820
3439	-301.389192	-283.576229
1132	-310.938583	-300.328246
2498	-288.539500	-289.136883
3658	-309.682445	-316.653772
3121	-344.419977	-365.448091
640	-345.616264	-335.412931
926	-345.680086	-311.040994
1358	-340.682075	-370.851183
1072	-272.554773	-334.333344
2069	-346.855971	-359.044161
564	-272.569586	-281.029754
1759	-305.906809	-352.017436
2783	-272.537685	-290.179692
3258	-324.473847	-334.840575
2480	-344.385369	-364.474642
3049	-324.610004	-309.071587
2207	-301.330754	-301.848082
1287	-355.515622	-370.198557
1594	-323.433551	-327.875149
615	-345.676743	-372.465048
828	-361.684892	-367.783755
390	-306.070291	-391.684672
1931	-310.900102	-341.900938
2888	-361.704536	-380.419657
1445	-396.491525	-376.112197
1022	-310.902683	-338.610974
1462	-312.136049	-307.665338
2194	-273.757530	-277.656834
3334	-325.800680	-348.932831
1154	-310.937644	-314.096295
3025	-324.573338	-343.603596
