no_training:5	no_test:3988file identifier	 training data
2757	-346.855643
3535	-323.235679
2896	-356.725069
2826	-308.764658
642	-234.476516

file identifier 	 test data 	 predicted
2053	-320.769272	-8.492339
3547	-324.582904	-8.917693
1651	-273.809498	-14.079787
1525	-345.608193	-23.300221
2672	-355.556836	-4.692571
30	-325.717105	-292.072026
3965	-273.764529	-12.869314
3707	-271.620156	-273.410658
677	-324.594116	-8.896651
2458	-361.683558	-7.252366
1958	-340.595950	-7.846090
2718	-382.782995	-16.088703
777	-307.544712	-8.462387
2526	-340.601771	-12.102696
3301	-371.491061	-1.509756
3444	-289.794376	-20.320775
3250	-360.517106	-348.473236
111	-344.470970	-12.115460
2043	-344.484341	-9.570760
2187	-310.904927	-8.562641
2506	-307.526911	-8.146793
2399	-308.430606	-27.705210
2915	-344.371144	-8.105655
1625	-320.776082	-11.589095
641	-322.439472	-9.279473
1728	-362.942862	-300.321060
1339	-285.316421	-12.988673
3236	-310.912270	-10.304522
218	-285.311823	-12.004412
0	-351.615495	-4.858848
2571	-309.686348	-315.652728
1231	-324.569596	-8.520854
2403	-326.955365	-16.234068
2977	-310.909944	-10.341708
2711	-322.460671	-9.907616
1122	-345.601318	-22.674817
2665	-348.031230	-6.226849
3504	-308.561061	-29.280326
1448	-372.747155	-5.925962
2173	-304.678340	-33.731830
619	-325.787161	-291.657834
2742	-348.048844	-7.402167
2747	-301.332569	-6.936563
1870	-309.686187	-330.105890
2388	-309.695742	-335.969143
3769	-304.586424	-30.203791
431	-361.712798	-6.531868
3229	-271.614305	-280.534949
697	-340.621200	-6.649037
3264	-307.260972	-21.204975
2637	-325.687098	-291.501206
1498	-340.654582	-7.985807
1421	-360.526142	-346.368731
3599	-308.482454	-29.586016
9	-344.468531	-7.673893
3630	-287.660591	-34.944310
130	-274.988525	-8.067262
284	-360.500454	-346.329487
1276	-340.667317	-10.657781
2793	-306.384286	-289.008709
391	-345.584667	-21.881970
3975	-309.693760	-338.223798
1119	-304.733360	-31.717694
331	-309.734363	-320.022939
2972	-320.764992	-8.433848
1124	-271.651913	-284.993322
3737	-361.714817	-9.334348
1901	-362.946498	-305.865587
305	-346.859213	-324.808268
1666	-289.872246	-32.191494
2497	-325.763216	-306.980438
3392	-361.774979	-6.496358
2216	-308.505718	-29.247742
1440	-270.441325	-12.647214
3956	-345.698757	-22.485167
3877	-340.623773	-7.350911
1521	-323.665247	-10.095247
2089	-308.469081	-33.259103
1752	-296.265627	-2.468049
1072	-272.554773	-308.909511
276	-380.379743	-5.864782
1394	-396.500849	-3.405402
3351	-285.306999	-12.404958
2891	-308.511094	-31.519570
3625	-326.948771	-20.896338
2684	-310.940657	-10.376469
3838	-271.318933	-43.480165
1348	-309.683859	-327.494082
3016	-309.730329	-318.489883
1170	-310.895183	-8.531043
1312	-381.612501	-6.342061
611	-248.364357	-259.383114
500	-308.452306	-28.128638
3263	-285.326726	-11.499040
2632	-306.344083	-320.672374
3216	-344.380260	-9.094041
3657	-312.124380	-5.579204
1609	-210.001565	-16.633974
1198	-308.449457	-31.328887
3664	-269.219315	-280.902905
3253	-281.476938	-11.711895
2680	-340.664901	-8.305487
3336	-308.477672	-30.306479
2655	-235.723792	-26.394142
134	-308.516376	-27.691366
2254	-359.388326	-4.831058
1310	-307.529289	-8.853388
762	-346.863396	-314.065837
2797	-345.646914	-25.769553
3650	-382.756764	-17.678077
3088	-308.459859	-28.078725
810	-269.144656	-288.044285
446	-305.831164	-328.072947
775	-344.469204	-6.954422
2336	-344.433499	-13.380235
1924	-340.591587	-7.670391
806	-308.768073	-299.867694
753	-361.710299	-6.166798
2884	-324.471313	-7.319170
2047	-286.246880	-299.035519
1570	-325.783642	-312.422330
2040	-317.409527	-2.664774
1516	-249.358446	-23.314737
1891	-323.382399	-335.429164
615	-345.676743	-24.881982
2885	-309.686862	-321.076577
2776	-313.573888	-2.775216
1089	-344.451793	-7.706022
578	-382.825717	-17.499704
2354	-387.558484	-0.743970
2765	-381.546975	-5.134232
3501	-318.409788	-7.465618
1	-360.499843	-347.491040
72	-325.720699	-297.080360
974	-303.468081	-19.471107
2634	-326.927446	-18.534668
132	-308.469258	-32.381560
2203	-310.911529	-9.416367
3129	-361.692023	-5.875192
3122	-232.329070	-17.075975
2349	-301.357553	-6.891319
408	-208.863267	-8.360837
1459	-306.320451	-323.350821
3517	-396.475511	-3.564756
335	-361.729115	-5.676190
