no_training:10	no_test:3983file identifier	 training data
111	-344.470970
641	-322.439472
1722	-362.946707
3192	-313.554802
281	-322.479769
3762	-351.646368
3977	-288.552886
3100	-361.716824
3891	-346.821929
2473	-324.497671

file identifier 	 test data 	 predicted
3892	-271.608843	-289.426432
1249	-272.543724	-319.085180
3035	-344.404557	-383.345483
1883	-346.839066	-344.296498
2455	-344.431301	-358.630435
331	-309.734363	-321.517702
3470	-416.814878	-346.033851
2269	-308.452310	-315.452240
2348	-285.253877	-299.846096
2171	-359.346839	-348.526814
2572	-360.495461	-370.516792
1675	-271.277972	-284.762861
3812	-271.623066	-279.307422
3579	-356.677429	-352.212631
1072	-272.554773	-300.458536
3301	-371.491061	-359.086476
1202	-361.725394	-361.636105
1603	-232.363630	-270.523049
460	-360.488733	-372.563633
320	-232.333410	-259.534206
2675	-303.787203	-311.001923
2636	-306.112153	-323.960741
2899	-310.930659	-312.296993
3767	-324.568597	-327.287423
283	-355.460155	-355.727951
2133	-323.338627	-334.524692
1804	-324.542706	-328.590777
3346	-318.327053	-325.033990
3325	-341.836362	-343.739015
691	-361.734668	-355.993389
341	-273.735711	-280.433765
697	-340.621200	-337.945040
3763	-344.416821	-369.186100
3784	-344.450127	-372.381233
450	-235.729507	-254.468152
1342	-361.712098	-366.634550
2157	-309.686797	-319.862687
1594	-323.433551	-337.406321
812	-308.509197	-312.474803
996	-307.544316	-308.467146
1463	-362.938449	-361.905650
2810	-273.763107	-319.914052
1728	-362.942862	-358.577560
762	-346.863396	-318.649421
2289	-325.766945	-344.929773
3938	-345.645388	-334.126869
19	-309.720734	-325.597560
3383	-360.602876	-352.126005
3874	-323.344889	-339.862299
241	-309.718177	-311.331111
2499	-376.539208	-362.375282
325	-345.637577	-351.158426
1972	-233.542445	-267.303742
1099	-231.975652	-266.433206
2808	-340.646073	-341.633361
416	-271.318448	-305.461903
2082	-302.567313	-308.005778
2885	-309.686862	-330.945004
3574	-398.876124	-382.608809
44	-309.735489	-332.573551
3547	-324.582904	-321.688542
3144	-308.472241	-291.232999
2769	-376.563238	-359.964298
1960	-345.602645	-347.789110
3608	-372.729173	-340.487055
3517	-396.475511	-374.925634
1772	-361.717972	-353.147776
3194	-301.367422	-304.050902
2135	-346.861074	-325.976168
1544	-324.594826	-339.032758
1140	-304.683966	-333.914082
779	-356.732185	-339.339872
1513	-306.368494	-318.784283
3153	-340.622406	-336.354269
3811	-274.982348	-288.933309
1959	-324.603913	-369.066596
956	-230.183076	-253.792285
346	-307.586014	-316.988120
3781	-274.984614	-285.379141
1347	-359.361259	-353.138708
1133	-308.517070	-314.818236
3604	-273.812100	-278.629801
630	-273.762561	-275.816306
2475	-381.524347	-357.477856
718	-392.601894	-354.583942
2433	-324.552283	-326.623540
3563	-227.798785	-253.513746
2149	-341.878745	-334.870391
