no_training:70	no_test:80file identifier	 training data
62	-309.677968
22	-324.575190
107	-307.580090
86	-190.624631
44	-309.735489
141	-287.734664
105	-309.727110
133	-271.642927
149	-380.415966
95	-351.666551
75	-381.566310
121	-361.711483
124	-271.621961
73	-233.293627
33	-264.504487
15	-288.542593
136	-343.240623
26	-301.359287
93	-340.615011
126	-274.991042
60	-382.768883
59	-248.430371
140	-309.676929
77	-348.062001
18	-309.719641
13	-360.526646
52	-345.627428
103	-291.024232
76	-325.685245
125	-228.992613
146	-377.813815
138	-362.875317
80	-392.672883
102	-307.230370
89	-249.259410
116	-346.831175
48	-304.689512
148	-345.629933
12	-377.816587
117	-211.295163
2	-324.551643
104	-360.574432
65	-312.125621
19	-309.720734
54	-195.186228
51	-283.168740
132	-308.469258
120	-323.345161
101	-324.507184
134	-308.516376
106	-362.952198
115	-356.682218
42	-376.564691
98	-303.553222
14	-302.238859
5	-351.628383
137	-287.440932
97	-286.495035
129	-308.512092
119	-327.012568
21	-278.059333
24	-345.608180
8	-272.545439
143	-302.355005
11	-356.688211
90	-327.017113
87	-490.834069
131	-345.603479
130	-274.988525
67	-172.006141

file identifier 	 test data 	 predicted
94	-362.955075	-328.988135
68	-286.519735	-278.266441
81	-318.390876	-302.962058
127	-322.216227	-308.527141
85	-272.550580	-261.476261
135	-301.341304	-317.879616
61	-308.462933	-333.055609
36	-344.382282	-342.000397
142	-307.594137	-299.059117
74	-310.918822	-336.208264
92	-301.343578	-308.167446
99	-336.813559	-354.450495
29	-344.425700	-348.176753
30	-325.717105	-309.542011
28	-324.630221	-315.190938
32	-287.509315	-312.283952
31	-359.310420	-372.929940
71	-346.864282	-315.042272
63	-287.377993	-319.952922
16	-273.806874	-313.685750
139	-338.257996	-347.300064
41	-345.649146	-353.002453
49	-396.507540	-419.852008
96	-375.359188	-388.761685
25	-309.712046	-321.733532
40	-344.338878	-329.071202
118	-352.905052	-370.464380
55	-335.683118	-343.013692
123	-269.263476	-296.730253
128	-303.785832	-285.653283
84	-345.610574	-345.207515
20	-270.370102	-270.062781
147	-345.615452	-354.078379
109	-158.340943	-141.049959
111	-344.470970	-375.709115
37	-381.587333	-378.094566
50	-357.934562	-330.664067
82	-309.701458	-315.489989
78	-270.472470	-277.279185
53	-285.330157	-286.524126
0	-351.615495	-344.546495
122	-339.419649	-391.548508
144	-271.323089	-248.356427
88	-345.655534	-340.559931
70	-346.874234	-335.808436
64	-362.945802	-360.318880
6	-345.687671	-332.768773
113	-360.478880	-380.518275
39	-340.687222	-366.710408
72	-325.720699	-330.087304
47	-247.225618	-257.597696
91	-275.011437	-283.032119
110	-346.869123	-322.422591
27	-324.573866	-324.209623
7	-309.722879	-311.843863
3	-346.838279	-326.049687
58	-304.683044	-303.254997
112	-340.648166	-336.550395
57	-345.635513	-330.774110
79	-324.605178	-318.087296
17	-345.612580	-351.778140
23	-304.679494	-289.934504
1	-360.499843	-384.261934
4	-270.439280	-298.928209
9	-344.468531	-339.833833
114	-361.772743	-343.696334
66	-337.302324	-346.936708
56	-345.599154	-366.272090
34	-306.355655	-298.479697
145	-310.929561	-311.439372
69	-265.441614	-268.308534
43	-319.572842	-334.789994
45	-266.615452	-279.648229
100	-361.702143	-348.967544
35	-343.197784	-369.671726
108	-345.614707	-355.438660
83	-344.434906	-348.503301
10	-344.512001	-351.971925
38	-309.736982	-307.840685
46	-372.766726	-383.376657
