no_training:5	no_test:3988file identifier	 training data
1342	-361.712098
359	-346.832402
494	-345.611057
254	-285.284456
2754	-309.674575

file identifier 	 test data 	 predicted
1648	-345.660642	-351.416775
1175	-361.742598	-358.637888
2808	-340.646073	-334.165168
3529	-341.843027	-361.088451
2321	-381.536295	-344.801258
3021	-360.495540	-335.203781
2360	-340.636727	-335.186288
3316	-264.261826	-265.565341
1821	-308.473320	-329.914585
1337	-286.498779	-298.220915
2873	-307.545713	-298.305526
3528	-233.262752	-282.386477
2482	-268.321270	-219.623766
978	-324.545574	-341.619042
54	-195.186228	-250.242696
1674	-360.499243	-328.304715
2167	-309.681554	-341.077807
1537	-309.692993	-339.028480
2915	-344.371144	-339.069835
2510	-325.797299	-333.264592
1726	-381.506605	-341.110612
3226	-339.491316	-327.611986
1266	-324.582035	-327.321302
2096	-345.661705	-353.376448
3791	-360.491959	-340.035640
194	-308.496245	-366.033305
1258	-344.472090	-342.850726
456	-336.811524	-317.773205
1947	-303.533559	-361.719020
2776	-313.573888	-255.649513
3075	-324.616343	-324.464098
1157	-309.691584	-345.819070
999	-308.512721	-338.144803
3828	-288.650589	-355.816524
1356	-271.372094	-357.002430
1660	-274.985107	-341.667629
3617	-345.608658	-347.226587
2523	-344.512144	-337.452834
1561	-325.749687	-339.293813
3835	-309.693085	-330.283394
136	-343.240623	-342.064368
1491	-344.421383	-351.063226
1597	-336.805704	-319.717671
3217	-306.392828	-285.345990
1670	-269.230258	-270.523628
2950	-360.498298	-352.317636
2194	-273.757530	-337.927924
2837	-325.730097	-340.533687
3383	-360.602876	-345.051962
3657	-312.124380	-355.206182
3380	-345.606939	-339.081013
1178	-382.751729	-350.406274
1413	-247.214861	-233.639087
1593	-335.598739	-314.041904
624	-312.119017	-347.590486
1926	-273.773955	-311.293358
3681	-310.914919	-342.242853
3571	-309.676719	-338.189567
1981	-306.313924	-281.766919
16	-273.806874	-325.169320
818	-387.475673	-314.339893
1417	-381.586740	-348.835184
2839	-362.930315	-361.419443
253	-305.838224	-335.952212
1153	-325.764669	-347.132812
2619	-326.939536	-329.024757
1819	-249.292101	-271.946479
1989	-287.426977	-365.431127
203	-340.663148	-344.372412
1954	-226.144377	-212.058517
49	-396.507540	-333.668900
3579	-356.677429	-316.687176
867	-283.179781	-209.960274
210	-362.938898	-371.610813
3698	-360.508088	-344.835912
1913	-310.912131	-345.159672
421	-288.627624	-332.733758
583	-285.016369	-345.648371
613	-309.689486	-368.390499
2335	-346.825562	-351.488563
2997	-380.371074	-330.881847
3132	-309.670613	-346.767727
121	-361.711483	-354.847827
32	-287.509315	-325.878057
1231	-324.569596	-339.221099
2976	-356.737615	-318.519843
3450	-382.824468	-351.532797
1832	-309.737802	-337.390669
1812	-307.275809	-340.181589
3014	-269.263802	-286.267187
3696	-308.474441	-341.416100
1440	-270.441325	-293.941329
1392	-353.321142	-252.767748
710	-340.625597	-330.566512
3848	-324.564634	-342.074351
1218	-287.431740	-325.662942
2940	-339.418028	-334.114447
2266	-289.766576	-330.275805
1185	-324.558175	-332.534239
1911	-272.582516	-338.360108
984	-248.443503	-229.332818
2017	-310.940345	-348.746447
218	-285.311823	-280.251737
3147	-338.530072	-278.022750
575	-272.582834	-325.698955
2847	-307.566260	-296.031861
3142	-376.617653	-328.227702
3106	-273.735646	-314.170368
2557	-273.774103	-357.847862
3677	-307.571921	-291.172602
2988	-310.923406	-336.709590
870	-345.646965	-341.053465
2450	-312.124760	-358.035485
1924	-340.591587	-334.419735
1425	-288.648476	-344.269952
722	-310.935212	-353.688969
3927	-323.326298	-346.897873
1550	-301.345683	-282.774075
2412	-310.904086	-354.788690
781	-362.918463	-341.097433
1088	-291.017433	-342.254158
2857	-362.899149	-337.063788
2727	-271.330291	-359.264891
2781	-288.581699	-346.315787
169	-309.688569	-328.345012
370	-356.698196	-332.768985
3158	-269.271320	-290.277148
3980	-372.708066	-321.668564
2037	-345.620113	-336.839592
585	-229.918003	-220.042764
475	-304.691568	-356.864543
3008	-323.359336	-337.632801
2502	-309.685960	-336.834651
1825	-271.656372	-308.502853
3845	-344.454717	-329.968539
3257	-308.472221	-351.566790
3549	-323.437779	-331.086050
2469	-270.392444	-286.673514
2404	-323.340989	-329.386454
531	-226.107205	-220.725316
3870	-345.605387	-355.287829
2533	-265.438520	-271.101269
1494	-345.654016	-340.749922
651	-232.334436	-229.379119
3355	-345.648365	-337.988490
1141	-115.679136	-86.285534
2304	-286.431160	-288.409814
1444	-304.691748	-353.075642
1951	-317.408548	-261.494400
3979	-345.651111	-347.482971
661	-335.635079	-318.907369
2598	-308.508949	-343.763192
2532	-301.405558	-279.211249
3930	-338.542975	-274.182217
3327	-348.059242	-356.105774
627	-359.304956	-332.125257
2277	-383.973315	-367.381304
59	-248.430371	-249.792418
3280	-344.483775	-329.691108
3003	-325.798735	-350.746340
437	-309.705971	-338.534027
536	-323.348544	-343.508934
3787	-381.580675	-350.762730
1295	-346.829652	-358.372502
1622	-346.869712	-365.225425
1120	-353.283458	-244.752017
2464	-297.555801	-259.768668
2836	-345.652670	-350.946771
3981	-249.257629	-275.748925
3480	-286.460642	-287.217023
1808	-356.676972	-327.375747
1101	-307.244627	-374.283080
3663	-344.446747	-334.781562
2661	-323.448833	-331.165827
3293	-360.535142	-336.193608
200	-345.625804	-352.591127
1861	-235.696852	-302.907903
2595	-303.465315	-355.550053
611	-248.364357	-239.732701
3694	-338.246643	-323.859507
2163	-324.503356	-347.703785
1242	-308.508254	-349.972348
3252	-340.610842	-342.837385
3795	-310.908453	-354.558258
2794	-304.681399	-350.538305
1072	-272.554773	-355.401953
3329	-310.909123	-348.826199
228	-346.859384	-365.122255
1501	-288.653529	-356.141758
2414	-382.803358	-361.139274
752	-324.557693	-344.333099
1631	-345.642285	-356.536115
886	-304.728323	-327.533408
2205	-318.391203	-331.672401
884	-276.202586	-341.644769
3464	-234.470922	-273.788891
3042	-269.468415	-250.725131
3051	-192.736096	-221.794991
2514	-354.197108	-312.042168
1269	-307.563525	-300.650162
1727	-324.606977	-331.307267
2724	-376.591176	-321.001230
3751	-339.491316	-327.614518
647	-338.268974	-327.513238
2091	-346.904050	-323.630213
2818	-335.618370	-333.323815
3551	-345.646761	-340.335160
3188	-325.807242	-354.529731
299	-195.196751	-216.876582
25	-309.712046	-350.439754
1180	-306.364186	-289.433799
606	-343.235457	-331.883808
1068	-308.470010	-351.592400
2447	-323.330261	-348.474819
601	-324.603558	-371.523122
1279	-377.837977	-353.577583
1346	-308.542644	-344.078297
2728	-304.742823	-349.615840
3189	-324.510378	-336.472103
1723	-307.290176	-350.919351
714	-356.669324	-322.916932
3047	-285.293918	-266.882091
2402	-235.696227	-287.205346
572	-356.752533	-332.030701
1260	-270.417842	-284.473902
568	-303.458583	-363.766709
1445	-396.491525	-318.912750
3738	-274.982053	-341.590809
446	-305.831164	-345.973118
3024	-251.729571	-301.551496
230	-271.617434	-297.564994
1745	-264.171923	-280.725956
3384	-357.949026	-345.687721
2292	-343.246371	-327.284292
3925	-325.718488	-334.382574
2355	-336.816043	-317.178884
3831	-451.528971	-247.558352
1262	-356.712023	-318.875987
295	-320.770299	-346.721438
1016	-305.129953	-265.261417
2293	-269.216495	-290.449705
630	-273.762561	-338.110038
2136	-263.278851	-222.867691
2267	-291.016020	-325.869733
3471	-416.384141	-320.078443
1850	-323.407987	-337.243537
1639	-345.640072	-359.114036
1787	-325.795649	-349.840769
1590	-344.415609	-340.895492
231	-346.860243	-346.851607
1370	-242.180146	-206.479470
517	-344.434827	-341.114214
1725	-360.495137	-330.958103
1249	-272.543724	-352.035640
1541	-310.912991	-339.337313
3185	-348.053386	-346.938156
3133	-356.679691	-315.574810
13	-360.526646	-340.893816
2428	-309.682996	-368.905421
2630	-282.871678	-236.411494
2475	-381.524347	-346.343207
3138	-345.651520	-341.136302
191	-307.610450	-274.298213
1048	-286.495416	-297.933646
345	-309.704732	-334.637209
3498	-381.585231	-342.035856
3620	-359.351415	-324.431723
1097	-325.784473	-353.068316
916	-345.608831	-370.066058
3613	-308.483617	-333.056794
2195	-289.873479	-335.461210
124	-271.621961	-301.107593
3284	-343.290242	-325.922206
3659	-340.683837	-327.259579
3360	-382.810709	-359.310735
2769	-376.563238	-320.365043
2973	-324.604156	-330.312347
946	-324.577279	-342.388711
563	-345.644179	-345.999583
1984	-287.441165	-326.121328
241	-309.718177	-350.669159
