no_training:25	no_test:3968file identifier	 training data
554	-340.688787
2519	-323.585680
1623	-229.615446
3304	-346.843297
1085	-231.092208
2477	-360.539944
2169	-356.733974
3515	-346.852204
255	-309.672030
162	-232.324966
3528	-233.262752
1581	-345.660520
2417	-336.838171
789	-324.581906
2161	-361.735863
3622	-304.726439
1869	-269.207716
3028	-346.861640
492	-305.904760
335	-361.729115
2257	-307.238509
1732	-269.170665
1127	-345.659797
806	-308.768073
2923	-325.801905

file identifier 	 test data 	 predicted
710	-340.625597	-335.434561
928	-345.665412	-346.434011
2630	-282.871678	-68.830975
394	-344.385642	-324.025786
1470	-272.542270	-278.184080
125	-228.992613	-223.825982
2179	-361.698233	-363.300114
2697	-360.495788	-359.632022
1097	-325.784473	-322.041924
3911	-345.639354	-344.877563
2827	-345.615042	-339.627840
2008	-336.802659	-336.891096
2659	-324.461004	-321.980888
1101	-307.244627	-303.563222
2288	-345.612787	-346.467279
2222	-340.678668	-342.554678
3079	-270.401391	-273.222464
1952	-344.408452	-329.651222
1227	-322.155306	-80.871048
2341	-377.784360	-362.635021
1683	-346.829154	-346.376501
964	-291.014970	-27.599318
411	-397.680771	-375.523415
2051	-325.790442	-311.265107
491	-287.737498	-290.021481
3373	-271.613890	-274.107307
3553	-346.830674	-322.019264
1126	-270.392715	-269.793562
951	-307.548619	-313.895964
671	-310.897268	-27.010402
1786	-325.785038	-312.618368
3148	-324.567513	-329.274931
2011	-270.099401	-278.983602
1137	-271.622539	-295.573890
1299	-348.043466	-23.354444
138	-362.875317	-305.684777
1902	-324.615795	-323.516786
2145	-346.844016	-334.780509
3460	-288.678290	-294.468043
143	-302.355005	-225.291946
190	-354.290746	-175.538203
1898	-360.497612	-359.063379
1521	-323.665247	-337.184195
2363	-324.610150	-328.864501
2552	-340.624424	-344.182322
3042	-269.468415	-266.893390
3767	-324.568597	-330.311457
1027	-360.529992	-353.037943
1655	-338.217210	-55.234213
3966	-376.570141	-172.471072
2442	-345.636611	-342.849624
2406	-306.386594	-315.211277
213	-249.281074	-253.629637
2280	-359.345792	-53.443402
1537	-309.692993	-309.527627
3664	-269.219315	-267.587065
1672	-336.831068	-336.932409
2467	-325.805017	-325.695156
634	-154.960361	-75.596685
3299	-325.725069	-301.440005
3697	-312.119261	-22.142554
156	-288.654408	-300.054624
