no_training:10	no_test:3983file identifier	 training data
2317	-308.503515
205	-269.465281
901	-270.446915
1099	-231.975652
3568	-308.468418
504	-356.680129
2544	-381.632480
2254	-359.388326
3917	-274.985822
1319	-308.560759

file identifier 	 test data 	 predicted
113	-360.478880	-348.012109
1363	-355.525451	-358.154707
1103	-273.764642	-102.184964
1170	-310.895183	-88.092370
3456	-276.206318	-103.171642
2018	-286.492357	-285.031865
3851	-326.998454	-79.969946
2050	-362.937518	-92.332961
11	-356.688211	-356.472985
1049	-323.336196	-329.673108
1292	-323.652284	-330.642330
128	-303.785832	-263.084959
2435	-229.013797	-99.677593
3533	-232.036378	-275.124816
2517	-308.462063	-309.988875
3742	-271.272557	-308.583795
2198	-382.804255	-289.497548
3029	-285.281493	-205.836862
2233	-319.556235	-335.765588
2815	-324.570906	-258.822413
3852	-361.710525	-254.187919
2602	-345.645491	-302.780873
2901	-318.323005	-360.702576
3609	-269.176442	-291.238165
461	-273.773506	-108.053323
3302	-324.577047	-269.039161
2045	-324.495988	-265.515696
1844	-325.808754	-97.167073
3712	-300.148891	-85.780122
252	-305.913756	-98.633924
2257	-307.238509	-319.141662
876	-325.807685	-102.907484
62	-309.677968	-92.434851
1997	-271.666841	-117.395207
517	-344.434827	-345.895433
572	-356.752533	-352.963550
48	-304.689512	-310.775342
2576	-306.418503	-318.559754
2406	-306.386594	-327.728262
3447	-270.389803	-268.192345
3191	-284.360325	-359.110748
563	-345.644179	-299.195926
2943	-340.654874	-336.174579
3224	-286.504546	-288.254552
1889	-361.731388	-254.748102
3879	-339.483894	-188.572445
3760	-280.314080	-117.946103
1483	-309.723988	-86.293635
581	-287.683128	-305.871270
1005	-273.786179	-98.315032
1973	-340.637231	-334.644376
2608	-306.369631	-333.725507
2888	-361.704536	-256.714865
3619	-325.779372	-100.613579
549	-372.785072	-159.937029
3961	-308.561152	-308.657593
2181	-340.656656	-343.521517
2669	-309.763785	-89.363586
3662	-360.469577	-348.826181
2720	-231.102112	-201.302736
3434	-360.560766	-344.820159
3943	-376.602183	-155.152494
1086	-272.587059	-103.188855
1864	-312.133063	-269.036492
1043	-324.605875	-269.774788
1809	-324.559733	-259.492044
3238	-340.667053	-335.680720
2111	-348.048744	-73.129411
268	-362.957295	-95.024718
1490	-309.691591	-83.330209
3694	-338.246643	-111.477555
3799	-291.018995	-106.670651
1394	-396.500849	-346.858351
2886	-324.530742	-264.895892
2333	-338.234590	-101.607490
1389	-272.510742	-94.259109
3264	-307.260972	-315.947117
3925	-325.718488	-108.164785
1357	-375.307060	-85.907316
5	-351.628383	-355.650130
2292	-343.246371	-178.317662
3844	-308.450468	-307.588132
771	-346.903261	-77.518124
1555	-324.529724	-267.843763
3293	-360.535142	-361.284969
1717	-345.603646	-303.463348
1602	-318.339586	-358.282671
3301	-371.491061	-85.194946
