no_training:5	no_test:3988file identifier	 training data
3126	-360.523204
3141	-345.651109
1179	-343.195060
2193	-383.976576
2521	-361.728609

file identifier 	 test data 	 predicted
736	-325.799293	-2.766957
80	-392.672883	-0.418734
1472	-306.080007	-305.166818
172	-282.667163	-5.198498
1562	-309.676327	-317.332334
1648	-345.660642	-331.897175
3617	-345.608658	-339.043850
380	-307.581989	-335.448591
3232	-345.686487	-342.769986
1269	-307.563525	-306.442088
1013	-271.300649	-279.108184
2238	-281.495234	-304.959006
2846	-273.780933	-0.737779
300	-324.602433	-341.116007
2839	-362.930315	-2.974022
1231	-324.569596	-341.139456
2637	-325.687098	-2.585630
1366	-345.633122	-331.725313
423	-304.694187	-309.684021
3689	-308.467642	-315.176674
734	-233.242250	-214.979365
3360	-382.810709	-321.326427
3877	-340.623773	-1.291031
1836	-268.273739	-301.085646
842	-360.514766	-327.672829
2429	-306.081547	-297.424145
1980	-345.680616	-337.239939
2171	-359.346839	-0.900155
3919	-304.721921	-319.225255
1403	-308.462299	-306.153606
3821	-308.427345	-302.905611
3930	-338.542975	-1.161641
500	-308.452306	-301.651279
1168	-308.454820	-286.920610
1753	-375.351387	-0.112405
1585	-360.545832	-352.293153
3199	-273.811544	-0.965649
482	-272.599303	-237.359529
2909	-361.687451	-360.882552
2441	-310.909223	-0.489912
1326	-266.616319	-261.569376
3387	-309.727603	-322.457329
47	-247.225618	-3.271330
1213	-324.530103	-338.430341
3656	-310.918831	-0.440938
3965	-273.764529	-0.883600
2222	-340.678668	-1.848014
1010	-340.666160	-1.648514
3461	-320.776316	-337.221877
3552	-325.793166	-6.059622
1289	-344.439723	-2.185870
1474	-340.654517	-1.842716
316	-341.858490	-333.838694
751	-361.724921	-358.872460
2176	-345.608670	-319.307825
2553	-302.545562	-332.177399
3602	-361.683811	-350.867108
1751	-339.469166	-326.320015
488	-346.861837	-333.811788
3149	-372.694726	-310.767627
928	-345.665412	-334.473137
2697	-360.495788	-327.949068
3665	-323.329494	-308.488898
2858	-346.862070	-364.093872
256	-308.741915	-4.610251
1544	-324.594826	-336.891633
1632	-340.673967	-1.316759
750	-344.384630	-2.000500
1190	-377.830859	-2.490126
2592	-308.486071	-311.723668
2716	-303.464433	-3.146515
3524	-308.455477	-306.479955
211	-357.939331	-354.336694
1303	-345.676156	-329.837185
1320	-340.656628	-1.530921
3238	-340.667053	-1.384387
1906	-324.613156	-344.698255
2947	-355.510313	-0.849432
3539	-324.625415	-346.698505
1655	-338.217210	-0.310954
701	-265.396194	-267.651475
1757	-285.313612	-309.332566
952	-325.717725	-2.970969
1137	-271.622539	-5.222016
655	-325.771459	-3.307533
764	-233.560626	-229.969985
403	-272.843742	-1.790398
2311	-193.034988	-5.639871
2030	-273.804223	-0.901982
1131	-324.580815	-343.443497
2520	-307.284294	-2.327559
2602	-345.645491	-338.306794
845	-40.478930	-6.613418
2928	-324.540084	-340.238232
1583	-345.655509	-337.169283
1344	-341.767606	-340.780961
569	-376.620836	-305.009213
379	-391.337881	-0.017681
1524	-272.550818	-249.404223
1142	-309.702591	-297.070584
392	-345.637570	-331.225608
1040	-268.307873	-302.926366
1652	-301.316399	-1.475046
2875	-344.475122	-1.846057
431	-361.712798	-353.713249
3391	-306.403144	-317.347681
2297	-322.412936	-338.581775
3769	-304.586424	-306.872284
3090	-287.362939	-299.466975
3555	-360.547370	-339.251883
817	-345.619715	-331.038589
495	-342.297848	-1.221913
3789	-273.762938	-1.144849
3859	-308.499978	-302.269481
1741	-345.629842	-319.814406
889	-272.539307	-261.413545
2349	-301.357553	-1.478622
1808	-356.676972	-319.654629
2083	-322.434119	-333.465449
2743	-234.516409	-6.971899
1636	-233.551389	-241.388715
1763	-325.799404	-5.933863
745	-344.464270	-1.311419
2506	-307.526911	-315.988262
2892	-325.728271	-2.969071
2068	-308.471269	-325.740314
2891	-308.511094	-330.771163
770	-381.612946	-0.933282
2775	-382.812383	-322.698961
1566	-380.438011	-317.578040
1214	-341.865386	-340.462877
3891	-346.821929	-355.280522
902	-310.940195	-0.535635
1814	-360.537947	-312.505343
1418	-325.725274	-2.945036
2207	-301.330754	-1.692874
228	-346.859384	-365.112352
2749	-340.645995	-1.710210
164	-340.675814	-1.360322
529	-309.725786	-321.712760
2307	-346.859945	-341.792409
3976	-273.765901	-0.802920
807	-340.681309	-1.576938
2264	-346.831590	-359.045082
3870	-345.605387	-332.079899
2353	-281.504579	-308.582837
1642	-344.345376	-1.443317
3465	-324.548021	-339.905789
2446	-361.740252	-351.712638
863	-285.288405	-310.434256
3622	-304.726439	-305.802255
594	-325.809558	-3.154989
2887	-345.641890	-330.986265
3400	-289.799552	-1.175197
1573	-233.255259	-213.006388
2665	-348.031230	-0.219297
598	-193.088340	-5.433141
876	-325.807685	-3.447490
3708	-270.397474	-276.403417
1002	-287.689262	-312.666225
3111	-318.340705	-2.080821
2576	-306.418503	-322.904527
2037	-345.620113	-325.697919
3409	-356.696744	-316.907570
2881	-345.594203	-340.804037
268	-362.957295	-2.629575
1459	-306.320451	-314.490092
2670	-326.934805	-2.142667
684	-361.753989	-358.862894
2273	-324.579188	-338.435459
2398	-319.533364	-338.323708
2105	-335.635972	-331.144830
3225	-362.875945	-2.433776
1325	-356.758284	-333.480184
2735	-309.690179	-320.487873
1428	-265.391486	-272.839748
1155	-272.838189	-2.657467
1607	-303.462115	-3.371642
2845	-307.602080	-334.139095
1424	-212.438188	-190.525785
1017	-308.419735	-314.124485
3715	-381.567301	-1.195256
393	-323.334482	-331.776390
1861	-235.696852	-2.293549
3022	-234.455424	-5.606928
303	-375.328197	-0.107465
2625	-291.021574	-0.402869
1841	-325.788368	-2.770582
3752	-345.686524	-302.189109
1689	-336.823026	-2.341711
3120	-309.689111	-305.496732
3437	-288.585212	-5.935065
2865	-342.307696	-1.175595
1175	-361.742598	-357.629553
545	-356.698773	-349.896146
1707	-288.590006	-3.261090
2675	-303.787203	-329.901736
1489	-266.777425	-0.439333
3392	-361.774979	-344.087980
163	-319.624414	-327.884500
2488	-363.508158	-0.756305
2493	-346.822460	-358.030693
3084	-325.781161	-2.852165
2614	-232.164586	-223.292866
279	-306.012858	-322.280438
251	-265.386781	-267.227916
3836	-346.833711	-350.109040
3788	-361.725962	-357.144004
1315	-288.533780	-3.778294
1732	-269.170665	-276.870255
1839	-355.496901	-0.957169
2754	-309.674575	-321.066939
104	-360.574432	-319.897229
2823	-309.730966	-319.978213
282	-325.714378	-3.667582
177	-362.872710	-2.734200
2677	-309.684577	-320.010760
2300	-453.655583	-0.114614
3511	-324.552260	-333.849751
2967	-305.841708	-309.204293
1718	-356.706262	-351.610474
1247	-325.770105	-3.116053
3841	-371.541704	-0.105060
3388	-271.606364	-5.666418
2368	-325.804686	-2.596472
836	-324.606601	-337.116790
2540	-211.295796	-191.434910
1133	-308.517070	-322.333559
2897	-346.825923	-366.508332
1241	-345.608395	-338.185195
2334	-472.135006	-0.122133
132	-308.469258	-308.763626
1504	-360.489720	-346.250701
2605	-346.869041	-362.039082
3425	-324.547564	-338.584679
1613	-346.890723	-350.494598
1051	-346.860404	-352.413964
2007	-308.499105	-321.211741
1823	-340.656176	-1.512746
2756	-153.742562	-1.390558
1012	-266.609146	-264.332139
103	-291.024232	-0.416641
2292	-343.246371	-339.013592
2997	-380.371074	-325.562727
2379	-361.769162	-351.983727
1196	-346.840727	-348.723922
1717	-345.603646	-320.172927
2038	-348.056093	-0.374672
923	-322.135797	-1.527830
1261	-268.282665	-278.011552
571	-339.423497	-340.800137
1122	-345.601318	-324.349043
3801	-310.937414	-0.370007
426	-362.933001	-2.206786
3878	-360.554015	-323.183308
1036	-340.609236	-2.503645
