no_training:25	no_test:3968file identifier	 training data
1436	-375.359407
3647	-325.794522
2728	-304.742823
1129	-340.618148
558	-344.464151
14	-302.238859
2716	-303.464433
1781	-324.582445
1910	-326.978724
113	-360.478880
2087	-286.484121
1208	-345.608535
3259	-359.368793
3564	-303.533472
3403	-339.424322
3370	-396.486664
837	-360.512026
3971	-360.530885
296	-345.688916
1699	-272.541597
1949	-340.674935
881	-234.470813
2642	-324.578146
1503	-327.014214
3423	-308.555641

file identifier 	 test data 	 predicted
971	-324.624537	-304.597790
701	-265.396194	-250.966907
2162	-340.613712	-332.237848
2010	-323.385837	-361.308448
810	-269.144656	-281.934331
2222	-340.678668	-330.146650
3605	-372.755216	-342.146394
1458	-288.648179	-283.440300
692	-362.917261	-348.528724
274	-272.539126	-273.466017
1431	-344.392695	-323.069966
1507	-310.914024	-309.376560
2778	-325.711441	-340.225461
1488	-320.766344	-300.635124
1167	-309.729139	-293.577364
2345	-342.329232	-330.226381
2221	-308.512137	-288.990619
86	-190.624631	-448.255036
3910	-309.703111	-335.972765
2919	-340.635773	-337.171697
452	-324.575287	-341.082542
2349	-301.357553	-284.663105
1065	-360.485823	-353.414391
1943	-325.729335	-353.352590
2556	-321.958604	-336.112344
768	-193.039603	-369.506749
3137	-272.533448	-307.094157
1186	-359.296697	-374.549218
2621	-305.145002	-326.556161
3905	-395.515911	-374.068630
970	-310.911364	-346.368414
3130	-270.427802	-271.986939
3960	-336.825944	-317.265577
1623	-229.615446	-263.024072
2570	-324.626187	-309.312079
1730	-345.663299	-355.245144
2687	-377.816463	-323.008944
2437	-356.692640	-336.517053
3583	-325.721011	-319.329878
1112	-287.644079	-271.860363
1222	-325.805865	-342.753697
3549	-323.437779	-322.512845
1219	-306.334850	-299.671734
3763	-344.416821	-345.307758
2825	-360.576433	-322.760524
3349	-207.916786	-428.273078
1558	-270.389386	-264.955004
293	-377.807580	-351.978382
1826	-285.242094	-306.921747
1089	-344.451793	-348.640097
1652	-301.316399	-284.661357
1304	-356.679729	-324.049168
1810	-288.653294	-317.161777
2818	-335.618370	-320.182174
1303	-345.676156	-334.484149
1086	-272.587059	-301.180813
3079	-270.401391	-254.645894
3919	-304.721921	-296.552892
2030	-273.804223	-293.397347
1378	-346.867789	-316.395489
3251	-306.056425	-310.593785
1545	-308.468255	-326.075194
173	-396.486463	-363.165009
287	-307.560718	-286.403691
1162	-309.684472	-330.216508
1136	-271.296056	-261.404290
2840	-284.048718	-329.415653
2233	-319.556235	-329.912913
3708	-270.397474	-241.400330
1851	-361.717868	-329.611906
3017	-271.339346	-270.296040
3240	-338.234966	-326.059558
1758	-271.616401	-254.234895
2351	-304.614169	-306.604591
2574	-273.812881	-288.611075
385	-305.159206	-291.716598
1407	-235.694798	-218.023780
3339	-356.699649	-311.536772
3187	-272.591906	-259.487345
719	-309.693538	-322.458335
3380	-345.606939	-355.204894
2100	-343.199390	-374.324971
2230	-262.056533	-342.502347
3832	-346.836423	-380.544877
833	-325.761605	-337.451699
3468	-345.710017	-329.977264
329	-380.402442	-397.104724
1257	-346.855622	-338.761612
3209	-346.834502	-341.875363
3198	-288.680991	-265.951618
2034	-345.586124	-380.908866
2286	-309.728265	-312.032228
3525	-340.662316	-307.630854
3262	-235.693825	-219.124906
3534	-320.785748	-271.964289
3521	-342.324182	-363.558883
1097	-325.784473	-287.290567
1728	-362.942862	-324.235881
3289	-270.437636	-277.375416
1161	-308.513516	-327.032184
2442	-345.636611	-371.099108
1961	-197.629416	-223.255408
1610	-196.406419	-247.990335
2362	-305.134491	-310.017028
1573	-233.255259	-255.189568
1863	-381.631601	-365.510099
2528	-308.467760	-316.674586
2215	-289.795079	-312.971514
2975	-345.579201	-345.070411
618	-308.467888	-313.754324
507	-309.697879	-283.908664
212	-324.605613	-280.149077
1857	-307.540766	-298.206452
3217	-306.392828	-310.111708
3814	-361.745554	-365.415373
2680	-340.664901	-305.346086
982	-307.235414	-316.186313
936	-382.773457	-330.378460
1381	-303.795699	-263.005853
1215	-335.566430	-288.175780
2990	-376.661483	-355.461573
1604	-347.456674	-343.398392
703	-340.656580	-307.354339
3933	-307.569255	-284.047503
552	-340.639366	-355.783512
2192	-307.232824	-325.111940
2032	-287.663174	-258.458167
121	-361.711483	-347.647553
959	-492.026657	-419.567373
2499	-376.539208	-351.729418
3870	-345.605387	-342.623580
366	-324.576206	-319.295094
1803	-270.394458	-285.724062
2589	-361.718361	-344.942506
673	-345.680831	-339.502353
2363	-324.610150	-301.342804
474	-281.476832	-267.338550
3773	-345.602641	-347.317905
564	-272.569586	-275.178926
800	-324.611571	-307.152591
2342	-309.680487	-333.186542
2083	-322.434119	-322.360969
2603	-341.863083	-296.386612
26	-301.359287	-284.698861
2870	-289.872470	-285.522321
2281	-345.643890	-330.523654
3886	-270.388222	-243.930346
1562	-309.676327	-325.533821
658	-307.234503	-315.822064
521	-262.065493	-337.276791
236	-325.758113	-302.214349
3895	-325.808333	-337.104978
1884	-307.577822	-276.405019
3003	-325.798735	-315.628087
1825	-271.656372	-289.540517
3481	-357.941534	-287.977452
3461	-320.776316	-304.781513
771	-346.903261	-311.968070
3898	-356.700248	-335.883432
1899	-308.478846	-319.313907
2329	-324.557240	-322.346717
1929	-324.551800	-311.211308
3161	-309.678595	-324.576803
1726	-381.506605	-371.017593
2409	-324.595526	-322.176301
430	-307.543210	-276.588071
575	-272.582834	-307.311339
1543	-323.360471	-346.565028
3107	-281.504745	-273.405005
1675	-271.277972	-279.396563
1596	-492.022084	-419.741524
2679	-312.130526	-304.808139
2493	-346.822460	-334.232195
203	-340.663148	-335.922445
2189	-325.762375	-335.050156
299	-195.196751	-283.042025
3252	-340.610842	-344.652256
3048	-381.616883	-360.152947
2298	-270.396464	-264.615988
3254	-287.469473	-291.946060
4	-270.439280	-242.323402
1742	-288.583008	-288.087807
2835	-362.925466	-309.532275
640	-345.616264	-359.577232
2802	-325.804486	-308.968903
407	-287.508781	-262.872965
3937	-361.713179	-344.848149
2132	-377.826580	-355.202529
2050	-362.937518	-323.876504
206	-309.688611	-332.800738
642	-234.476516	-261.611343
551	-382.817123	-329.338305
972	-341.869909	-325.918589
3548	-79.764152	-478.878576
1496	-268.248371	-305.647932
338	-272.544500	-284.507945
65	-312.125621	-323.078435
653	-344.473681	-327.205822
1629	-272.526778	-295.292612
1389	-272.510742	-293.871144
3608	-372.729173	-335.733393
828	-361.684892	-343.497562
1505	-308.487195	-309.300418
1340	-271.616723	-233.740158
783	-273.806375	-312.729092
210	-362.938898	-340.943666
134	-308.516376	-346.143134
814	-308.509272	-331.293687
1701	-344.428649	-355.828959
2161	-361.735863	-350.978204
342	-323.351196	-320.760510
1516	-249.358446	-248.246991
255	-309.672030	-324.658549
1659	-487.002792	-443.610642
2017	-310.940345	-313.663341
3069	-346.878430	-325.678984
1849	-324.547957	-316.935417
812	-308.509197	-300.987606
3204	-306.313706	-263.398205
271	-361.759779	-340.361437
1416	-308.514570	-286.762176
3154	-309.714008	-298.150798
3182	-287.440436	-287.247499
1982	-345.609374	-342.542422
1870	-309.686187	-341.302029
2058	-356.710498	-327.824960
517	-344.434827	-347.850282
647	-338.268974	-323.540882
