no_training:10	no_test:3983file identifier	 training data
3613	-308.483617
3492	-345.645245
864	-323.337623
1878	-346.819711
1492	-310.927319
2503	-345.653983
3420	-306.358581
925	-307.567279
1223	-324.586663
3090	-287.362939

file identifier 	 test data 	 predicted
198	-303.934323	-5.401791
1787	-325.795649	-26.156464
2019	-340.659620	-22.614657
307	-302.239101	-14.837617
3983	-322.115604	-9.625269
1606	-308.462382	-326.023183
651	-232.334436	-34.378099
1420	-286.516174	-26.146186
2127	-308.519863	-328.903509
2479	-271.622821	-37.634324
1786	-325.785038	-32.800956
1751	-339.469166	-8.508679
3177	-287.662612	-320.061927
3246	-340.652252	-20.559817
3811	-274.982348	-21.750594
951	-307.548619	-308.603732
3509	-288.685117	-36.311548
1273	-355.513035	-5.864984
3212	-360.575745	-319.684514
2786	-327.009009	-33.491307
1038	-267.106213	-8.602597
1539	-382.755486	-323.873350
2060	-362.945811	-27.820271
1557	-322.456250	-11.356517
822	-336.845442	-18.702721
1353	-359.297643	-6.382149
3354	-360.529236	-321.296415
3448	-324.634377	-324.207972
2846	-273.780933	-303.541550
2510	-325.797299	-29.945585
3459	-346.831382	-335.222937
1864	-312.133063	-16.568587
1463	-362.938449	-28.928957
3407	-343.517848	-319.440762
3013	-346.883127	-346.035598
2379	-361.769162	-331.502910
1117	-345.566120	-346.534863
3966	-376.570141	-4.566487
3976	-273.765901	-304.046650
2464	-297.555801	-9.645716
574	-271.665153	-39.561884
441	-380.414967	-4.244840
3047	-285.293918	-11.144966
2714	-398.878264	-332.839299
820	-326.934229	-32.148172
361	-376.622353	-6.390408
592	-307.614861	-315.453494
3387	-309.727603	-333.214921
2177	-346.868453	-344.719158
1078	-309.738888	-331.967248
482	-272.599303	-311.873071
3991	-372.765028	-5.725873
2606	-323.344105	-291.840886
807	-340.681309	-19.852203
855	-271.614051	-44.842754
2995	-381.584942	-23.985201
674	-346.879260	-339.880022
3027	-336.811099	-18.350587
1581	-345.660520	-336.609726
2206	-312.126404	-14.764612
609	-377.817369	-22.927001
1487	-345.665813	-351.267238
1313	-324.502042	-318.010693
1246	-318.406529	-9.509118
302	-340.632285	-16.421808
984	-248.443503	-285.492967
934	-345.650323	-342.828566
1375	-345.645053	-337.343345
2685	-344.426408	-20.176202
2468	-307.193849	-24.909916
167	-310.912077	-307.721725
1634	-324.563073	-321.516610
2621	-305.145002	-10.328376
241	-309.718177	-340.657120
1667	-323.323781	-322.574229
2763	-272.548325	-314.208217
623	-265.457424	-302.397989
2823	-309.730966	-341.079854
340	-273.789697	-304.826977
218	-285.311823	-12.296791
3254	-287.469473	-277.711094
3478	-343.296547	-8.111118
2393	-324.608961	-319.512264
3843	-309.717869	-334.960353
3115	-340.620294	-18.503082
2039	-360.553317	-332.412844
1275	-310.936083	-308.100954
1278	-362.942040	-29.030646
1687	-344.407598	-16.768213
272	-322.161948	-10.604354
1495	-286.516879	-24.609538
1984	-287.441165	-293.656345
3711	-303.469034	-29.965637
1537	-309.692993	-340.104998
451	-362.932378	-35.480352
2716	-303.464433	-29.811706
3792	-360.525610	-331.589402
1341	-301.373831	-9.328040
1358	-340.682075	-27.523971
178	-188.042067	-18.428959
1010	-340.666160	-20.694603
2134	-344.433965	-21.029423
3100	-361.716824	-331.378311
2003	-324.579943	-320.643168
3771	-309.655144	-330.128524
2121	-324.619773	-302.971716
493	-336.819674	-18.872431
1749	-302.579654	-318.684337
103	-291.024232	-25.364945
2647	-262.017735	-6.372034
2088	-362.871515	-31.387067
856	-324.568212	-322.584246
3868	-360.526225	-327.599194
2253	-325.818163	-28.940236
2153	-309.673226	-340.876119
594	-325.809558	-28.126163
417	-344.440065	-26.842850
3958	-291.015785	-28.046325
142	-307.594137	-313.809266
363	-320.778723	-320.484254
2098	-327.020807	-31.710104
60	-382.768883	-334.348174
2041	-346.821470	-338.570248
3394	-376.613178	-5.753600
2372	-322.217569	-9.203974
463	-309.715058	-338.770718
1502	-340.679724	-17.658757
210	-362.938898	-27.350545
902	-310.940195	-305.661572
3073	-309.734862	-340.889048
1077	-326.938562	-34.004339
583	-285.016369	-16.963945
760	-324.605411	-316.970798
1105	-302.306944	-15.009596
3043	-196.405320	-230.958393
1525	-345.608193	-342.759181
2779	-381.606362	-17.910547
1412	-242.195730	-10.829134
2515	-323.341413	-320.513171
526	-344.430692	-21.387710
2580	-309.722373	-331.250506
1153	-325.764669	-28.774602
1999	-233.547877	-271.185340
3235	-339.416290	-9.739435
2582	-320.773768	-320.396644
900	-288.561991	-29.557885
3033	-325.785262	-25.629554
180	-360.505528	-334.505386
2078	-324.575989	-315.044942
2955	-346.822341	-344.051247
3406	-286.459793	-35.833582
2452	-344.424745	-28.850922
1473	-340.678945	-17.770331
2948	-382.790431	-347.941065
3469	-356.686540	-322.448780
3911	-345.639354	-332.424212
1065	-360.485823	-317.264141
1520	-309.728493	-338.466173
1352	-304.677606	-333.721849
3300	-344.499155	-18.760311
327	-324.607903	-308.977454
1904	-304.752598	-306.203270
602	-275.010289	-22.754210
2072	-344.431636	-19.473720
949	-344.463502	-19.535312
3059	-363.508158	-5.133357
52	-345.627428	-311.287523
2122	-348.040439	-297.207240
2002	-286.504040	-34.084835
2034	-345.586124	-336.288228
2320	-362.876210	-24.999809
2439	-324.485913	-320.680424
3069	-346.878430	-346.287234
3703	-287.697316	-316.512141
779	-356.732185	-330.445077
46	-372.766726	-5.270738
2901	-318.323005	-9.035190
2145	-346.844016	-346.064734
509	-307.238995	-28.238152
3316	-264.261826	-14.210995
2068	-308.471269	-333.240930
1210	-340.641282	-18.781501
348	-196.432825	-220.128704
2842	-308.450204	-320.324454
1804	-324.542706	-322.602879
1676	-296.285473	-4.694702
3595	-345.600227	-338.462756
1799	-346.861635	-344.890037
2282	-375.368783	-2.779588
1459	-306.320451	-315.552395
3944	-381.563295	-19.691474
497	-287.470402	-276.178342
3029	-285.281493	-14.048299
2572	-360.495461	-308.951611
2729	-323.315925	-311.696733
2463	-288.576502	-30.141090
