no_training:70	no_test:3923file identifier	 training data
2359	-360.468392
1016	-305.129953
3665	-323.329494
3571	-309.676719
3051	-192.736096
2032	-287.663174
98	-303.553222
3780	-323.320574
3465	-324.548021
521	-262.065493
1861	-235.696852
3496	-302.303890
2506	-307.526911
3160	-362.937857
1412	-242.195730
1399	-341.826906
2669	-309.763785
727	-272.562906
664	-335.632054
3425	-324.547564
2986	-340.629609
390	-306.070291
3391	-306.403144
3834	-324.589539
3663	-344.446747
39	-340.687222
1040	-268.307873
498	-273.791878
3706	-345.687338
180	-360.505528
3210	-336.808333
2753	-310.904304
26	-301.359287
1005	-273.786179
2056	-325.729141
3680	-305.904722
3312	-323.647099
1428	-265.391486
355	-273.761263
2310	-338.194242
3381	-309.731402
1079	-287.347000
2490	-343.078368
2668	-310.906004
2400	-345.592410
1596	-492.022084
1636	-233.551389
1485	-309.731369
2166	-343.239068
2102	-361.723581
670	-324.618078
1302	-339.445855
1276	-340.667317
1580	-271.339821
177	-362.872710
1216	-308.465534
2642	-324.578146
2324	-346.831385
2686	-340.697732
2600	-307.237880
2020	-272.514099
1934	-341.769746
1443	-346.867442
3492	-345.645245
2218	-325.756157
2677	-309.684577
1835	-376.631067
1896	-326.971392
1281	-308.457113
1259	-288.590804

file identifier 	 test data 	 predicted
2498	-288.539500	-290.664497
1916	-360.557411	-362.315472
408	-208.863267	-237.989608
3747	-324.521162	-320.961536
3238	-340.667053	-339.476091
3755	-341.874216	-340.388395
3270	-273.788787	-274.753812
3876	-304.574737	-303.257946
3950	-270.439135	-270.723260
3254	-287.469473	-288.519309
738	-324.592221	-325.955531
2044	-373.173910	-57.342633
103	-291.024232	-55.779170
2639	-302.580808	-301.010229
2073	-345.600119	-346.311532
1691	-272.595294	-272.234645
595	-340.652012	-342.115276
3945	-304.737186	-304.445452
2838	-324.547436	-323.549265
3935	-289.875063	-293.427787
1734	-359.354596	-304.658651
299	-195.196751	-178.560547
3898	-356.700248	-354.471377
859	-308.468407	-310.498659
233	-301.382062	-304.581106
1587	-322.133444	-308.830380
3234	-287.349937	-285.565853
1615	-287.344000	-287.740723
3831	-451.528971	-183.227108
655	-325.771459	-328.320009
1724	-381.594558	-371.808079
478	-119.052475	-107.772975
281	-322.479769	-324.550315
2366	-286.466852	-280.349002
3004	-288.652346	-304.333025
2551	-325.792606	-326.990793
3392	-361.774979	-356.376203
1031	-304.643927	-304.606090
1376	-348.053064	-341.449091
3235	-339.416290	-340.795155
548	-233.555951	-231.272049
2804	-344.433943	-340.509029
1841	-325.788368	-332.682072
2384	-281.469893	-281.176114
2901	-318.323005	-308.823116
1328	-376.531779	-375.750469
546	-306.365166	-309.153496
634	-154.960361	-151.968320
176	-308.554162	-308.558739
2917	-267.068488	-275.051897
985	-320.770329	-320.741779
310	-308.480308	-305.728894
3971	-360.530885	-364.943395
2401	-263.280728	-274.501177
1044	-304.687053	-303.717215
353	-197.632222	-198.419831
3103	-340.631134	-337.943764
2876	-360.574465	-363.258023
939	-344.481802	-342.261948
2862	-309.693471	-310.026770
1409	-285.282853	-288.171216
337	-312.123120	-34.204721
3014	-269.263802	-267.003683
2118	-324.560961	-326.718052
2610	-309.711468	-310.532807
1304	-356.679729	-356.497236
1967	-288.573475	-287.861727
3019	-301.357437	-302.778404
2223	-288.657055	-295.404999
1748	-288.688929	-302.309298
1433	-325.729800	-322.506064
37	-381.587333	-370.361945
949	-344.463502	-342.775638
2973	-324.604156	-326.179069
503	-355.514134	-305.246966
613	-309.689486	-309.673126
2353	-281.504579	-281.244957
2373	-302.564379	-304.171032
1870	-309.686187	-310.039407
901	-270.446915	-272.694346
442	-356.712228	-360.901028
3543	-287.318584	-285.118420
2254	-359.388326	-308.885000
1077	-326.938562	-326.114510
249	-306.347185	-309.329680
3676	-346.840522	-346.238046
2728	-304.742823	-299.892006
3613	-308.483617	-309.527291
1571	-470.915515	-407.292877
457	-380.372151	-374.782279
2572	-360.495461	-360.649721
3267	-320.776472	-318.385758
1793	-325.725688	-318.412449
1649	-346.868661	-346.968724
636	-382.818623	-374.469650
1786	-325.785038	-332.257798
452	-324.575287	-324.545982
1183	-325.750970	-325.889780
2013	-343.195410	-345.297150
3560	-286.463470	-283.503400
3003	-325.798735	-332.861104
480	-325.760797	-322.811211
1821	-308.473320	-305.758834
2597	-412.494644	-363.269080
1698	-325.800949	-326.498126
775	-344.469204	-339.677373
2654	-304.679740	-306.229306
1151	-392.620909	-293.155766
830	-320.767103	-320.272061
610	-324.629068	-322.052095
1597	-336.805704	-336.470821
3753	-271.652242	-286.294709
705	-362.953848	-362.534980
2651	-273.744309	-273.758815
3575	-309.736328	-309.702484
239	-270.446608	-271.693667
25	-309.712046	-310.595632
576	-345.655968	-342.257256
2609	-322.351046	-329.233026
1547	-335.613384	-337.012373
2909	-361.687451	-360.533485
1441	-303.469082	-303.004585
3159	-324.612512	-323.909823
1677	-344.412416	-337.657662
3858	-308.459001	-307.043103
999	-308.512721	-309.999712
941	-340.652570	-339.932510
3354	-360.529236	-367.076303
3071	-273.789182	-274.661165
3887	-242.196351	-223.574316
3256	-153.459846	-106.742469
1979	-308.462923	-310.124982
309	-309.718312	-309.568234
381	-341.835557	-343.526260
2355	-336.816043	-334.868527
2308	-324.460752	-318.386867
56	-345.599154	-347.180021
2197	-309.684327	-310.250635
3619	-325.779372	-326.975496
2115	-266.626759	-269.090143
218	-285.311823	-284.859870
2402	-235.696227	-241.007754
3731	-310.913156	-311.159733
2772	-343.232602	-342.263002
2756	-153.742562	-228.957864
3865	-362.899954	-364.064198
3220	-273.806349	-274.381570
3903	-340.636306	-337.101398
3192	-313.554802	-324.026174
3292	-326.937372	-323.122417
2190	-324.574822	-323.027144
1121	-333.449362	-218.625852
3310	-309.721850	-309.670673
1122	-345.601318	-341.510652
3777	-339.431092	-341.827322
892	-288.621895	-299.466099
201	-308.561649	-308.759064
1787	-325.795649	-337.548635
3077	-336.822591	-337.109384
255	-309.672030	-310.316784
