no_training:5	no_test:3988file identifier	 training data
2126	-270.399529
1703	-286.154755
761	-312.126820
1691	-272.595294
3215	-320.793270

file identifier 	 test data 	 predicted
533	-287.720383	-112.506729
3095	-339.431197	-108.797278
391	-345.584667	-87.456088
2017	-310.940345	-119.657581
3450	-382.824468	-88.891987
1929	-324.551800	-302.280827
2117	-346.839895	-246.788491
816	-356.748545	-239.101286
3267	-320.776472	-323.451000
2005	-305.155985	-77.591694
1797	-194.267232	-289.699585
3109	-324.582824	-315.880972
2840	-284.048718	-78.504357
398	-345.636145	-89.011971
1964	-309.726463	-260.336885
1448	-372.747155	-89.797046
2637	-325.687098	-94.777137
2353	-281.504579	-130.237186
875	-376.554863	-87.355885
236	-325.758113	-98.662647
1780	-345.606551	-91.050237
2525	-324.569051	-319.760866
584	-309.681686	-260.793988
1697	-345.613396	-97.537530
2341	-377.784360	-107.817107
366	-324.576206	-312.723792
1035	-284.385189	-80.041000
3495	-288.563768	-107.612711
2763	-272.548325	-272.767014
628	-325.726991	-99.358051
917	-323.320690	-272.079735
463	-309.715058	-258.362163
3145	-324.570872	-308.284175
2241	-346.857051	-243.027109
2179	-361.698233	-339.971072
1313	-324.502042	-326.862234
1109	-333.411326	-55.680367
1682	-269.215705	-274.681568
3424	-348.051118	-95.129637
763	-308.429953	-104.018273
1834	-381.615289	-122.696876
2244	-414.351653	-24.820287
1563	-376.575382	-89.881722
296	-345.688916	-103.727043
1796	-307.536544	-287.338789
719	-309.693538	-260.114866
2459	-273.761223	-126.124242
3596	-285.328258	-124.664370
3736	-355.517745	-59.984190
1126	-270.392715	-261.684708
1720	-309.692095	-262.587868
2952	-308.511290	-124.769293
233	-301.382062	-83.049027
2927	-324.500425	-308.555318
2521	-361.728609	-343.934161
3706	-345.687338	-107.004623
2293	-269.216495	-287.927708
3178	-345.605421	-89.276325
3180	-323.669200	-106.794292
2486	-307.239887	-140.065995
3618	-309.731536	-260.702505
2499	-376.539208	-86.318413
1835	-376.631067	-89.533490
3242	-397.707881	-220.706095
1475	-362.957353	-86.194272
1381	-303.795699	-317.072934
2957	-323.644468	-120.836735
3728	-234.474951	-133.362878
1575	-334.447259	-56.613071
3681	-310.914919	-109.413592
2739	-362.946034	-84.286496
1316	-361.652250	-334.910495
3915	-309.687698	-261.064851
334	-245.983375	-95.025490
1246	-318.406529	-75.573583
1270	-307.571937	-291.477738
2573	-307.303421	-119.949222
2612	-345.627545	-80.525508
2007	-308.499105	-115.532270
3683	-308.510782	-106.207796
3972	-359.339915	-64.390590
1502	-340.679724	-98.556279
1866	-310.940708	-122.620063
63	-287.377993	-296.861988
305	-346.859213	-243.356085
940	-325.787515	-102.474201
3598	-340.671493	-102.070159
187	-341.842120	-93.973213
2074	-285.300440	-135.568914
98	-303.553222	-121.124600
941	-340.652570	-103.568634
3878	-360.554015	-237.536296
2404	-323.340989	-258.215271
1376	-348.053064	-94.520880
3517	-396.475511	-50.892266
1159	-325.779568	-97.916889
501	-345.630685	-88.233850
2873	-307.545713	-299.794137
3837	-343.468335	-242.366876
3353	-324.514429	-309.472701
2741	-297.520999	-77.470297
1901	-362.946498	-87.369365
1601	-345.646864	-91.698510
3316	-264.261826	-93.615151
