no_training:5	no_test:3988file identifier	 training data
760	-324.605411
1579	-288.589020
749	-249.280474
1363	-355.525451
741	-344.434318

file identifier 	 test data 	 predicted
2749	-340.645995	-331.804091
3251	-306.056425	-357.878126
1700	-320.782427	-306.045801
3174	-272.844804	-235.327748
1559	-380.372123	-361.845239
93	-340.615011	-338.906297
1533	-309.671865	-295.684899
1038	-267.106213	-307.322027
2535	-272.835594	-260.811768
1186	-359.296697	-386.199768
1197	-308.462932	-299.565135
2770	-288.588657	-301.419902
1210	-340.641282	-332.044955
2111	-348.048744	-277.026017
875	-376.554863	-366.259862
3917	-274.985822	-236.589217
1103	-273.764642	-247.745049
1682	-269.215705	-271.893273
2095	-348.034975	-289.988062
3414	-285.313674	-312.549295
514	-309.685045	-272.644037
1225	-196.409349	-210.752922
1592	-271.616430	-245.480616
3247	-360.531175	-341.321917
1916	-360.557411	-341.505482
2259	-361.734611	-324.762256
3644	-345.587398	-321.879715
3700	-361.717469	-309.351838
1951	-317.408548	-331.641719
3368	-308.496367	-321.695755
1921	-310.904960	-255.133781
722	-310.935212	-253.163843
1262	-356.712023	-348.822742
3866	-341.882531	-334.826270
927	-340.676668	-335.791963
1057	-391.518453	-430.169127
2269	-308.452310	-290.828285
383	-361.702346	-352.207971
1517	-359.342366	-381.417485
3898	-356.700248	-346.321353
2577	-381.600777	-341.815062
1388	-250.583643	-253.520838
3513	-340.637067	-354.450473
1082	-310.901659	-274.976686
1022	-310.902683	-267.273794
2207	-301.330754	-319.011350
342	-323.351196	-373.068532
1947	-303.533559	-335.198455
2966	-308.428791	-281.663749
169	-309.688569	-277.639106
2662	-345.635068	-317.194212
3407	-343.517848	-324.904900
1238	-360.499088	-354.173226
3563	-227.798785	-319.199920
3871	-346.859809	-285.211404
1313	-324.502042	-329.466331
2611	-346.824672	-301.989653
3900	-308.465445	-334.048917
2195	-289.873479	-265.844666
1544	-324.594826	-312.002361
164	-340.675814	-325.629102
2219	-265.437885	-280.559876
2235	-318.409670	-350.258338
1271	-310.902165	-279.061530
1636	-233.551389	-227.998405
3378	-325.831718	-265.854747
1501	-288.653529	-306.346763
1223	-324.586663	-319.623785
19	-309.720734	-277.259162
2465	-339.464024	-347.139218
3872	-340.691219	-339.075452
2899	-310.930659	-246.396860
1571	-470.915515	-389.985860
2761	-309.696507	-286.320346
2808	-340.646073	-324.831781
2821	-308.511516	-296.863965
3295	-231.069318	-267.243364
1586	-272.837559	-220.913729
2284	-359.298380	-376.056033
2215	-289.795079	-263.493772
1235	-265.447270	-277.037341
2413	-345.604177	-318.846445
2030	-273.804223	-237.643756
2816	-310.905786	-252.152597
1496	-268.248371	-279.042107
3203	-308.459279	-297.649356
3597	-360.539435	-351.907713
2044	-373.173910	-367.430048
75	-381.566310	-345.911726
3744	-339.414779	-348.838971
2156	-346.827596	-302.795245
1454	-288.652757	-293.604944
2422	-325.718957	-278.985895
1280	-356.683566	-344.621350
627	-359.304956	-382.655654
3749	-249.363949	-273.978215
1373	-324.557383	-316.575483
695	-345.700085	-321.491124
1080	-288.570006	-303.130616
201	-308.561649	-281.925136
3496	-302.303890	-336.281353
1035	-284.385189	-294.941165
3362	-345.632413	-308.350467
2642	-324.578146	-349.977448
1640	-304.583737	-293.168195
3886	-270.388222	-270.202575
2354	-387.558484	-380.663829
435	-306.309029	-317.399444
2181	-340.656656	-326.310627
2560	-339.452794	-345.400056
2302	-492.008892	-374.263016
3442	-381.635659	-327.298242
1567	-356.714706	-351.108170
450	-235.729507	-180.267208
524	-308.507004	-321.447655
3618	-309.731536	-264.064443
1585	-360.545832	-353.962479
3986	-355.516778	-358.736350
2261	-233.260156	-252.647231
255	-309.672030	-299.379862
580	-360.537290	-352.373285
3027	-336.811099	-330.987356
3374	-324.551244	-316.118726
3183	-345.642870	-319.984979
1079	-287.347000	-278.783855
1785	-273.751900	-254.629532
399	-304.735224	-296.858851
196	-341.759398	-318.312594
650	-193.034094	-248.572072
1228	-345.640969	-296.160448
2160	-345.674929	-320.635827
3569	-272.588302	-244.002286
1835	-376.631067	-354.206752
2502	-309.685960	-281.014268
3081	-302.557878	-302.997342
2282	-375.368783	-362.895662
116	-346.831175	-285.408413
1263	-345.642008	-311.829946
3190	-232.325947	-245.640074
1170	-310.895183	-259.189338
1458	-288.648179	-285.684100
202	-226.160842	-279.818863
1126	-270.392715	-267.438367
204	-287.353313	-296.418508
3785	-348.045948	-287.884408
3558	-339.464817	-361.293138
2084	-361.708021	-349.132717
3134	-271.319942	-306.079967
1704	-274.984793	-220.496920
1013	-271.300649	-310.771192
763	-308.429953	-281.582077
567	-339.489014	-331.967120
1148	-284.062954	-344.741250
2136	-263.278851	-304.978030
2467	-325.805017	-308.928420
214	-348.052027	-278.888793
2028	-346.821466	-309.491408
3614	-288.627505	-273.103269
781	-362.918463	-313.045446
76	-325.685245	-314.415927
523	-345.565792	-309.097663
693	-234.520624	-221.054966
3415	-308.495275	-298.381936
3650	-382.756764	-340.320441
3286	-361.731914	-353.973849
74	-310.918822	-275.917939
1404	-346.883049	-316.884397
2287	-310.905485	-276.049984
158	-308.540079	-290.548738
3677	-307.571921	-292.539085
411	-397.680771	-347.465093
1780	-345.606551	-310.352887
2281	-345.643890	-305.557328
2661	-323.448833	-323.083518
2912	-346.883119	-284.907068
704	-235.696677	-230.886072
925	-307.567279	-298.228074
2523	-344.512144	-321.162896
2201	-452.728039	-399.079251
3660	-288.651313	-293.410642
3646	-305.130313	-322.002213
348	-196.432825	-193.353100
2786	-327.009009	-287.607103
2589	-361.718361	-317.583617
2288	-345.612787	-309.118710
3052	-291.017787	-252.817078
1697	-345.613396	-306.071704
1742	-288.583008	-287.140453
3568	-308.468418	-325.379084
1033	-339.482903	-334.565727
675	-346.827397	-309.543518
562	-456.105229	-363.744662
3556	-276.202384	-209.680791
544	-340.643340	-349.985321
3573	-325.730390	-293.731619
1860	-308.507458	-284.071996
1866	-310.940708	-264.102780
3164	-344.379764	-327.645437
3978	-282.861121	-361.346274
1738	-273.759338	-241.376724
272	-322.161948	-366.148325
1633	-247.201165	-290.957756
1849	-324.547957	-295.094004
1999	-233.547877	-225.102878
3770	-272.544060	-294.805573
1614	-325.736331	-290.762129
2762	-306.370119	-307.109590
2221	-308.512137	-283.742172
1177	-325.808092	-285.820334
3168	-323.614890	-323.346605
997	-361.688335	-331.038696
1972	-233.542445	-220.273138
2529	-229.969129	-280.233580
2654	-304.679740	-303.451329
3578	-286.432515	-279.759426
2217	-344.408081	-335.878207
2520	-307.284294	-313.378031
3497	-392.627857	-382.799280
1629	-272.526778	-234.996271
2275	-312.122563	-261.973717
843	-308.437835	-295.717350
3166	-326.949535	-279.701454
339	-356.705991	-346.926744
366	-324.576206	-314.916088
1278	-362.942040	-302.853385
824	-310.952875	-294.898692
1709	-326.941251	-266.907092
2753	-310.904304	-255.642988
1754	-269.221561	-291.061495
2920	-326.952797	-282.327724
3392	-361.774979	-340.673731
3100	-361.716824	-346.990320
2351	-304.614169	-300.278098
156	-288.654408	-296.809791
410	-325.835955	-266.927426
421	-288.627624	-266.697569
2659	-324.461004	-317.461868
2844	-301.377995	-314.516508
1180	-306.364186	-315.743401
3705	-345.665479	-312.983253
1490	-309.691591	-277.209017
2903	-308.505951	-342.226772
3306	-361.650084	-346.159833
3175	-309.649998	-270.328710
3529	-341.843027	-346.385433
783	-273.806375	-259.719780
3957	-307.291354	-336.141140
1531	-345.640098	-338.973974
2410	-361.673369	-323.640789
1522	-324.485746	-288.193251
891	-325.767721	-284.421607
3985	-324.548763	-344.961921
2787	-324.505365	-343.206353
417	-344.440065	-344.578217
2491	-381.634033	-356.827350
2326	-320.768781	-311.558631
134	-308.516376	-279.719857
3505	-274.983383	-239.925666
313	-361.721849	-314.596317
2122	-348.040439	-289.093638
1215	-335.566430	-343.151054
3612	-309.738513	-299.652447
97	-286.495035	-294.622386
1781	-324.582445	-334.460104
1689	-336.823026	-339.675570
3804	-324.573632	-325.667756
1161	-308.513516	-294.824337
