no_training:600	no_test:3393file identifier	 training data
3829	-323.654114
2473	-324.497671
978	-324.545574
1659	-487.002792
1194	-381.612648
2184	-360.501473
3590	-340.660106
2663	-361.722327
2931	-361.729140
2453	-268.273240
2880	-346.831172
586	-376.582598
3309	-274.989422
1673	-309.733829
746	-273.802095
1932	-310.911279
1484	-273.817328
852	-361.731511
2849	-355.442748
1804	-324.542706
3155	-376.605641
1690	-339.426816
3757	-281.482952
1935	-361.677841
3952	-269.175627
1031	-304.643927
2711	-322.460671
3858	-308.459001
3076	-247.198000
1438	-356.728392
3370	-396.486664
2782	-340.664407
725	-325.725266
688	-324.491475
3062	-381.573048
2638	-309.688194
3242	-397.707881
3619	-325.779372
1041	-371.504707
2772	-343.232602
1289	-344.439723
2345	-342.329232
1353	-359.297643
559	-362.935404
1096	-309.689595
2008	-336.802659
1581	-345.660520
2161	-361.735863
1449	-308.507220
3055	-285.313284
1461	-346.899170
662	-341.843824
791	-309.662433
3464	-234.470922
114	-361.772743
3743	-325.726182
899	-321.230055
3259	-359.368793
1613	-346.890723
921	-325.682121
2759	-393.905418
3592	-323.367866
2498	-288.539500
126	-274.991042
2719	-286.477365
2174	-324.606491
1238	-360.499088
390	-306.070291
1701	-344.428649
2422	-325.718957
714	-356.669324
1651	-273.809498
2888	-361.704536
1626	-345.619567
458	-340.699868
434	-338.195462
482	-272.599303
2155	-343.243883
3285	-247.192524
152	-306.286325
1418	-325.725274
3091	-341.869641
201	-308.561649
2102	-361.723581
2848	-339.419688
1574	-245.997884
3306	-361.650084
495	-342.297848
1665	-336.802871
3108	-361.653332
3888	-323.359825
3767	-324.568597
3622	-304.726439
1232	-336.811744
521	-262.065493
1333	-270.359564
2977	-310.909944
1611	-348.044714
3721	-284.372483
218	-285.311823
895	-356.728690
1444	-304.691748
2568	-325.718022
2463	-288.576502
1093	-325.718074
512	-346.861026
3023	-323.343769
958	-302.599262
3508	-309.675176
3515	-346.852204
1117	-345.566120
112	-340.648166
2428	-309.682996
374	-372.796889
1048	-286.495416
1749	-302.579654
2243	-340.673964
1696	-320.785074
2939	-352.864008
920	-281.489179
1485	-309.731369
1995	-362.946041
3977	-288.552886
3034	-360.418556
708	-306.313133
1522	-324.485746
571	-339.423497
2495	-307.596472
3740	-356.684693
3182	-287.440436
761	-312.126820
788	-324.467888
738	-324.592221
891	-325.767721
3205	-341.842686
2556	-321.958604
2093	-324.473588
2567	-320.795216
3423	-308.555641
1061	-343.531666
1153	-325.764669
2773	-325.684055
2124	-345.600825
1364	-267.963366
3512	-340.641866
1873	-346.842529
2703	-309.722894
1470	-272.542270
3291	-362.911941
1595	-309.686571
3121	-344.419977
2797	-345.646914
692	-362.917261
491	-287.737498
2157	-309.686797
3666	-309.735874
2570	-324.626187
1273	-355.513035
3569	-272.588302
1488	-320.766344
1802	-361.715983
1339	-285.316421
2862	-309.693471
1072	-272.554773
1299	-348.043466
3675	-360.534222
3439	-301.389192
1605	-345.703157
2029	-380.417684
1501	-288.653529
497	-287.470402
2338	-268.888303
2922	-352.890573
1643	-310.910140
2026	-272.837907
1770	-309.719198
2169	-356.733974
3328	-324.549529
2712	-274.985024
2232	-56.525887
2118	-324.560961
1671	-309.708282
575	-272.582834
276	-380.379743
2377	-236.916033
2494	-274.984732
1940	-334.429558
151	-270.397623
474	-281.476832
1442	-308.465594
3320	-310.952127
622	-341.886905
3532	-344.464356
1656	-323.352987
1967	-288.573475
2667	-308.455402
3394	-376.613178
2314	-345.658870
3373	-271.613890
1500	-345.609230
2952	-308.511290
1311	-288.545722
269	-325.729080
85	-272.550580
3944	-381.563295
827	-303.556664
90	-327.017113
1028	-360.421732
2275	-312.122563
1851	-361.717868
1968	-324.538807
2325	-273.732431
2742	-348.048844
2720	-231.102112
1831	-323.386306
1308	-341.814212
683	-348.060054
3442	-381.635659
3793	-381.580932
1815	-345.663783
257	-324.569867
1294	-345.612830
3645	-304.681903
3270	-273.788787
2968	-310.909942
1335	-283.156647
443	-325.754109
632	-361.705069
854	-383.971058
2382	-380.343633
3043	-196.405320
1624	-340.670034
406	-359.295180
2366	-286.466852
2134	-344.433965
2096	-345.661705
3286	-361.731914
1391	-323.317575
2598	-308.508949
1090	-272.500426
2114	-307.528446
2162	-340.613712
2259	-361.734611
2809	-344.506029
1556	-340.659506
839	-302.254301
3385	-324.583090
1765	-285.335887
3250	-360.517106
2146	-310.932540
3754	-324.570035
1545	-308.468255
3661	-287.358011
307	-302.239101
3537	-346.860694
1150	-308.551121
977	-285.160699
522	-309.680641
439	-288.690999
974	-303.468081
3924	-270.393737
2810	-273.763107
3629	-359.312853
2781	-288.581699
1137	-271.622539
371	-380.374978
2438	-392.565188
2975	-345.579201
28	-324.630221
625	-308.514390
2465	-339.464024
3744	-339.414779
2824	-304.720708
1684	-320.783029
2168	-310.899911
1326	-266.616319
2560	-339.452794
3522	-309.691414
2398	-319.533364
3909	-310.945132
1943	-325.729335
3190	-232.325947
1633	-247.201165
2244	-414.351653
1706	-382.777508
53	-285.330157
1598	-308.471397
2642	-324.578146
870	-345.646965
3271	-454.878708
3412	-335.628480
24	-345.608180
3644	-345.587398
2063	-344.402806
1569	-234.503085
2635	-323.324700
2650	-361.727711
2794	-304.681399
3893	-341.097446
1929	-324.551800
3540	-321.236907
2687	-377.816463
2041	-346.821470
3573	-325.730390
2342	-309.680487
2397	-308.772292
3128	-341.867138
54	-195.186228
1632	-340.673967
2001	-346.833365
3274	-196.407957
905	-360.513668
293	-377.807580
2947	-355.510313
1352	-304.677606
2240	-381.627040
2187	-310.904927
1077	-326.938562
2171	-359.346839
1837	-381.574917
2875	-344.475122
654	-309.727166
720	-381.594735
466	-382.782183
1198	-308.449457
555	-361.677945
502	-306.349558
739	-309.678703
641	-322.439472
1718	-356.706262
2552	-340.624424
760	-324.605411
2964	-362.945907
3102	-310.903589
2418	-304.734646
1536	-324.492974
1658	-287.337578
1627	-301.363590
1431	-344.392695
2855	-268.917900
1846	-344.370966
1220	-325.800532
363	-320.778723
2129	-356.722498
194	-308.496245
418	-324.565412
3012	-276.205920
1962	-382.756724
99	-336.813559
435	-306.309029
2334	-472.135006
3021	-360.495540
263	-341.853650
2580	-309.722373
643	-345.663386
1293	-271.369084
285	-249.362379
928	-345.665412
2808	-340.646073
60	-382.768883
2022	-344.425164
488	-346.861837
548	-233.555951
1344	-341.767606
3626	-310.902465
1653	-157.116735
1302	-339.445855
176	-308.554162
325	-345.637577
2538	-344.417597
379	-391.337881
3151	-362.873906
744	-249.332005
2213	-287.433999
1426	-381.607770
424	-309.717380
2936	-324.504178
1400	-306.067385
1057	-391.518453
3046	-322.057728
485	-250.585183
3455	-270.401061
2069	-346.855971
1629	-272.526778
888	-323.328290
501	-345.630685
2198	-382.804255
1911	-272.582516
3882	-194.261089
2896	-356.725069
1372	-381.574124
330	-286.408473
2107	-325.766177
2812	-381.619786
1746	-396.470299
1866	-310.940708
3907	-291.017966
223	-339.501781
1285	-346.860450
3403	-339.424322
1059	-303.436180
3730	-291.017996
1109	-333.411326
2333	-338.234590
737	-336.836792
1819	-249.292101
265	-236.916125
122	-339.419649
57	-345.635513
2054	-302.588564
2739	-362.946034
549	-372.785072
2175	-324.545475
2479	-271.622821
2628	-359.341296
3410	-271.316922
3016	-309.730329
2263	-274.983122
1833	-302.579718
3660	-288.651313
1345	-376.540686
2297	-322.412936
997	-361.688335
483	-309.705795
1616	-272.539058
1668	-344.433140
2983	-346.833689
1928	-326.927990
932	-361.764881
360	-346.890881
393	-323.334482
3051	-192.736096
414	-192.762455
1260	-270.417842
1803	-270.394458
2451	-359.328735
3061	-392.552088
3539	-324.625415
3090	-287.362939
2197	-309.684327
2853	-325.794835
2265	-360.469291
438	-381.565482
1741	-345.629842
885	-324.623780
2545	-324.614082
247	-304.688358
2082	-302.567313
1320	-340.656628
3473	-360.527434
996	-307.544316
1105	-302.306944
1619	-340.600021
3452	-361.758902
2321	-381.536295
782	-361.678341
1368	-288.584029
89	-249.259410
124	-271.621961
590	-346.857871
730	-336.821088
1228	-345.640969
1407	-235.694798
296	-345.688916
165	-327.013034
983	-341.851447
1657	-338.273162
1845	-302.309526
3230	-344.454591
1164	-340.611734
1095	-324.603415
1466	-340.657975
2554	-345.649886
3555	-360.547370
186	-340.606711
2035	-249.294409
1430	-361.720960
1848	-273.769835
3513	-340.637067
1280	-356.683566
355	-273.761263
2137	-324.588239
2170	-274.987123
2884	-324.471313
1125	-285.292217
1443	-346.867442
2350	-341.853951
2938	-346.875201
2563	-247.215049
2245	-308.434866
3923	-309.737951
2018	-286.492357
1784	-324.497693
3073	-309.734862
2961	-348.061993
1450	-273.757658
1883	-346.839066
2388	-309.695742
2354	-387.558484
1599	-304.689816
819	-276.204532
2435	-229.013797
2741	-297.520999
3336	-308.477672
601	-324.603558
1912	-310.915653
3771	-309.655144
615	-345.676743
1062	-324.496997
2699	-346.864540
3541	-379.527167
84	-345.610574
2707	-310.915408
2267	-291.016020
1063	-265.440996
503	-355.514134
1309	-287.723848
3418	-308.467120
106	-362.952198
461	-273.773506
3049	-324.610004
1880	-346.873992
3430	-341.828533
92	-301.343578
1234	-325.796704
2760	-155.908941
860	-397.697425
3804	-324.573632
1965	-288.555445
3188	-325.807242
3986	-355.516778
2800	-287.478272
2361	-304.727460
2080	-325.793131
2958	-324.580268
674	-346.879260
1839	-355.496901
517	-344.434827
2561	-325.778234
718	-392.601894
200	-345.625804
3638	-306.320806
13	-360.526646
2464	-297.555801
2729	-323.315925
407	-287.508781
1369	-392.662003
3963	-271.323381
3579	-356.677429
267	-345.641113
245	-340.656722
922	-272.844560
3530	-309.739069
367	-360.491873
2801	-310.932716
620	-346.820834
1983	-320.792773
1894	-360.532510
882	-169.557758
1560	-340.645686
2095	-348.034975
3586	-287.506415
513	-355.518342
3542	-344.409533
759	-398.888473
3243	-377.816466
1467	-345.613895
2779	-381.606362
1660	-274.985107
984	-248.443503
3827	-270.435807
2890	-309.738198
1380	-288.625728
3979	-345.651111
1992	-325.723538
875	-376.554863
2549	-375.410333
1941	-286.206129
146	-377.813815
40	-344.338878
924	-324.528533
1895	-324.551432
2121	-324.619773
2905	-307.206439
3582	-344.436500
3712	-300.148891
3914	-325.805781
2586	-191.810916
652	-345.620593
2731	-272.836211
2640	-398.880824
227	-377.805829
3357	-361.779217
3095	-339.431197
1603	-232.363630
3732	-320.774305
3421	-324.571081
2430	-304.688809
3131	-303.560907
1490	-309.691591

file identifier 	 test data 	 predicted
2122	-348.040439	-340.373136
3798	-310.941861	-309.584945
129	-308.512092	-308.627105
804	-248.395289	-248.366605
3087	-392.563319	-386.426281
1736	-273.764207	-275.179184
681	-312.126544	-304.934753
3794	-317.361117	-319.073006
2233	-319.556235	-320.838418
644	-376.595314	-366.376578
2502	-309.685960	-311.265763
3937	-361.713179	-352.906800
2130	-271.612772	-269.084691
1903	-309.678054	-304.596748
3511	-324.552260	-326.871206
70	-346.874234	-347.468465
1535	-324.463541	-325.388218
3616	-225.221461	-211.513997
3161	-309.678595	-307.790910
2954	-305.915530	-309.375350
631	-371.449232	-377.658991
1961	-197.629416	-194.959148
2762	-306.370119	-305.536308
144	-271.323089	-274.578519
727	-272.562906	-271.836457
3288	-348.045786	-347.684033
1003	-308.516378	-305.696649
1205	-304.682331	-310.712291
1170	-310.895183	-300.478688
2242	-362.870426	-362.748962
1038	-267.106213	-268.550626
2466	-325.785959	-319.428036
1978	-281.485530	-282.347854
2913	-361.630982	-364.050474
3680	-305.904722	-305.863827
3327	-348.059242	-349.747401
1915	-361.705669	-364.799536
3879	-339.483894	-335.800000
3825	-93.411888	-89.158399
2331	-308.516808	-306.948860
1184	-286.506282	-289.815514
2152	-308.540101	-309.219628
3316	-264.261826	-266.093388
375	-346.857432	-334.359039
377	-360.527122	-356.813938
3714	-265.398572	-265.125964
161	-285.276468	-280.825570
3671	-326.941692	-330.553682
3973	-356.659922	-354.366583
2005	-305.155985	-308.771939
304	-322.464725	-320.982997
221	-310.917273	-308.285962
270	-372.752005	-371.593821
1842	-362.894239	-359.997320
563	-345.644179	-344.579776
2625	-291.021574	-292.420513
1177	-325.808092	-326.810394
3497	-392.627857	-385.717783
2675	-303.787203	-298.107522
3867	-356.726146	-359.518341
481	-307.573371	-310.840316
1544	-324.594826	-322.186822
3168	-323.614890	-320.624313
551	-382.817123	-381.358020
31	-359.310420	-359.257630
423	-304.694187	-302.986958
1421	-360.526142	-360.363709
629	-309.712115	-308.569388
1885	-345.647670	-343.611565
1986	-344.459234	-345.180932
1621	-346.884834	-344.661281
2976	-356.737615	-360.686295
2643	-372.711859	-371.176996
1528	-360.446475	-363.050422
469	-325.775843	-325.399255
1004	-355.416555	-354.438648
3107	-281.504745	-279.784771
1226	-195.226072	-197.622997
3240	-338.234966	-333.754415
1531	-345.640098	-345.761562
156	-288.654408	-287.164180
755	-324.568345	-327.689005
1893	-344.385273	-343.319366
3865	-362.899954	-354.520457
1989	-287.426977	-280.061683
2520	-307.284294	-303.685185
3398	-304.686259	-306.582186
3222	-344.494043	-344.627927
3223	-341.794931	-337.450284
1951	-317.408548	-316.093310
3919	-304.721921	-303.159446
0	-351.615495	-351.313360
2999	-307.237456	-305.563531
3615	-210.071468	-212.287952
678	-308.506580	-307.819453
3895	-325.808333	-325.190809
971	-324.624537	-323.843816
1406	-375.394844	-373.413746
2571	-309.686348	-308.000781
91	-275.011437	-275.517420
396	-372.782655	-357.284307
1469	-324.444698	-325.006777
3001	-270.386138	-266.620097
3894	-322.469844	-313.367998
1775	-306.353871	-306.648736
2160	-345.674929	-346.032685
2045	-324.495988	-327.786533
1441	-303.469082	-303.806261
2396	-307.546144	-304.863242
556	-272.600604	-268.801982
2734	-309.719592	-309.441362
933	-270.430832	-268.996526
3981	-249.257629	-248.847556
405	-273.804251	-269.994584
3753	-271.652242	-273.279820
1918	-319.573117	-323.331911
1262	-356.712023	-357.277769
541	-325.714161	-324.147477
1419	-344.350927	-343.275393
3488	-340.672417	-334.136587
1173	-344.465017	-342.020754
2988	-310.923406	-309.828849
2044	-373.173910	-330.072938
2900	-272.554670	-274.375847
583	-285.016369	-284.354327
3883	-308.516508	-302.818466
3587	-322.421320	-310.770233
1794	-325.712420	-325.358893
592	-307.614861	-310.822713
3824	-302.288055	-295.877458
3823	-303.527274	-311.717085
736	-325.799293	-326.690274
303	-375.328197	-377.467001
1649	-346.868661	-348.188606
812	-308.509197	-307.890674
3764	-308.483519	-305.686347
1525	-345.608193	-345.086933
574	-271.665153	-274.247133
3342	-153.787612	-142.594257
1563	-376.575382	-377.819782
3142	-376.617653	-379.761060
3300	-344.499155	-344.777868
624	-312.119017	-302.959234
3224	-286.504546	-288.032436
617	-376.521083	-378.918244
2188	-288.690060	-289.117421
2030	-273.804223	-274.014153
2914	-270.422403	-269.391758
3157	-335.619981	-333.198019
568	-303.458583	-305.041620
2920	-326.952797	-326.836236
160	-309.685140	-311.545220
2226	-276.206257	-275.723788
2017	-310.940345	-308.797393
1878	-346.819711	-345.330773
3177	-287.662612	-288.900852
1710	-361.726166	-360.815031
3810	-372.726782	-359.225567
3384	-357.949026	-356.383632
65	-312.125621	-311.256597
3314	-305.846541	-309.705367
411	-397.680771	-390.225824
2219	-265.437885	-264.763173
3922	-270.394284	-270.921531
