no_training:5	no_test:3988file identifier	 training data
2555	-287.427764
2856	-376.586976
3584	-281.484877
365	-361.740208
655	-325.771459

file identifier 	 test data 	 predicted
1729	-361.740062	-360.874638
176	-308.554162	-60.605076
1666	-289.872246	-35.365471
3313	-360.526364	-37.108767
1575	-334.447259	-16.944859
3624	-324.614194	-337.093590
3092	-340.610697	-31.683456
1078	-309.738888	-32.808912
2100	-343.199390	-335.555018
1209	-392.612820	-9.896854
2211	-340.648620	-26.541527
1931	-310.900102	-19.053094
3833	-324.559324	-336.165728
2207	-301.330754	-17.383488
1199	-377.813742	-26.862558
2938	-346.875201	-54.006913
2246	-287.318502	-307.309448
2742	-348.048844	-16.709253
799	-310.910909	-20.638728
1758	-271.616401	-310.819800
2816	-310.905786	-21.200977
2900	-272.554670	-60.564875
866	-340.620625	-31.916778
1995	-362.946041	-322.106644
3002	-269.479234	-36.423843
3931	-288.683173	-318.394666
2435	-229.013797	-19.441558
1097	-325.784473	-324.247400
885	-324.623780	-342.271548
1014	-301.385442	-17.776348
237	-268.287661	-269.526883
3877	-340.623773	-26.263554
1413	-247.214861	-25.076123
360	-346.890881	-43.037573
183	-362.962787	-319.494586
2201	-452.728039	-5.886617
3974	-323.433262	-36.891592
1485	-309.731369	-35.614534
1814	-360.537947	-23.800903
1648	-345.660642	-57.676793
31	-359.310420	-13.746209
1707	-288.590006	-313.913439
2443	-288.547509	-313.865492
806	-308.768073	-324.436596
2543	-376.588479	-358.087992
3420	-306.358581	-37.854979
784	-377.848074	-26.045059
449	-325.753993	-323.880455
3882	-194.261089	-50.187600
169	-309.688569	-35.291114
315	-302.472397	-39.370659
555	-361.677945	-352.596447
3647	-325.794522	-324.305203
753	-361.710299	-348.113854
322	-346.832352	-39.780458
3964	-336.853985	-27.572137
2953	-348.047609	-16.089485
3177	-287.662612	-64.520873
1528	-360.446475	-31.056600
3579	-356.677429	-25.956967
3464	-234.470922	-292.773237
1902	-324.615795	-333.639334
2048	-235.699029	-37.339376
3425	-324.547564	-333.293021
977	-285.160699	-296.758415
1508	-308.462196	-68.916379
3930	-338.542975	-15.649626
3352	-272.834623	-31.466734
3588	-272.549011	-68.629219
1535	-324.463541	-330.359996
990	-309.684377	-51.372176
981	-303.499320	-30.613991
3889	-360.533387	-31.335398
