no_training:10	no_test:3983file identifier	 training data
1008	-248.448467
3170	-271.626697
2076	-274.982287
1242	-308.508254
2802	-325.804486
3903	-340.636306
288	-355.557059
1886	-302.286171
3443	-346.866543
369	-361.733362

file identifier 	 test data 	 predicted
3870	-345.605387	-288.638243
3505	-274.983383	-272.283783
3679	-320.794248	-369.785507
2963	-287.651399	-296.970877
2545	-324.614082	-392.317072
2795	-379.572458	-48.784739
205	-269.465281	-347.452655
3016	-309.730329	-339.018117
2315	-273.793520	-112.525589
1919	-407.364323	-20.786478
3587	-322.421320	-296.194736
3842	-376.587741	-246.742480
544	-340.643340	-345.807001
534	-324.575799	-389.226981
3616	-225.221461	-104.403147
649	-340.685408	-322.755479
1590	-344.415609	-326.213725
3634	-340.646592	-328.221707
2302	-492.008892	-78.647500
799	-310.910909	-90.928355
3785	-348.045948	-71.201705
2533	-265.438520	-238.409376
2707	-310.915408	-88.527793
780	-308.769557	-306.364978
215	-356.645883	-167.583012
2218	-325.756157	-318.965694
525	-273.812813	-115.070341
2505	-344.440744	-316.065870
3544	-312.133269	-251.246468
1012	-266.609146	-396.569460
374	-372.796889	-250.649720
2209	-382.781841	-228.181455
2254	-359.388326	-354.347847
1233	-265.440660	-229.972241
59	-248.430371	-241.334199
1281	-308.457113	-273.682413
2447	-323.330261	-207.022884
739	-309.678703	-345.793763
3092	-340.610697	-333.549744
2780	-272.545389	-355.994450
108	-345.614707	-260.125658
2847	-307.566260	-376.959784
3144	-308.472241	-254.138453
2849	-355.442748	-356.047298
1901	-362.946498	-335.272989
1284	-320.761539	-378.825570
1118	-306.032266	-317.301460
1934	-341.769746	-270.738584
3059	-363.508158	-350.531302
3606	-310.906553	-86.942222
385	-305.159206	-364.962607
3761	-352.866322	-166.342564
3624	-324.614194	-380.506907
1714	-132.718150	-158.188444
3575	-309.736328	-344.145374
971	-324.624537	-374.436538
2719	-286.477365	-347.822617
2144	-324.574829	-375.849170
3164	-344.379764	-312.697940
3600	-325.781571	-313.588440
3806	-309.676410	-336.652855
2283	-231.111403	-343.039272
1816	-344.357220	-308.119990
658	-307.234503	-337.745345
1332	-209.144909	-140.865097
2732	-324.579850	-386.992002
3385	-324.583090	-377.647302
3090	-287.362939	-392.173412
3449	-297.510804	-364.662950
1002	-287.689262	-292.743189
2526	-340.601771	-329.552916
12	-377.816587	-307.669642
2227	-356.712771	-175.605939
2299	-280.273691	-113.556011
2156	-346.827596	-330.804126
733	-345.660927	-261.818299
1769	-324.569009	-392.145511
1654	-360.518768	-161.622001
1582	-361.735290	-365.422909
3939	-317.386479	-72.740673
196	-341.759398	-268.960255
2303	-309.719920	-348.338535
2282	-375.368783	-53.067955
2318	-348.039301	-76.723555
401	-325.712603	-304.163411
