no_training:5	no_test:3988file identifier	 training data
2608	-306.369631
1186	-359.296697
380	-307.581989
2929	-345.638912
3740	-356.684693

file identifier 	 test data 	 predicted
2339	-326.954728	-40.879884
1392	-353.321142	-18.553642
3854	-346.867382	-46.612547
3399	-307.229313	-87.326138
3363	-345.658313	-312.549957
644	-376.595314	-58.825349
1899	-308.478846	-302.917688
2884	-324.471313	-293.014251
3273	-288.589678	-85.615024
3364	-305.057353	-343.490581
3029	-285.281493	-75.861291
873	-273.763068	-58.620078
2351	-304.614169	-324.046700
698	-274.985880	-49.046694
3747	-324.521162	-289.168357
1077	-326.938562	-40.926324
2039	-360.553317	-351.808154
2950	-360.498298	-348.662478
1602	-318.339586	-361.467624
525	-273.812813	-54.758855
1443	-346.867442	-37.836482
2923	-325.801905	-66.692397
2146	-310.932540	-41.469965
3586	-287.506415	-312.696508
2455	-344.431301	-99.473683
2168	-310.899911	-39.700273
3933	-307.569255	-296.615833
143	-302.355005	-77.540166
2753	-310.904304	-43.270154
834	-346.828689	-46.347207
1870	-309.686187	-53.176360
1565	-325.735821	-64.883645
2841	-360.524422	-345.187282
141	-287.734664	-324.484751
982	-307.235414	-90.796464
3182	-287.440436	-317.281870
718	-392.601894	-334.597668
1347	-359.361259	-347.193147
2009	-273.812948	-50.254056
3145	-324.570872	-301.175484
1311	-288.545722	-69.884429
184	-322.436757	-59.027006
1372	-381.574124	-63.328560
2940	-339.418028	-62.384808
3473	-360.527434	-340.124174
1397	-271.624640	-88.218021
3329	-310.909123	-40.219777
3884	-323.333263	-339.892683
3274	-196.407957	-294.643430
3172	-274.982310	-49.486396
2497	-325.763216	-82.370793
897	-345.659998	-318.589187
199	-309.673895	-47.658224
3725	-309.710255	-50.705192
290	-348.056024	-33.674945
1226	-195.226072	-130.751281
2401	-263.280728	-85.422927
1529	-354.275774	-35.348541
404	-324.595399	-302.644516
915	-304.734226	-323.888866
3427	-325.793904	-83.063738
969	-325.797425	-64.305494
735	-309.716570	-56.704749
3219	-339.428557	-63.823529
1700	-320.782427	-301.101378
2518	-360.566272	-347.009550
3708	-270.397474	-318.008572
3373	-271.613890	-99.384037
2934	-324.462733	-291.830542
1939	-242.205627	-65.438166
3356	-270.447268	-314.427780
3833	-324.559324	-296.266428
1144	-264.255612	-348.821271
1987	-325.775071	-66.128105
3121	-344.419977	-84.589269
2823	-309.730966	-55.539957
1290	-345.660459	-326.264859
81	-318.390876	-352.018218
131	-345.603479	-335.214750
3225	-362.875945	-64.091257
3566	-325.830752	-64.816384
2369	-273.760271	-53.499777
2538	-344.417597	-92.348347
629	-309.712115	-50.507320
2626	-305.900638	-59.783328
3128	-341.867138	-337.686967
1975	-341.829025	-330.146598
2634	-326.927446	-38.756550
186	-340.606711	-82.618169
2557	-273.774103	-60.829941
2630	-282.871678	-45.228272
2390	-270.097243	-113.441755
374	-372.796889	-42.889035
905	-360.513668	-330.290556
2510	-325.797299	-70.502308
301	-324.570823	-291.191542
1018	-354.272548	-34.941557
371	-380.374978	-38.044013
2349	-301.357553	-347.689729
1652	-301.316399	-347.521524
3075	-324.616343	-296.208122
2330	-287.681216	-338.928934
3626	-310.902465	-43.727107
2681	-308.466840	-326.316847
948	-336.827390	-71.492149
935	-269.154939	-320.563325
3257	-308.472221	-331.205172
1476	-308.455419	-328.637084
2377	-236.916033	-62.074727
3451	-319.606765	-339.221943
2787	-324.505365	-305.999110
2394	-355.446449	-348.504811
91	-275.011437	-49.262041
1745	-264.171923	-349.605565
1530	-272.549380	-67.329700
3367	-269.216969	-319.132559
2802	-325.804486	-62.262958
2878	-285.336744	-69.039180
1497	-251.731545	-70.424553
3739	-324.566515	-297.570385
3857	-340.686134	-74.512250
2307	-346.859945	-39.394174
3317	-269.177232	-309.745667
3133	-356.679691	-332.269615
3879	-339.483894	-62.200017
1466	-340.657975	-74.646930
2834	-325.699665	-63.402593
215	-356.645883	-338.534200
637	-360.557419	-332.717726
1575	-334.447259	-61.616841
2772	-343.232602	-67.393530
619	-325.787161	-67.732083
3916	-273.810780	-54.005639
436	-360.521191	-348.613796
2076	-274.982287	-52.152741
157	-376.519880	-39.524457
3255	-345.578846	-314.033272
1881	-361.772040	-285.370837
576	-345.655968	-339.365551
3046	-322.057728	-358.805350
1293	-271.369084	-307.486844
1133	-308.517070	-325.803169
2785	-310.915445	-41.401710
1280	-356.683566	-325.670582
2154	-360.512793	-350.069716
2036	-309.733888	-55.155191
826	-248.137789	-114.527051
779	-356.732185	-339.440959
2041	-346.821470	-39.691255
3232	-345.686487	-333.535381
1368	-288.584029	-90.090551
1310	-307.529289	-302.420960
2747	-301.332569	-349.183735
3425	-324.547564	-297.730179
1060	-345.713205	-310.264765
2581	-234.469389	-101.563675
148	-345.629933	-309.365679
226	-360.556344	-337.288410
1473	-340.678945	-69.231145
1315	-288.533780	-73.196820
2193	-383.976576	-41.943359
98	-303.553222	-88.893303
2821	-308.511516	-328.720167
2853	-325.794835	-87.600245
3536	-352.836930	-340.781042
3692	-281.505078	-60.716512
2283	-231.111403	-107.749169
1984	-287.441165	-307.207515
1679	-288.576381	-89.334353
1794	-325.712420	-69.512359
3237	-303.553222	-88.893288
1465	-382.796989	-313.109100
811	-304.567859	-312.884726
1366	-345.633122	-315.089177
1011	-310.942660	-39.680621
3756	-326.943546	-39.601328
2087	-286.484121	-92.737581
3682	-291.017820	-45.526158
2738	-324.555069	-300.509596
1134	-343.068226	-43.186503
1407	-235.694798	-72.156166
3158	-269.271320	-305.547588
2186	-320.782523	-300.984208
2646	-325.800095	-63.755914
806	-308.768073	-81.409115
1943	-325.729335	-64.753039
3901	-346.822424	-38.203448
3424	-348.051118	-30.368273
3024	-251.729571	-72.840333
352	-288.557016	-74.817264
2253	-325.818163	-68.025902
1844	-325.808754	-65.468632
2127	-308.519863	-334.380081
3685	-381.602419	-74.540062
952	-325.717725	-64.789621
1405	-361.711854	-283.824825
3518	-340.655390	-78.044961
3774	-305.130184	-360.352127
2806	-234.476081	-113.386351
3611	-324.577560	-290.906817
1178	-382.751729	-317.982785
1777	-265.408147	-306.700823
3588	-272.549011	-75.150291
472	-273.761356	-53.893870
3720	-308.561301	-331.740839
1047	-346.836177	-42.853864
2230	-262.056533	-38.627873
3304	-346.843297	-42.320861
913	-352.855499	-344.620725
2417	-336.838171	-72.972935
988	-341.827199	-323.489733
1282	-346.860539	-43.475477
1420	-286.516174	-89.463911
385	-305.159206	-353.484271
1203	-261.802956	-50.456969
3920	-319.574905	-323.718692
275	-344.442225	-72.228938
105	-309.727110	-54.930265
2644	-320.786990	-300.161460
858	-340.661797	-73.429832
402	-312.124533	-37.803492
1045	-344.449852	-76.171567
21	-278.059333	-30.828613
2258	-303.453218	-103.549555
2196	-338.559964	-351.179403
1414	-377.797879	-64.197565
879	-303.556846	-87.502080
1375	-345.645053	-316.298407
481	-307.573371	-294.502584
3597	-360.539435	-330.471952
503	-355.514134	-347.697082
