no_training:5	no_test:3988file identifier	 training data
3709	-340.613243
3905	-395.515911
982	-307.235414
2104	-379.006904
2692	-356.663387

file identifier 	 test data 	 predicted
3030	-324.500475	-19.294951
858	-340.661797	-341.711862
3571	-309.676719	-6.027367
3167	-309.688639	-6.890483
5	-351.628383	-6.029966
1073	-233.249538	-40.487857
3455	-270.401061	-35.653863
2563	-247.215049	-12.213637
1232	-336.811744	-336.507236
1501	-288.653529	-19.860166
3001	-270.386138	-33.942069
913	-352.855499	-354.741611
931	-361.763293	-21.556484
1945	-361.754136	-19.829686
1721	-339.479764	-9.475869
457	-380.372151	-5.906118
855	-271.614051	-21.955145
3748	-376.556657	-6.184581
449	-325.753993	-17.957582
298	-377.795528	-345.006036
1328	-376.531779	-5.680889
2351	-304.614169	-340.651441
1654	-360.518768	-355.141066
2026	-272.837907	-7.390603
3081	-302.557878	-336.889215
1108	-341.839596	-361.880153
2007	-308.499105	-347.045083
2696	-353.269456	-5.446308
2445	-324.576679	-27.885105
3321	-251.726162	-11.240033
456	-336.811524	-328.549961
2120	-381.630205	-349.108682
3882	-194.261089	-224.933666
2617	-248.151318	-21.783008
128	-303.785832	-25.071949
2836	-345.652670	-365.778046
3940	-308.464824	-337.510211
2621	-305.145002	-9.766191
2786	-327.009009	-4.380399
3669	-285.267165	-12.945712
1529	-354.275774	-381.094950
1193	-324.550139	-25.398371
162	-232.324966	-225.660875
2308	-324.460752	-20.117346
1812	-307.275809	-300.347751
2766	-285.279992	-11.560838
1234	-325.796704	-19.616859
3233	-304.691526	-343.739631
1884	-307.577822	-30.853457
3227	-348.043668	-2.877452
726	-346.870614	-7.477476
1288	-324.635136	-24.228753
3605	-372.755216	-5.721198
2318	-348.039301	-3.084954
2924	-348.045292	-2.773292
1308	-341.814212	-360.603432
1585	-360.545832	-329.997771
442	-356.712228	-347.218532
36	-344.382282	-341.388557
633	-325.759393	-15.143342
1492	-310.927319	-3.931112
275	-344.442225	-343.371352
2253	-325.818163	-14.011407
368	-345.595021	-359.038410
608	-309.688960	-7.721116
3366	-323.268818	-343.454285
157	-376.519880	-5.686634
141	-287.734664	-335.631396
2746	-247.190194	-12.849153
82	-309.701458	-6.678286
3247	-360.531175	-350.625550
2670	-326.934805	-4.827930
3575	-309.736328	-7.540145
2853	-325.794835	-19.100333
893	-232.317400	-229.305950
1356	-271.372094	-309.477120
938	-331.411639	-341.403469
2380	-327.025010	-4.468217
125	-228.992613	-243.020408
1382	-360.492675	-352.066503
2580	-309.722373	-7.508031
1929	-324.551800	-25.962131
1300	-324.595031	-22.763170
2898	-310.940190	-3.798988
2756	-153.742562	-21.242751
2553	-302.545562	-325.713070
1865	-345.609914	-365.998173
1010	-340.666160	-336.542596
2272	-324.528642	-20.764084
854	-383.971058	-4.778616
1745	-264.171923	-16.206656
1603	-232.363630	-222.365477
3790	-286.502445	-274.733922
3237	-303.553222	-296.378007
1998	-324.536830	-27.070573
2892	-325.728271	-12.333383
2709	-345.632155	-353.777047
2782	-340.664407	-338.556319
3296	-345.650105	-368.821210
1345	-376.540686	-6.476461
1567	-356.714706	-355.903824
853	-76.404702	-20.505899
3288	-348.045786	-2.656608
2305	-376.633716	-6.185944
1145	-312.129019	-3.171702
2954	-305.915530	-10.420799
3821	-308.427345	-333.983158
3953	-325.792503	-18.832764
728	-309.678404	-7.047002
2985	-304.745635	-342.939041
443	-325.754109	-18.866974
3932	-360.472117	-354.445046
320	-232.333410	-221.996386
1917	-325.790782	-15.380278
2625	-291.021574	-4.430534
3531	-344.458268	-322.715818
414	-192.762455	-25.442216
2824	-304.720708	-347.886181
2355	-336.816043	-323.249287
1189	-287.322957	-27.596329
1078	-309.738888	-6.662877
1664	-310.904974	-3.834637
377	-360.527122	-352.133453
1820	-324.522751	-22.526085
2250	-339.462492	-9.531797
3682	-291.017820	-4.969880
1239	-356.710448	-352.651902
1355	-361.727678	-19.205748
1314	-324.460304	-19.820445
2596	-339.467484	-8.967241
2134	-344.433965	-335.521894
1024	-302.535621	-340.565540
1564	-288.555332	-12.745054
2713	-310.904631	-4.749182
116	-346.831175	-6.485845
1522	-324.485746	-19.683165
2673	-345.652182	-370.339221
314	-233.255379	-39.520235
658	-307.234503	-302.703703
1510	-322.425235	-11.696146
1700	-320.782427	-23.919376
2672	-355.556836	-5.656291
3394	-376.613178	-6.617043
3454	-376.600944	-6.154139
617	-376.521083	-6.470866
3805	-309.680682	-7.902516
3895	-325.808333	-14.998091
2989	-287.317913	-27.720813
1126	-270.392715	-29.621340
59	-248.430371	-295.291142
1942	-382.751274	-366.674466
2785	-310.915445	-4.303692
1307	-303.460433	-302.307877
2365	-345.689766	-353.113300
390	-306.070291	-15.982738
2283	-231.111403	-21.576975
2379	-361.769162	-21.012962
344	-343.305175	-9.779964
1873	-346.842529	-5.342263
1146	-339.465889	-8.796015
3028	-346.861640	-4.777951
245	-340.656722	-333.265350
1717	-345.603646	-359.570501
3456	-276.206318	-6.016291
136	-343.240623	-9.212220
599	-343.312201	-8.421035
1025	-324.520219	-23.487339
2247	-348.046805	-3.243321
348	-196.432825	-214.707770
2984	-362.935648	-12.880168
2994	-345.597078	-368.965686
1331	-310.941319	-3.630741
3214	-344.426062	-318.349927
2929	-345.638912	-360.650163
1858	-343.238086	-9.024850
3807	-361.706503	-25.760729
1042	-305.904676	-10.964515
2389	-361.728546	-23.133415
3343	-320.735225	-28.873274
1361	-346.840635	-4.983050
1903	-309.678054	-8.472669
1334	-273.765782	-6.234450
2644	-320.786990	-23.862893
2275	-312.122563	-3.115714
1229	-288.582662	-21.864512
3524	-308.455477	-338.271580
2548	-340.654465	-336.326364
3047	-285.293918	-12.015936
2329	-324.557240	-23.868715
2415	-340.676441	-338.080255
2993	-346.825502	-4.975709
2890	-309.738198	-6.725199
3891	-346.821929	-5.621800
2936	-324.504178	-30.143694
381	-341.835557	-363.169022
3284	-343.290242	-9.239520
2165	-319.567241	-345.800304
223	-339.501781	-9.243492
1750	-287.645651	-334.573606
1837	-381.574917	-343.486360
3385	-324.583090	-23.699224
3507	-376.594067	-6.207822
2465	-339.464024	-9.463901
3392	-361.774979	-22.006959
2260	-271.351786	-297.166136
3443	-346.866543	-6.683015
1285	-346.860450	-4.704601
3127	-327.010419	-4.507245
644	-376.595314	-7.806759
1549	-340.689515	-333.825058
3429	-274.987297	-5.616476
2232	-56.525887	-24.955506
2425	-322.435505	-10.068337
2945	-307.281910	-292.562729
2464	-297.555801	-8.896686
1396	-346.886411	-5.865831
1718	-356.706262	-346.964561
905	-360.513668	-346.013162
1537	-309.692993	-7.248816
28	-324.630221	-24.630051
1685	-338.273553	-9.285340
259	-309.735245	-8.250728
3697	-312.119261	-3.896797
339	-356.705991	-355.419984
1431	-344.392695	-338.042140
3902	-382.757521	-359.994072
1457	-288.573089	-14.892652
1365	-361.755045	-22.815311
3665	-323.329494	-342.914547
987	-273.765811	-6.217889
2792	-362.944759	-19.771020
1753	-375.351387	-7.304448
2669	-309.763785	-7.987031
890	-344.458979	-339.471795
3985	-324.548763	-26.533655
1116	-356.691214	-355.849444
603	-346.867624	-4.757759
210	-362.938898	-15.098330
2643	-372.711859	-6.180936
966	-339.467091	-9.762437
3418	-308.467120	-347.948965
2235	-318.409670	-8.790604
1828	-284.993731	-15.794652
2847	-307.566260	-23.824653
3376	-273.775510	-7.673536
3779	-308.476903	-347.833163
1629	-272.526778	-9.376128
3523	-325.728070	-15.228940
3684	-362.958208	-13.295546
2921	-310.904813	-4.066819
3606	-310.906553	-4.082540
2886	-324.530742	-23.792311
1055	-345.681183	-358.757523
591	-325.760915	-17.072257
1095	-324.603415	-31.675706
999	-308.512721	-339.988886
2899	-310.930659	-3.882737
1230	-323.396217	-336.338356
3015	-359.362011	-6.316582
1263	-345.642008	-367.564320
863	-285.288405	-12.286405
313	-361.721849	-21.310616
3486	-437.484875	-0.229731
2583	-346.859078	-5.066894
655	-325.771459	-13.670491
900	-288.561991	-11.426553
2716	-303.464433	-300.710383
2174	-324.606491	-29.273701
3501	-318.409788	-8.773762
2791	-194.254127	-236.861461
1508	-308.462196	-345.111741
477	-265.399968	-302.060505
459	-348.056615	-3.010761
3986	-355.516778	-5.856661
3736	-355.517745	-5.889169
1997	-271.666841	-17.099473
3532	-344.464356	-328.279257
971	-324.624537	-23.177247
3037	-288.567911	-11.009422
1251	-322.482659	-10.573146
1950	-232.331230	-220.214824
565	-356.730212	-345.207794
1494	-345.654016	-360.584267
516	-312.134532	-3.394952
3025	-324.573338	-21.786700
1118	-306.032266	-14.592444
576	-345.655968	-366.338686
2342	-309.680487	-6.904410
3566	-325.830752	-11.648863
2584	-360.567154	-353.004233
3616	-225.221461	-243.749461
167	-310.912077	-4.220573
2458	-361.683558	-22.749849
150	-309.732713	-7.865667
1432	-324.522792	-22.143610
1584	-251.727102	-12.463692
1855	-360.497728	-346.171588
1841	-325.788368	-10.890565
1254	-325.753541	-17.324930
193	-307.285557	-289.668292
2663	-361.722327	-19.633030
3370	-396.486664	-3.751936
3706	-345.687338	-369.739444
3323	-232.335768	-222.566959
1520	-309.728493	-7.575362
1268	-344.411146	-320.842302
