no_training:70	no_test:80file identifier	 training data
111	-344.470970
137	-287.440932
6	-345.687671
149	-380.415966
87	-490.834069
20	-270.370102
143	-302.355005
30	-325.717105
131	-345.603479
37	-381.587333
78	-270.472470
74	-310.918822
42	-376.564691
64	-362.945802
77	-348.062001
31	-359.310420
57	-345.635513
96	-375.359188
93	-340.615011
118	-352.905052
40	-344.338878
97	-286.495035
124	-271.621961
125	-228.992613
112	-340.648166
48	-304.689512
94	-362.955075
130	-274.988525
61	-308.462933
7	-309.722879
16	-273.806874
142	-307.594137
49	-396.507540
26	-301.359287
5	-351.628383
101	-324.507184
38	-309.736982
105	-309.727110
10	-344.512001
50	-357.934562
108	-345.614707
129	-308.512092
83	-344.434906
35	-343.197784
36	-344.382282
103	-291.024232
52	-345.627428
128	-303.785832
11	-356.688211
76	-325.685245
12	-377.816587
122	-339.419649
135	-301.341304
53	-285.330157
73	-233.293627
3	-346.838279
72	-325.720699
66	-337.302324
59	-248.430371
104	-360.574432
127	-322.216227
123	-269.263476
144	-271.323089
91	-275.011437
32	-287.509315
140	-309.676929
68	-286.519735
110	-346.869123
145	-310.929561
45	-266.615452

file identifier 	 test data 	 predicted
146	-377.813815	-376.463099
0	-351.615495	-350.179215
13	-360.526646	-357.846954
23	-304.679494	-304.314604
60	-382.768883	-376.840035
109	-158.340943	-157.931255
39	-340.687222	-341.859086
1	-360.499843	-353.042928
119	-327.012568	-121.378176
100	-361.702143	-353.450406
132	-308.469258	-310.733313
82	-309.701458	-312.169132
139	-338.257996	-373.024340
147	-345.615452	-341.464758
25	-309.712046	-313.830283
138	-362.875317	-365.196581
98	-303.553222	-302.575605
54	-195.186228	-193.997411
133	-271.642927	-269.010458
70	-346.874234	-345.989924
89	-249.259410	-249.429551
47	-247.225618	-243.019047
46	-372.766726	-367.359249
121	-361.711483	-355.518993
106	-362.952198	-363.457520
113	-360.478880	-352.962125
21	-278.059333	-55.389103
33	-264.504487	-266.907330
80	-392.672883	-391.871594
58	-304.683044	-303.544938
95	-351.666551	-352.589609
55	-335.683118	-337.114038
18	-309.719641	-311.222167
126	-274.991042	-269.118070
99	-336.813559	-338.706915
14	-302.238859	-298.608671
8	-272.545439	-266.621592
19	-309.720734	-312.823156
148	-345.629933	-346.411964
136	-343.240623	-346.817332
92	-301.343578	-301.967866
107	-307.580090	-305.936133
75	-381.566310	-378.050339
71	-346.864282	-345.491973
63	-287.377993	-287.434749
27	-324.573866	-326.772241
9	-344.468531	-346.365877
134	-308.516376	-308.912523
69	-265.441614	-265.227855
34	-306.355655	-307.813557
43	-319.572842	-318.828069
90	-327.017113	-122.525858
51	-283.168740	-287.249773
41	-345.649146	-349.412243
17	-345.612580	-347.596182
86	-190.624631	-74.667908
81	-318.390876	-319.949520
62	-309.677968	-311.269914
28	-324.630221	-323.765984
67	-172.006141	-269.877333
24	-345.608180	-346.900012
44	-309.735489	-310.649821
29	-344.425700	-344.786354
114	-361.772743	-360.084878
117	-211.295163	-200.292657
88	-345.655534	-344.669509
65	-312.125621	-281.690282
120	-323.345161	-324.003045
2	-324.551643	-324.897780
84	-345.610574	-345.693280
85	-272.550580	-266.032219
79	-324.605178	-325.337819
102	-307.230370	-307.520085
22	-324.575190	-322.336841
141	-287.734664	-294.996286
56	-345.599154	-347.315292
15	-288.542593	-280.456692
116	-346.831175	-344.539618
4	-270.439280	-270.505123
115	-356.682218	-351.592730
