no_training:25	no_test:3968file identifier	 training data
2888	-361.704536
3709	-340.613243
3760	-280.314080
2713	-310.904631
2940	-339.418028
1654	-360.518768
38	-309.736982
3490	-359.315205
2729	-323.315925
3737	-361.714817
3781	-274.984614
2523	-344.512144
3473	-360.527434
747	-359.350089
1457	-288.573089
420	-362.950092
2299	-280.273691
1575	-334.447259
3181	-307.209274
3521	-342.324182
1120	-353.283458
2219	-265.437885
3647	-325.794522
3950	-270.439135
1681	-310.908780

file identifier 	 test data 	 predicted
514	-309.685045	-302.722624
2251	-430.448052	-19.581872
1152	-308.448572	-65.785047
1562	-309.676327	-305.544870
3672	-309.689612	-301.455634
2362	-305.134491	-348.958648
1243	-323.582949	-338.769755
3442	-381.635659	-355.400154
2222	-340.678668	-342.968611
564	-272.569586	-308.357933
3249	-325.739818	-327.461849
3814	-361.745554	-344.815599
2507	-291.014750	-114.128823
1085	-231.092208	-316.455427
1265	-227.324775	-316.386632
2594	-335.586914	-331.893089
3666	-309.735874	-307.105772
2050	-362.937518	-357.175434
304	-322.464725	-334.205629
751	-361.724921	-347.219110
3139	-344.437158	-329.054505
552	-340.639366	-345.576904
3596	-285.328258	-325.181633
1374	-322.175807	-346.318593
1762	-361.755551	-345.715418
623	-265.457424	-265.489824
1199	-377.813742	-366.309742
3002	-269.479234	-292.212881
1521	-323.665247	-334.222514
3281	-309.716743	-306.373706
1604	-347.456674	-331.550579
1566	-380.438011	-318.642401
620	-346.820834	-298.462343
703	-340.656580	-344.141535
1127	-345.659797	-53.317973
2851	-356.699504	-354.241610
2711	-322.460671	-335.306763
3662	-360.469577	-356.395739
1711	-345.611239	-63.690955
1945	-361.754136	-345.881555
682	-302.303791	-336.466364
3945	-304.737186	-76.860462
879	-303.556846	-310.212504
758	-307.574899	-309.768574
2351	-304.614169	-74.573572
2853	-325.794835	-334.100913
3746	-309.736797	-310.097498
2797	-345.646914	-78.283591
3842	-376.587741	-317.070977
3419	-335.590859	-332.496448
3851	-326.998454	-98.774167
1829	-382.804482	-63.732706
3953	-325.792503	-335.715803
2029	-380.417684	-323.574243
2105	-335.635972	-329.673809
1607	-303.462115	-310.014494
8	-272.545439	-311.824124
2991	-272.841336	-123.200628
1920	-361.714679	-349.051143
1689	-336.823026	-337.938921
3703	-287.697316	-76.164486
704	-235.696677	-137.439123
221	-310.917273	-303.536035
2833	-248.375248	-246.453576
240	-286.517094	-301.546943
106	-362.952198	-361.627532
2491	-381.634033	-363.774719
905	-360.513668	-355.832294
56	-345.599154	-65.047232
1841	-325.788368	-336.868291
294	-308.506421	-97.662159
68	-286.519735	-300.460771
2775	-382.812383	-62.823303
1389	-272.510742	-306.688662
1713	-323.381747	-326.973442
3294	-340.693392	-339.598693
809	-361.738091	-352.915993
2806	-234.476081	-244.035079
2420	-340.625366	-337.005978
2387	-391.391111	-40.649243
3055	-285.313284	-339.578840
2314	-345.658870	-70.784591
1791	-272.554824	-305.392704
2987	-271.618137	-280.979118
1458	-288.648179	-284.725788
2762	-306.370119	-314.447096
3834	-324.589539	-314.641387
151	-270.397623	-275.380285
2350	-341.853951	-69.610561
1047	-346.836177	-300.536069
2214	-245.994065	-71.583869
3650	-382.756764	-57.794423
1346	-308.542644	-75.886193
63	-287.377993	-286.548060
2067	-280.248350	-283.262756
1478	-309.691634	-307.382291
3358	-326.934987	-97.101444
3125	-308.510840	-76.718679
2453	-268.273240	-329.215072
1471	-346.857623	-297.223004
3112	-327.021680	-97.917801
684	-361.753989	-359.989771
2188	-288.690060	-302.440348
1307	-303.460433	-308.100283
133	-271.642927	-287.364905
1211	-286.498633	-303.480101
3572	-322.172641	-354.870865
3754	-324.570035	-327.364981
3776	-320.773105	-322.883460
1712	-345.612640	-61.878810
3925	-325.718488	-321.203989
2689	-309.673807	-306.945865
1984	-287.441165	-289.673531
3548	-79.764152	-123.489730
2457	-382.757134	-61.640143
2534	-362.960595	-364.852967
1444	-304.691748	-85.329994
1267	-341.841438	-74.069446
1828	-284.993731	-324.874426
3231	-380.446861	-308.390460
3247	-360.531175	-358.444780
1379	-325.731549	-321.754208
904	-345.608456	-94.219245
2376	-346.840597	-295.496975
1745	-264.171923	-320.082407
767	-346.861463	-301.210387
3721	-284.372483	-336.233708
882	-169.557758	-79.101409
1873	-346.842529	-295.196290
3097	-309.716094	-303.228832
878	-308.466070	-83.326548
695	-345.700085	-73.808564
456	-336.811524	-332.880394
3186	-346.829695	-293.636261
636	-382.818623	-64.286500
1282	-346.860539	-301.396403
2549	-375.410333	-351.171674
1066	-375.344926	-349.277706
2598	-308.508949	-74.097396
748	-324.572987	-314.818498
1716	-325.784331	-329.707045
3144	-308.472241	-62.909587
3320	-310.952127	-309.563789
2500	-286.498235	-298.166744
2175	-324.545475	-321.098651
1538	-348.050463	-293.567980
1191	-360.510716	-355.710751
3382	-341.145624	-47.204120
515	-287.727890	-82.390371
1532	-309.731599	-311.173230
1326	-266.616319	-272.398421
1688	-324.567893	-321.123236
39	-340.687222	-344.962917
2157	-309.686797	-303.765986
1805	-344.380468	-347.028617
920	-281.489179	-329.498235
2579	-273.765811	-312.278883
3	-346.838279	-296.305950
3506	-320.804155	-321.255878
2187	-310.904927	-304.887688
3651	-303.463214	-307.846212
2263	-274.983122	-277.773549
345	-309.704732	-300.245800
1526	-269.267574	-269.144820
3223	-341.794931	-74.905389
1721	-339.479764	-334.846878
1205	-304.682331	-81.012937
588	-309.684571	-311.461521
1862	-319.615129	-320.773487
807	-340.681309	-340.874284
2639	-302.580808	-305.125178
2868	-270.407057	-273.471957
3897	-324.519277	-319.283550
1853	-359.314227	-352.745135
1520	-309.728493	-310.197934
1302	-339.445855	-339.771159
3229	-271.614305	-281.157974
3406	-286.459793	-298.183204
1619	-340.600021	-338.511769
2761	-309.696507	-305.177547
2529	-229.969129	-248.778831
2038	-348.056093	-300.413042
1613	-346.890723	-295.932745
1655	-338.217210	-311.250263
2087	-286.484121	-298.652112
3478	-343.296547	-332.600014
309	-309.718312	-304.491668
2819	-360.551444	-358.499754
3392	-361.774979	-335.185798
252	-305.913756	-312.055993
2922	-352.890573	-350.022012
2633	-324.627681	-323.777640
688	-324.491475	-296.460215
3973	-356.659922	-356.078753
2041	-346.821470	-298.285586
3104	-310.941183	-313.280989
1560	-340.645686	-336.249223
769	-271.361537	-93.550122
2213	-287.433999	-294.590866
1020	-303.566436	-311.745563
3813	-340.620847	-337.315574
3589	-324.543443	-328.796769
3555	-360.547370	-358.099219
113	-360.478880	-359.279320
458	-340.699868	-342.494245
2371	-307.253245	-305.770453
3219	-339.428557	-338.830962
3830	-346.817778	-298.320593
1408	-379.527030	-351.044533
2917	-267.068488	-293.209355
1314	-324.460304	-308.708254
3700	-361.717469	-351.201890
358	-272.544323	-311.456656
626	-288.653249	-294.078244
1868	-326.949224	-110.864242
3543	-287.318584	-282.787347
9	-344.468531	-342.151443
339	-356.705991	-356.489664
1687	-344.407598	-336.521777
3116	-312.128429	-262.387472
3012	-276.205920	-72.115486
1236	-155.897345	-242.153372
1148	-284.062954	-278.967435
1433	-325.729800	-329.027740
3210	-336.808333	-330.603186
3553	-346.830674	-295.814075
2216	-308.505718	-70.965179
702	-379.000257	-61.365169
3801	-310.937414	-304.615332
2239	-346.823312	-297.480406
3456	-276.206318	-77.924757
453	-375.430225	-317.972575
1429	-288.579114	-296.469153
246	-313.537245	-317.046294
419	-312.128001	-264.224971
2967	-305.841708	-308.023013
2442	-345.636611	-71.113489
700	-310.938181	-303.504813
1060	-345.713205	-61.254928
3661	-287.358011	-286.925624
3530	-309.739069	-306.730543
619	-325.787161	-334.701713
2467	-325.805017	-334.328041
452	-324.575287	-314.906462
2446	-361.740252	-344.337656
3191	-284.360325	-338.406318
1052	-361.770383	-347.827081
3260	-345.595084	-62.054546
313	-361.721849	-360.143547
2754	-309.674575	-304.235414
153	-347.466594	-329.582960
1603	-232.363630	-249.646843
2356	-323.346816	-324.438851
1870	-309.686187	-308.762062
1626	-345.619567	-61.013003
931	-361.763293	-342.674817
3743	-325.726182	-322.105804
3615	-210.071468	-291.233508
1164	-340.611734	-341.222159
2166	-343.239068	-341.853427
1338	-320.793141	-319.952933
1032	-346.816694	-298.826419
2176	-345.608670	-62.786917
1996	-356.687774	-357.399483
2768	-340.690205	-341.576709
2873	-307.545713	-303.615747
1354	-382.790027	-71.620941
1665	-336.802871	-337.045471
2889	-341.871347	-70.695918
1470	-272.542270	-313.268952
618	-308.467888	-66.973879
2902	-271.653205	-276.669495
2676	-325.784384	-329.084323
512	-346.861026	-299.144775
1419	-344.350927	-336.435448
3282	-362.972786	-359.503771
1157	-309.691584	-308.780543
331	-309.734363	-304.118067
1242	-308.508254	-91.072116
259	-309.735245	-310.391196
2154	-360.512793	-357.457877
41	-345.649146	-66.683611
1535	-324.463541	-299.419264
3322	-272.536448	-308.344792
1917	-325.790782	-327.250499
2049	-344.463291	-343.451392
2354	-387.558484	-42.101627
3716	-361.720799	-344.224002
3844	-308.450468	-66.445882
709	-286.134079	-283.326245
222	-412.548009	-351.629785
1702	-251.727632	-306.741682
675	-346.827397	-296.876998
3005	-249.248680	-246.405633
3913	-308.551230	-74.374643
1893	-344.385273	-347.807632
278	-397.667072	-376.294016
3787	-381.580675	-368.750305
3831	-451.528971	-303.311652
1096	-309.689595	-306.705219
3556	-276.202384	-72.227969
2519	-323.585680	-336.340391
2839	-362.930315	-357.276757
88	-345.655534	-67.280806
3891	-346.821929	-293.603139
1832	-309.737802	-308.084471
280	-271.324234	-107.756824
3077	-336.822591	-335.332973
3218	-325.743746	-326.255064
1941	-286.206129	-284.092562
581	-287.683128	-81.725851
2679	-312.130526	-266.243385
915	-304.734226	-78.363663
3992	-319.576017	-316.872842
1629	-272.526778	-307.585090
942	-325.715957	-318.102057
1248	-304.732336	-77.450252
1150	-308.551121	-82.889372
522	-309.680641	-312.292868
1121	-333.449362	-51.766454
959	-492.026657	-361.102908
1169	-346.819305	-296.949588
387	-268.248806	-328.545654
2156	-346.827596	-295.574259
1372	-381.574124	-366.656257
3228	-381.648857	-355.111654
1119	-304.733360	-76.857514
225	-346.842403	-292.712799
2710	-361.773017	-344.854523
2345	-342.329232	-351.503859
2370	-360.496984	-349.948055
2774	-310.910631	-310.179187
1938	-341.826148	-73.494303
3021	-360.495540	-360.537923
837	-360.512026	-355.757200
898	-305.906901	-314.104823
185	-361.726913	-351.776972
506	-234.516241	-249.461615
3026	-250.478855	-84.209735
3570	-272.514475	-306.882893
2817	-340.641240	-345.322413
2691	-308.505543	-81.367343
2861	-288.654312	-297.013361
272	-322.161948	-348.201787
3638	-306.320806	-311.341269
3712	-300.148891	-81.918300
3839	-231.155780	-314.990617
1274	-309.686648	-312.740124
541	-325.714161	-314.545614
47	-247.225618	-323.700650
2957	-323.644468	-338.215911
1927	-361.739999	-345.971555
2063	-344.402806	-349.138772
283	-355.460155	-354.848497
289	-321.949791	-332.057213
2019	-340.659620	-341.885809
2799	-340.702898	-341.047667
2045	-324.495988	-293.939556
3445	-286.508374	-304.017822
2814	-325.804528	-329.579685
1019	-327.016183	-105.735682
290	-348.056024	-299.328190
768	-193.039603	-284.397894
401	-325.712603	-318.215190
577	-343.087962	-299.973857
1824	-336.855265	-331.987876
2506	-307.526911	-290.231305
1826	-285.242094	-336.535978
531	-226.107205	-249.341576
418	-324.565412	-332.430917
1634	-324.563073	-314.834162
982	-307.235414	-313.198600
3451	-319.606765	-321.786785
3786	-308.759185	-318.545771
2894	-309.717750	-312.701669
3855	-304.746925	-74.010100
1104	-287.315479	-279.721992
1406	-375.394844	-346.711086
2270	-355.497046	-360.375683
327	-324.607903	-322.887387
1097	-325.784473	-337.663186
2487	-361.694757	-352.704584
2327	-381.624797	-365.842832
2051	-325.790442	-331.167022
1312	-381.612501	-360.411478
