no_training:10	no_test:3983file identifier	 training data
1197	-308.462932
573	-286.504534
2932	-285.320198
3620	-359.351415
937	-306.397642
2986	-340.629609
1461	-346.899170
1489	-266.777425
1110	-325.781398
3262	-235.693825

file identifier 	 test data 	 predicted
3574	-398.876124	-1.305553
563	-345.644179	-281.619125
1090	-272.500426	-287.977333
833	-325.761605	-309.854029
59	-248.430371	-278.513257
2468	-307.193849	-322.112695
1223	-324.586663	-2.277521
763	-308.429953	-306.897559
2801	-310.932716	-3.452435
371	-380.374978	-208.189894
1451	-348.052763	-6.056977
1513	-306.368494	-289.632725
2331	-308.516808	-306.245555
2887	-345.641890	-271.575999
72	-325.720699	-323.056162
3479	-265.289023	-270.975411
2829	-340.622886	-329.002450
3817	-288.554600	-311.332929
3049	-324.610004	-2.585836
865	-304.728720	-306.175430
1471	-346.857623	-331.235340
1989	-287.426977	-10.661628
1449	-308.507220	-295.974502
3851	-326.998454	-166.564092
1643	-310.910140	-3.647327
2967	-305.841708	-311.282284
2935	-297.516418	-322.931430
2640	-398.880824	-1.040271
3521	-342.324182	-326.683067
3919	-304.721921	-306.847299
1422	-361.728608	-2.059216
2544	-381.632480	-309.012499
124	-271.621961	-302.538183
3151	-362.873906	-306.730739
3106	-273.735646	-7.074056
1367	-325.812267	-313.225131
3252	-340.610842	-330.725254
1813	-307.550360	-3.467353
1389	-272.510742	-281.020251
1657	-338.273162	-2.203794
3286	-361.731914	-1.394196
2846	-273.780933	-5.788616
2204	-310.904876	-4.808101
3595	-345.600227	-285.399684
3098	-345.658421	-292.630327
3221	-308.477915	-302.101717
2628	-359.341296	-355.958317
1918	-319.573117	-267.349574
2446	-361.740252	-1.485799
3402	-234.522504	-255.611232
2085	-309.695312	-326.313322
176	-308.554162	-303.828278
2994	-345.597078	-289.629706
1408	-379.527030	-1.027298
132	-308.469258	-298.778916
3155	-376.605641	-219.676530
1215	-335.566430	-256.602919
813	-361.733052	-1.575087
1975	-341.829025	-282.523253
3856	-306.313590	-291.321226
2070	-114.483613	-11.237521
2258	-303.453218	-302.167872
511	-320.778636	-3.432831
425	-289.769718	-187.492055
223	-339.501781	-262.449121
1488	-320.766344	-2.227003
1475	-362.957353	-306.221399
50	-357.934562	-2.078806
151	-270.397623	-5.426831
3896	-307.280331	-301.508671
1381	-303.795699	-3.836758
1935	-361.677841	-2.037561
3010	-361.720579	-1.888448
3730	-291.017996	-3.339249
3695	-309.651827	-331.314276
3717	-275.014300	-3.344422
2429	-306.081547	-259.320520
3225	-362.875945	-297.530307
204	-287.353313	-5.191045
1289	-344.439723	-331.119500
2435	-229.013797	-244.358059
1486	-380.373644	-212.081081
2946	-345.649552	-283.780451
2378	-339.490841	-263.123436
3240	-338.234966	-2.108321
1521	-323.665247	-334.065518
2463	-288.576502	-306.641003
1757	-285.313612	-280.123762
3556	-276.202384	-2.498923
3593	-304.614300	-305.893232
1967	-288.573475	-306.919357
12	-377.816587	-320.564253
3278	-298.952950	-1.185217
521	-262.065493	-5.369366
3075	-324.616343	-2.406860
1929	-324.551800	-3.518907
2871	-308.460407	-304.161013
967	-372.742461	-221.631557
1823	-340.656176	-335.847887
3068	-306.015194	-270.859246
991	-345.602096	-291.859693
3321	-251.726162	-265.481949
584	-309.681686	-294.531321
2671	-344.377098	-327.423834
1060	-345.713205	-290.533592
3767	-324.568597	-1.960213
300	-324.602433	-2.932455
3456	-276.206318	-3.069120
925	-307.567279	-4.542261
1681	-310.908780	-6.875447
287	-307.560718	-2.577603
2479	-271.622821	-303.315534
3887	-242.196351	-226.429538
2408	-356.708234	-282.325844
2648	-325.728744	-322.005638
496	-377.794221	-316.834643
137	-287.440932	-9.502168
1097	-325.784473	-316.190261
3845	-344.454717	-337.168728
2176	-345.608670	-286.809845
751	-361.724921	-2.019299
2488	-363.508158	-353.963164
2219	-265.437885	-271.516817
634	-154.960361	-13.006535
3022	-234.455424	-254.868076
2578	-324.576080	-2.082994
993	-317.364547	-1.769788
1227	-322.155306	-319.320704
2095	-348.034975	-3.248291
2054	-302.588564	-301.594996
1444	-304.691748	-300.595121
3108	-361.653332	-2.457461
1962	-382.756724	-255.211947
3773	-345.602641	-288.721681
2765	-381.546975	-312.770749
84	-345.610574	-288.884071
1792	-363.504227	-350.389915
707	-381.585428	-307.752970
1278	-362.942040	-302.284950
1141	-115.679136	-15.938761
3960	-336.825944	-337.711992
3816	-272.830720	-219.484914
3040	-360.506446	-221.098117
2561	-325.778234	-324.649583
2217	-344.408081	-336.206842
3984	-344.418857	-332.369403
2925	-301.394865	-307.470609
2394	-355.446449	-357.047213
1804	-324.542706	-2.728169
2369	-273.760271	-6.466380
9	-344.468531	-336.685522
2505	-344.440744	-337.040579
3174	-272.844804	-208.750317
381	-341.835557	-289.688604
2143	-288.628466	-311.432641
1619	-340.600021	-336.288262
585	-229.918003	-11.790210
405	-273.804251	-8.976088
2316	-306.361448	-299.204775
1815	-345.663783	-292.751457
1582	-361.735290	-1.812858
2976	-356.737615	-247.057916
3934	-381.630276	-317.132098
1261	-268.282665	-261.642163
1856	-321.958301	-317.980181
2963	-287.651399	-294.442118
587	-307.283919	-278.227171
597	-309.683901	-323.502559
399	-304.735224	-297.276729
2532	-301.405558	-328.739799
1544	-324.594826	-3.569360
3165	-356.724041	-246.419345
1785	-273.751900	-5.939265
418	-324.565412	-3.077624
3505	-274.983383	-3.723214
2150	-324.570860	-2.673361
3059	-363.508158	-353.963164
1568	-324.555249	-2.371339
3942	-287.507193	-5.259108
3280	-344.483775	-336.819851
3191	-284.360325	-304.362503
2409	-324.595526	-2.723824
899	-321.230055	-3.913507
3904	-356.716094	-239.860509
313	-361.721849	-1.749587
3088	-308.459859	-306.543019
1715	-286.486570	-306.928208
1361	-346.840635	-341.439470
662	-341.843824	-296.290410
3469	-356.686540	-259.963691
2484	-344.359905	-335.618020
318	-310.954514	-7.240616
792	-310.898648	-4.155105
3743	-325.726182	-321.911645
3116	-312.128429	-1.607997
2979	-320.767064	-3.766387
446	-305.831164	-304.485238
2546	-248.018573	-260.557123
1017	-308.419735	-305.651446
835	-320.740782	-4.238200
2531	-157.115484	-145.536668
3354	-360.529236	-257.958698
2519	-323.585680	-325.496586
327	-324.607903	-5.102788
642	-234.476516	-249.468216
3193	-320.725883	-4.671180
38	-309.736982	-320.025178
2476	-346.865438	-345.021604
1897	-197.629387	-179.517856
195	-296.296482	-212.021660
2792	-362.944759	-295.849151
3812	-271.623066	-304.841567
1041	-371.504707	-1.086187
2533	-265.438520	-281.869659
2473	-324.497671	-2.520913
455	-340.664551	-336.477751
2928	-324.540084	-2.748565
1193	-324.550139	-3.367300
3296	-345.650105	-284.383706
1970	-362.897428	-305.522657
2467	-325.805017	-314.199962
1567	-356.714706	-232.827826
3918	-289.794194	-199.874058
2958	-324.580268	-3.914216
1636	-233.551389	-257.915838
3768	-227.338075	-249.964020
3366	-323.268818	-257.196233
2653	-361.749428	-2.618631
3470	-416.814878	-135.048833
911	-356.711832	-263.592593
1969	-360.529678	-270.478244
3861	-234.486176	-244.733828
2025	-249.363808	-251.680574
48	-304.689512	-301.285184
1518	-309.683200	-308.572419
1429	-288.579114	-296.985246
2862	-309.693471	-326.356437
689	-341.818686	-285.880337
2254	-359.388326	-345.543012
93	-340.615011	-336.498295
368	-345.595021	-263.289864
298	-377.795528	-322.893926
3044	-363.519194	-354.878212
1763	-325.799404	-310.423094
3665	-323.329494	-282.703611
25	-309.712046	-324.575046
3819	-397.692021	-230.310923
1070	-361.752301	-1.441485
348	-196.432825	-203.542759
2763	-272.548325	-276.159546
2330	-287.681216	-289.767153
1982	-345.609374	-292.469646
1206	-342.315546	-355.491297
1719	-232.050342	-245.424854
2168	-310.899911	-3.549471
1728	-362.942862	-306.704470
2328	-320.732586	-3.862114
2535	-272.835594	-202.089855
3072	-340.671263	-327.455475
2284	-359.298380	-349.358787
2627	-235.695309	-233.176550
3652	-361.720088	-1.804962
1257	-346.855622	-335.050720
1284	-320.761539	-2.973954
390	-306.070291	-260.129706
2956	-360.528914	-263.871369
1134	-343.068226	-346.689006
153	-347.466594	-252.644526
3213	-339.438949	-265.029746
2298	-270.396464	-5.604584
2171	-359.346839	-343.390107
345	-309.704732	-332.140692
2049	-344.463291	-325.510295
1859	-324.577613	-4.453570
2359	-360.468392	-251.541773
633	-325.759393	-320.711836
3561	-343.190300	-252.283405
2310	-338.194242	-1.690165
2068	-308.471269	-302.567903
995	-360.542928	-274.381184
2189	-325.762375	-315.546804
1711	-345.611239	-290.406831
1466	-340.657975	-335.299295
2651	-273.744309	-5.772615
1109	-333.411326	-171.972502
1850	-323.407987	-268.351879
3512	-340.641866	-339.622914
436	-360.521191	-243.463360
2840	-284.048718	-6.559325
3277	-354.254979	-181.057459
1464	-381.610550	-318.683205
1705	-286.218259	-289.732582
2427	-339.474134	-261.623190
3375	-324.594534	-2.384482
2665	-348.031230	-5.320054
2403	-326.955365	-167.428047
369	-361.733362	-1.562603
869	-327.026488	-170.843546
3680	-305.904722	-293.619556
1610	-196.406419	-206.284957
3957	-307.291354	-307.488005
1737	-323.398064	-301.218037
3963	-271.323381	-292.723024
1168	-308.454820	-295.914859
1773	-304.696646	-302.034413
335	-361.729115	-1.190689
3582	-344.436500	-334.592855
401	-325.712603	-316.339973
1996	-356.687774	-250.843496
2754	-309.674575	-324.887541
3626	-310.902465	-7.418918
2387	-391.391111	-127.137696
2000	-309.736479	-323.907001
3576	-325.729906	-323.109898
1559	-380.372123	-210.456217
1446	-319.575102	-296.071614
3308	-381.582831	-319.528366
2404	-323.340989	-284.673864
1009	-266.763445	-245.205915
1624	-340.670034	-336.716114
289	-321.949791	-314.890634
3230	-344.454591	-324.480816
2687	-377.816463	-324.668834
962	-376.587043	-214.192538
478	-119.052475	-117.432634
1570	-325.783642	-302.656256
682	-302.303791	-283.204996
2528	-308.467760	-301.869768
7	-309.722879	-307.533499
2257	-307.238509	-276.359337
3635	-308.475489	-299.199694
322	-346.832352	-341.763373
163	-319.624414	-268.492439
3032	-360.508895	-273.593489
142	-307.594137	-3.597399
3783	-310.912792	-4.362850
3838	-271.318933	-252.816604
3062	-381.573048	-308.750319
3104	-310.941183	-6.348425
3018	-345.638117	-288.172274
3148	-324.567513	-4.192425
1903	-309.678054	-320.208492
2445	-324.576679	-3.739778
539	-341.886521	-295.020385
1243	-323.582949	-326.003881
237	-268.287661	-277.989287
2001	-346.833365	-344.618039
2657	-308.451299	-302.762018
1932	-310.911279	-4.494833
2152	-308.540101	-295.503940
1285	-346.860450	-338.204856
2017	-310.940345	-8.001957
3342	-153.787612	-20.302769
2093	-324.473588	-2.502788
530	-360.503506	-259.985005
2500	-286.498235	-314.960197
1576	-247.184334	-235.027027
819	-276.204532	-2.785512
3246	-340.652252	-339.583604
3566	-325.830752	-321.910519
3947	-382.782251	-247.542883
62	-309.677968	-322.449600
2778	-325.711441	-319.730672
1177	-325.808092	-322.744727
2564	-325.789398	-311.872663
606	-343.235457	-236.322152
2968	-310.909942	-5.524965
319	-352.845678	-238.366658
2936	-324.504178	-4.291073
3899	-337.265273	-161.640053
1700	-320.782427	-2.733453
3929	-321.233569	-3.773786
516	-312.134532	-1.685893
508	-325.801512	-319.371266
3909	-310.945132	-5.356605
1805	-344.380468	-327.304090
3222	-344.494043	-333.397972
3549	-323.437779	-296.028394
2087	-286.484121	-315.195857
115	-356.682218	-236.671595
559	-362.935404	-305.201653
2343	-325.781464	-321.438052
561	-264.226909	-272.000968
302	-340.632285	-335.188353
1894	-360.532510	-262.412978
3709	-340.613243	-334.086985
2231	-346.825174	-334.692275
3383	-360.602876	-271.811528
832	-308.470270	-297.556902
3190	-232.325947	-246.316991
3672	-309.689612	-332.793831
2353	-281.504579	-283.720959
906	-383.969892	-315.726828
3513	-340.637067	-328.298687
3795	-310.908453	-5.075347
1533	-309.671865	-328.940199
703	-340.656580	-333.303068
1437	-376.547304	-207.773675
2355	-336.816043	-336.256951
1745	-264.171923	-247.442685
3841	-371.541704	-1.029537
1647	-343.242553	-261.534827
389	-271.336957	-285.715597
57	-345.635513	-275.970694
3550	-341.825957	-286.273936
247	-304.688358	-288.987322
1594	-323.433551	-292.742682
140	-309.676929	-328.613363
2502	-309.685960	-330.965268
47	-247.225618	-250.120567
1447	-469.758395	-0.115118
2680	-340.664901	-339.077342
2401	-263.280728	-5.952283
3013	-346.883127	-339.451364
3421	-324.571081	-2.247389
2756	-153.742562	-18.654791
3715	-381.567301	-310.515196
702	-379.000257	-262.093732
474	-281.476832	-280.110396
3347	-286.510514	-315.856104
740	-344.452972	-335.628607
3674	-309.731169	-328.774433
465	-266.553159	-6.250872
107	-307.580090	-4.045877
1476	-308.455419	-302.238934
2309	-272.583285	-283.335904
3341	-291.021228	-3.039328
3250	-360.517106	-264.213336
2364	-360.507160	-252.256670
1279	-377.837977	-319.176964
3447	-270.389803	-5.158056
2585	-249.269471	-265.053912
154	-324.538764	-3.045837
71	-346.864282	-339.849764
1254	-325.753541	-316.703683
191	-307.610450	-2.982110
315	-302.472397	-299.842998
3207	-355.520098	-358.634734
411	-397.680771	-234.680163
269	-325.729080	-322.909644
2966	-308.428791	-306.521451
2372	-322.217569	-324.269000
1246	-318.406529	-329.754850
1450	-273.757658	-7.573571
1842	-362.894239	-303.745691
619	-325.787161	-322.632401
2388	-309.695742	-303.202835
228	-346.859384	-318.728303
54	-195.186228	-162.487339
2106	-286.476486	-301.701039
2891	-308.511094	-301.686241
129	-308.512092	-303.989494
3115	-340.620294	-339.467498
2276	-309.679242	-304.737384
3701	-248.211932	-265.364976
1093	-325.718074	-323.130573
810	-269.144656	-272.661372
1374	-322.175807	-291.277523
3569	-272.588302	-290.812472
2329	-324.557240	-2.961104
347	-309.687405	-329.870640
1911	-272.582516	-284.228922
1448	-372.747155	-218.383671
3616	-225.221461	-235.970438
1858	-343.238086	-254.051063
1634	-324.563073	-2.583858
2602	-345.645491	-286.668076
1698	-325.800949	-320.107804
1031	-304.643927	-307.390492
3384	-357.949026	-1.975328
358	-272.544323	-280.263172
2027	-376.585000	-220.313178
720	-381.594735	-312.002235
926	-345.680086	-288.214954
487	-307.223588	-306.436644
192	-310.897684	-5.759483
3916	-273.810780	-8.028558
3430	-341.828533	-280.421134
3752	-345.686524	-279.433387
2507	-291.014750	-3.225615
2740	-360.536920	-242.653140
1135	-310.903412	-5.047627
1331	-310.941319	-3.396050
2051	-325.790442	-321.845835
3868	-360.526225	-248.378456
1549	-340.689515	-338.290706
1581	-345.660520	-286.970250
525	-273.812813	-8.187182
339	-356.705991	-253.276167
3352	-272.834623	-209.640174
3959	-305.831035	-299.324713
2179	-361.698233	-2.122531
2481	-324.614891	-3.243933
3223	-341.794931	-286.390666
13	-360.526646	-267.789691
3037	-288.567911	-297.316964
360	-346.890881	-333.731093
1865	-345.609914	-292.754945
3699	-355.497878	-342.981554
2795	-379.572458	-0.875431
3554	-309.689751	-325.753313
546	-306.365166	-292.353726
79	-324.605178	-4.088115
1472	-306.080007	-272.396685
3787	-381.580675	-312.868465
2301	-324.616647	-4.125002
1652	-301.316399	-327.521311
210	-362.938898	-306.195709
3177	-287.662612	-300.682909
2281	-345.643890	-285.335685
1069	-375.370023	-1.078923
2835	-362.925466	-305.493743
3291	-362.911941	-305.065853
1883	-346.839066	-330.046315
598	-193.088340	-161.055534
1171	-325.721867	-320.806655
3146	-289.872162	-217.645439
2924	-348.045292	-3.721088
1782	-308.555419	-303.277451
3460	-288.678290	-303.583092
2092	-288.572051	-310.714659
3966	-376.570141	-202.779705
2240	-381.627040	-313.694421
3112	-327.021680	-164.146963
595	-340.652012	-339.366637
2234	-272.580839	-290.925805
1899	-308.478846	-293.039300
1317	-344.393241	-328.869422
2900	-272.554670	-270.657494
828	-361.684892	-2.792796
2339	-326.954728	-168.166935
3472	-340.657197	-333.542531
2457	-382.757134	-254.722059
1249	-272.543724	-276.455491
1269	-307.563525	-5.316646
2692	-356.663387	-239.662208
1300	-324.595031	-2.502975
2790	-287.732329	-293.385435
126	-274.991042	-3.554694
1385	-309.679840	-332.062877
3915	-309.687698	-320.312942
3439	-301.389192	-328.253137
2746	-247.190194	-240.641765
1543	-323.360471	-301.639103
3679	-320.794248	-2.289948
1477	-303.462312	-311.835870
3843	-309.717869	-311.164516
3372	-309.705858	-333.408928
3298	-345.599182	-292.240132
94	-362.955075	-308.129060
1658	-287.337578	-3.382321
1670	-269.230258	-289.210729
1844	-325.808754	-323.825082
445	-319.610687	-279.543492
2112	-304.729640	-304.324860
409	-306.383308	-302.286978
847	-324.608363	-2.565997
784	-377.848074	-312.070772
1054	-323.427722	-301.274575
139	-338.257996	-4.308059
1089	-344.451793	-338.900655
2490	-343.078368	-343.694145
752	-324.557693	-2.812413
3809	-310.902628	-4.070997
