no_training:25	no_test:3968file identifier	 training data
1220	-325.800532
2560	-339.452794
2394	-355.446449
1253	-312.126356
3395	-248.436061
3402	-234.522504
652	-345.620593
1702	-251.727632
1076	-361.656187
1050	-304.643392
2290	-343.224836
2015	-308.518276
3133	-356.679691
2608	-306.369631
3825	-93.411888
1319	-308.560759
714	-356.669324
2602	-345.645491
316	-341.858490
2061	-345.638357
2174	-324.606491
3536	-352.836930
3718	-195.186772
1364	-267.963366
167	-310.912077

file identifier 	 test data 	 predicted
3454	-376.600944	-348.632441
2704	-320.786981	-327.074363
1920	-361.714679	-352.228946
2838	-324.547436	-329.822753
1467	-345.613895	-340.724178
1292	-323.652284	-308.664902
1725	-360.495137	-350.142937
1873	-346.842529	-347.203694
3553	-346.830674	-346.303523
1116	-356.691214	-353.010995
513	-355.518342	-359.664688
553	-271.666055	-273.784531
1834	-381.615289	-265.739997
3901	-346.822424	-340.987840
966	-339.467091	-345.210338
3416	-320.770681	-323.907751
1415	-338.156727	-331.262652
1767	-285.277900	-288.273102
3140	-284.987905	-270.217429
1187	-264.235803	-268.991147
782	-361.678341	-350.792540
1411	-327.023352	-322.301727
2426	-340.650391	-343.953821
3704	-348.035847	-336.260877
1256	-312.119596	-312.519483
2957	-323.644468	-311.482827
3097	-309.716094	-311.082805
3799	-291.018995	-286.078576
118	-352.905052	-349.940345
2861	-288.654312	-276.539663
1994	-383.983835	-263.960334
371	-380.374978	-261.069411
3846	-318.393987	-320.383107
73	-233.293627	-233.647718
2572	-360.495461	-355.840914
654	-309.727166	-309.538132
1649	-346.868661	-343.212973
3130	-270.427802	-274.383128
3382	-341.145624	-229.201553
113	-360.478880	-359.358859
1892	-382.805933	-264.177641
3658	-309.682445	-311.494687
2219	-265.437885	-282.180771
785	-273.796695	-224.233808
1073	-233.249538	-231.435280
3086	-360.507527	-355.363684
2063	-344.402806	-340.691882
2781	-288.581699	-283.294032
2106	-286.476486	-295.502283
341	-273.735711	-225.515436
3682	-291.017820	-285.733998
3601	-308.749822	-300.894493
2247	-348.046805	-343.337071
1126	-270.392715	-276.237411
1266	-324.582035	-326.518025
234	-308.467880	-308.419532
97	-286.495035	-289.240913
1582	-361.735290	-356.894276
2696	-353.269456	-273.996793
293	-377.807580	-341.922281
2204	-310.904876	-313.169859
3303	-272.589883	-224.317960
2964	-362.945907	-353.726686
3067	-271.304881	-220.654542
1284	-320.761539	-325.490594
334	-245.983375	-247.429218
2194	-273.757530	-225.251514
3196	-297.530335	-319.005847
706	-303.481839	-306.453593
989	-272.839582	-273.137561
1237	-360.542541	-358.067866
1936	-360.564423	-355.458160
1243	-323.582949	-311.478018
3401	-338.175569	-337.297507
3952	-269.175627	-277.295351
2589	-361.718361	-356.645283
3841	-371.541704	-340.371727
1374	-322.175807	-318.720885
3674	-309.731169	-310.751797
235	-270.375081	-276.348518
1203	-261.802956	-262.425345
3522	-309.691414	-310.690227
66	-337.302324	-307.887030
1351	-309.733696	-310.922136
1353	-359.297643	-349.528771
271	-361.759779	-349.994658
1075	-325.751822	-328.333845
3308	-381.582831	-265.447554
3503	-266.630629	-273.314458
839	-302.254301	-293.538633
3355	-345.648365	-342.473886
2097	-345.639692	-345.630745
3891	-346.821929	-344.911467
1018	-354.272548	-353.035481
3881	-357.951284	-358.101022
2164	-304.744503	-304.615850
2205	-318.391203	-321.962380
2269	-308.452310	-310.162910
1935	-361.677841	-348.272144
856	-324.568212	-325.687606
853	-76.404702	-122.652218
1032	-346.816694	-343.161258
1161	-308.513516	-309.691942
1559	-380.372123	-262.896419
688	-324.491475	-330.403492
798	-208.842347	-209.665038
1543	-323.360471	-320.068030
3372	-309.705858	-310.933505
3051	-192.736096	-192.222292
1548	-306.308471	-308.162747
1551	-324.575851	-324.891383
168	-325.810050	-324.801756
1160	-286.467220	-287.181637
3776	-320.773105	-323.023544
2368	-325.804686	-324.047913
2145	-346.844016	-347.011966
2207	-301.330754	-305.349429
678	-308.506580	-308.998350
1182	-304.738393	-304.728793
3121	-344.419977	-342.345489
1570	-325.783642	-317.847381
2069	-346.855971	-340.508431
1604	-347.456674	-181.834860
227	-377.805829	-344.245971
1632	-340.673967	-340.496584
2117	-346.839895	-346.874628
2258	-303.453218	-297.923532
